d3mIndex,global_id,event_id,wire_id,energy_deposit,relative_time,label
79722,841662,187,3528,0.0,0.0,0
79723,841663,187,3529,0.0,0.0,0
79724,841664,187,3530,0.0,0.0,0
79725,841665,187,3531,9.79943913665e-06,546.375330931,0
79726,841666,187,3532,6.33459831594e-06,755.091979718,0
79727,841667,187,3533,0.0,0.0,0
79728,841668,187,3534,0.0,0.0,0
79729,841669,187,3535,0.0,0.0,0
79730,841670,187,3536,0.0,0.0,0
79731,841671,187,3537,0.0,0.0,0
79732,841672,187,3538,0.0,0.0,0
79733,841673,187,3539,2.37511755003e-05,423.566343898,0
79734,841674,187,3540,2.87599073635e-05,516.985670635,0
79735,841675,187,3541,0.0,0.0,0
79736,841676,187,3542,0.0,0.0,0
79737,841677,187,3543,0.0,0.0,0
79738,841678,187,3544,0.0,0.0,0
79739,841679,187,3545,0.0,0.0,0
79740,841680,187,3546,0.0,0.0,0
79741,841681,187,3547,0.0,0.0,0
79742,841682,187,3548,0.0,0.0,0
79743,841683,187,3549,0.0,0.0,0
79744,841684,187,3550,0.0,0.0,0
79745,841685,187,3551,0.0,0.0,0
79746,841686,187,3552,0.0,0.0,0
79747,841687,187,3553,0.0,0.0,0
79748,841688,187,3554,0.0,0.0,0
79749,841689,187,3555,0.0,0.0,0
79750,841690,187,3556,0.0,0.0,0
79751,841691,187,3557,0.0,0.0,0
79752,841692,187,3558,0.0,0.0,0
79753,841693,187,3559,4.59510627377e-05,259.146854968,0
79754,841694,187,3560,0.0,0.0,0
79755,841695,187,3561,0.0,0.0,0
79756,841696,187,3562,0.0,0.0,0
79757,841697,187,3563,0.0,0.0,0
79758,841698,187,3564,0.0,0.0,0
79759,841699,187,3565,0.0,0.0,0
79760,841700,187,3566,0.0,0.0,0
79761,841701,187,3567,0.0,0.0,0
79762,841702,187,3568,0.0,0.0,0
79763,841703,187,3569,0.0,0.0,0
79764,841704,187,3570,0.0,0.0,0
79765,841705,187,3571,0.0,0.0,0
79766,841706,187,3572,0.0,0.0,0
79767,841707,187,3573,0.0,0.0,0
79768,841708,187,3574,0.0,0.0,0
79769,841709,187,3575,3.09743442174e-06,665.998963165,0
79770,841710,187,3576,9.12916429329e-06,539.031213721,0
79771,841711,187,3577,6.80378844102e-06,616.766355814,0
79772,841712,187,3578,1.03178247107e-05,558.133371988,0
79773,841713,187,3579,7.31546221094e-06,546.548011512,0
79774,841714,187,3580,4.98834308807e-06,555.644106612,0
79775,841715,187,3581,4.3226088293e-06,548.663083227,0
79776,841716,187,3582,9.82333234027e-07,791.140091184,0
79777,841717,187,3583,1.8520193893e-05,1020.97196852,0
79778,841718,187,3584,0.0,0.0,0
79779,841719,187,3585,0.0,0.0,0
79780,841720,187,3586,0.0,0.0,0
79781,841721,187,3587,0.0,0.0,0
79782,841722,187,3588,0.000390878611676,1086.96099612,0
79783,841723,187,3589,0.0,0.0,0
79784,841724,187,3590,0.0,0.0,0
79785,841725,187,3591,0.0,0.0,0
79786,841726,187,3592,0.0,0.0,0
79787,841727,187,3593,0.0,0.0,0
79788,841728,187,3594,0.0,0.0,0
79789,841729,187,3595,0.0,0.0,0
79790,841730,187,3596,0.0,0.0,0
79791,841731,187,3597,0.0,0.0,0
79792,841732,187,3598,0.0,0.0,0
79793,841733,187,3599,0.0,0.0,0
79794,841734,187,3600,5.16275533895e-05,653.252072662,0
79795,841735,187,3601,8.56429538119e-05,675.291198655,0
79796,841736,187,3602,1.68976840243e-07,593.228657687,0
79797,841737,187,3603,0.0,0.0,0
79798,841738,187,3604,0.0,0.0,0
79799,841739,187,3605,0.0,0.0,0
79800,841740,187,3606,0.0,0.0,0
79801,841741,187,3607,0.0,0.0,0
79802,841742,187,3608,0.0,0.0,0
79803,841743,187,3609,0.0,0.0,0
79804,841744,187,3610,0.0,0.0,0
79805,841745,187,3611,0.0,0.0,0
79806,841746,187,3612,0.0,0.0,0
79807,841747,187,3613,0.0,0.0,0
79808,841748,187,3614,0.0,0.0,0
79809,841749,187,3615,0.0,0.0,0
79810,841750,187,3616,0.0,0.0,0
79811,841751,187,3617,5.73515498642e-05,362.568628638,0
79812,841752,187,3618,0.0,0.0,0
79813,841753,187,3619,0.0,0.0,0
79814,841754,187,3620,0.00212350625569,673.925901162,0
79815,841755,187,3621,0.0,0.0,0
79816,841756,187,3622,0.0,0.0,0
79817,841757,187,3623,0.0,0.0,0
79818,841758,187,3624,0.0,0.0,0
79819,841759,187,3625,0.0,0.0,0
79820,841760,187,3626,0.0,0.0,0
79821,841761,187,3627,0.0,0.0,0
79822,841762,187,3628,0.0,0.0,0
79823,841763,187,3629,0.0,0.0,0
79824,841764,187,3630,0.0,0.0,0
79825,841765,187,3631,0.0,0.0,0
79826,841766,187,3632,0.0,0.0,0
79827,841767,187,3633,0.0,0.0,0
79828,841768,187,3634,0.0,0.0,0
79829,841769,187,3635,0.0,0.0,0
79830,841770,187,3636,0.0,0.0,0
79831,841771,187,3637,0.0,0.0,0
79832,841772,187,3638,0.0,0.0,0
79833,841773,187,3639,0.0,0.0,0
79834,841774,187,3640,0.0,0.0,0
79835,841775,187,3641,0.0,0.0,0
79836,841776,187,3642,0.0,0.0,0
79837,841777,187,3643,0.0,0.0,0
79838,841778,187,3644,0.0,0.0,0
79839,841779,187,3645,0.0,0.0,0
79840,841780,187,3646,0.0,0.0,0
79841,841781,187,3647,0.0,0.0,0
79842,841782,187,3648,0.0,0.0,0
79843,841783,187,3649,0.0001419441208,1005.69981196,0
79844,841784,187,3650,0.0,0.0,0
79845,841785,187,3651,0.0,0.0,0
79846,841786,187,3652,0.0,0.0,0
79847,841787,187,3653,0.0,0.0,0
79848,841788,187,3654,0.0,0.0,0
79849,841789,187,3655,0.0,0.0,0
79850,841790,187,3656,0.0,0.0,0
79851,841791,187,3657,0.0,0.0,0
79852,841792,187,3658,0.0,0.0,0
79853,841793,187,3659,0.0,0.0,0
79854,841794,187,3660,0.0,0.0,0
79855,841795,187,3661,0.0,0.0,0
79856,841796,187,3662,0.0,0.0,0
79857,841797,187,3663,0.0,0.0,0
79858,841798,187,3664,0.0,0.0,0
79859,841799,187,3665,0.0,0.0,0
79860,841800,187,3666,0.0,0.0,0
79861,841801,187,3667,1.96529867928e-05,1162.27078244,0
79862,841802,187,3668,0.0,0.0,0
79863,841803,187,3669,0.0,0.0,0
79864,841804,187,3670,0.0,0.0,0
79865,841805,187,3671,0.0,0.0,0
79866,841806,187,3672,0.0,0.0,0
79867,841807,187,3673,0.0,0.0,0
79868,841808,187,3674,0.0,0.0,0
79869,841809,187,3675,0.0,0.0,0
79870,841810,187,3676,0.0,0.0,0
79871,841811,187,3677,0.0,0.0,0
79872,841812,187,3678,0.0,0.0,0
79873,841813,187,3679,0.0,0.0,0
79874,841814,187,3680,0.0,0.0,0
79875,841815,187,3681,0.0,0.0,0
79876,841816,187,3682,0.0,0.0,0
79877,841817,187,3683,0.0,0.0,0
79878,841818,187,3684,0.0,0.0,0
79879,841819,187,3685,0.0,0.0,0
79880,841820,187,3686,0.0,0.0,0
79881,841821,187,3687,0.0,0.0,0
79882,841822,187,3688,0.0,0.0,0
79883,841823,187,3689,0.0,0.0,0
79884,841824,187,3690,0.0,0.0,0
79885,841825,187,3691,0.0,0.0,0
79886,841826,187,3692,0.0,0.0,0
79887,841827,187,3693,0.0,0.0,0
79888,841828,187,3694,0.0,0.0,0
79889,841829,187,3695,0.0,0.0,0
79890,841830,187,3696,0.0,0.0,0
79891,841831,187,3697,0.0,0.0,0
79892,841832,187,3698,0.0,0.0,0
79893,841833,187,3699,0.0,0.0,0
79894,841834,187,3700,0.0,0.0,0
79895,841835,187,3701,0.0,0.0,0
79896,841836,187,3702,0.0,0.0,0
79897,841837,187,3703,0.0,0.0,0
79898,841838,187,3704,0.0,0.0,0
79899,841839,187,3705,0.0,0.0,0
79900,841840,187,3706,0.0,0.0,0
79901,841841,187,3707,0.0,0.0,0
79902,841842,187,3708,0.0,0.0,0
79903,841843,187,3709,0.0,0.0,0
79904,841844,187,3710,0.0,0.0,0
79905,841845,187,3711,0.0,0.0,0
79906,841846,187,3712,0.0,0.0,0
79907,841847,187,3713,0.0,0.0,0
79908,841848,187,3714,0.0,0.0,0
79909,841849,187,3715,0.0,0.0,0
79910,841850,187,3716,0.0,0.0,0
79911,841851,187,3717,0.0,0.0,0
79912,841852,187,3718,0.0,0.0,0
79913,841853,187,3719,0.0,0.0,0
79914,841854,187,3720,0.0,0.0,0
79915,841855,187,3721,0.0,0.0,0
79916,841856,187,3722,0.0,0.0,0
79917,841857,187,3723,0.0,0.0,0
79918,841858,187,3724,0.0,0.0,0
79919,841859,187,3725,0.0,0.0,0
79920,841860,187,3726,0.0015491514387,756.671798688,0
79921,841861,187,3727,0.0,0.0,0
79922,841862,187,3728,0.0,0.0,0
79923,841863,187,3729,0.0,0.0,0
79924,841864,187,3730,0.0,0.0,0
79925,841865,187,3731,0.0,0.0,0
79926,841866,187,3732,0.0,0.0,0
79927,841867,187,3733,0.0,0.0,0
79928,841868,187,3734,0.0,0.0,0
79929,841869,187,3735,1.02690264614e-05,723.137653858,0
79930,841870,187,3736,0.0,0.0,0
79931,841871,187,3737,0.0,0.0,0
79932,841872,187,3738,0.0,0.0,0
79933,841873,187,3739,0.0,0.0,0
79934,841874,187,3740,0.0,0.0,0
79935,841875,187,3741,0.000526375528952,1092.26924661,0
79936,841876,187,3742,0.0,0.0,0
79937,841877,187,3743,0.0,0.0,0
79938,841878,187,3744,0.0,0.0,0
79939,841879,187,3745,0.0,0.0,0
79940,841880,187,3746,0.0,0.0,0
79941,841881,187,3747,0.0,0.0,0
79942,841882,187,3748,0.0,0.0,0
79943,841883,187,3749,2.04854653414e-05,274.036587819,0
79944,841884,187,3750,1.6505548031e-05,348.099649857,0
79945,841885,187,3751,0.0,0.0,0
79946,841886,187,3752,0.0,0.0,0
79947,841887,187,3753,0.0,0.0,0
79948,841888,187,3754,0.000326183434539,1016.03644271,0
79949,841889,187,3755,9.0694294531e-05,1060.93704929,0
79950,841890,187,3756,0.0,0.0,0
79951,841891,187,3757,0.0,0.0,0
79952,841892,187,3758,0.0,0.0,0
79953,841893,187,3759,0.0,0.0,0
79954,841894,187,3760,0.0,0.0,0
79955,841895,187,3761,0.0,0.0,0
79956,841896,187,3762,0.0,0.0,0
79957,841897,187,3763,0.0,0.0,0
79958,841898,187,3764,0.0,0.0,0
79959,841899,187,3765,0.0,0.0,0
79960,841900,187,3766,0.0,0.0,0
79961,841901,187,3767,0.000150260728293,894.004961047,0
79962,841902,187,3768,0.0,0.0,0
79963,841903,187,3769,0.0,0.0,0
79964,841904,187,3770,0.0,0.0,0
79965,841905,187,3771,0.0,0.0,0
79966,841906,187,3772,0.0,0.0,0
79967,841907,187,3773,0.0,0.0,0
79968,841908,187,3774,0.0,0.0,0
79969,841909,187,3775,0.0,0.0,0
79970,841910,187,3776,0.0,0.0,0
79971,841911,187,3777,0.0,0.0,0
79972,841912,187,3778,0.0,0.0,0
79973,841913,187,3779,0.0,0.0,0
79974,841914,187,3780,0.0,0.0,0
79975,841915,187,3781,0.0,0.0,0
79976,841916,187,3782,0.0,0.0,0
79977,841917,187,3783,0.0,0.0,0
79978,841918,187,3784,0.0,0.0,0
79979,841919,187,3785,0.0,0.0,0
79980,841920,187,3786,0.0,0.0,0
79981,841921,187,3787,0.0,0.0,0
79982,841922,187,3788,0.0,0.0,0
79983,841923,187,3789,0.0,0.0,0
79984,841924,187,3790,0.0,0.0,0
79985,841925,187,3791,0.0,0.0,0
79986,841926,187,3792,0.0,0.0,0
79987,841927,187,3793,0.0,0.0,0
79988,841928,187,3794,0.0,0.0,0
79989,841929,187,3795,0.0,0.0,0
79990,841930,187,3796,0.0,0.0,0
79991,841931,187,3797,0.0,0.0,0
79992,841932,187,3798,0.0,0.0,0
79993,841933,187,3799,0.0,0.0,0
79994,841934,187,3800,0.0,0.0,0
79995,841935,187,3801,0.0,0.0,0
79996,841936,187,3802,6.80770544752e-05,757.444304957,0
79997,841937,187,3803,1.76520491408e-05,887.435994889,0
79998,841938,187,3804,0.0,0.0,0
79999,841939,187,3805,0.0,0.0,0
80000,841940,187,3806,0.0,0.0,0
80001,841941,187,3807,0.0,0.0,0
80002,841942,187,3808,0.0,0.0,0
80003,841943,187,3809,0.0,0.0,0
80004,841944,187,3810,0.0,0.0,0
80005,841945,187,3811,0.0,0.0,0
80006,841946,187,3812,0.0,0.0,0
80007,841947,187,3813,0.0,0.0,0
80008,841948,187,3814,0.0,0.0,0
80009,841949,187,3815,7.58036100414e-05,11.828733806,0
80010,841950,187,3816,2.45339305782e-05,753.514872086,0
80011,841951,187,3817,7.39172579917e-06,483.605049057,0
80012,841952,187,3818,0.0,0.0,0
80013,841953,187,3819,0.0,0.0,0
80014,841954,187,3820,0.0,0.0,0
80015,841955,187,3821,0.0,0.0,0
80016,841956,187,3822,0.0,0.0,0
80017,841957,187,3823,0.0,0.0,0
80018,841958,187,3824,2.9482635283e-05,443.523369666,0
80019,841959,187,3825,2.04178670999e-05,587.576593461,0
80020,841960,187,3826,0.0,0.0,0
80021,841961,187,3827,0.0,0.0,0
80022,841962,187,3828,0.0,0.0,0
80023,841963,187,3829,0.0,0.0,0
80024,841964,187,3830,0.0,0.0,0
80025,841965,187,3831,0.0,0.0,0
80026,841966,187,3832,0.0,0.0,0
80027,841967,187,3833,0.0,0.0,0
80028,841968,187,3834,0.0,0.0,0
80029,841969,187,3835,0.000243187215974,1116.17518556,0
80030,841970,187,3836,0.0,0.0,0
80031,841971,187,3837,0.0,0.0,0
80032,841972,187,3838,0.0,0.0,0
80033,841973,187,3839,0.0,0.0,0
80034,841974,187,3840,0.0,0.0,0
80035,841975,187,3841,0.0,0.0,0
80036,841976,187,3842,1.11217542194e-05,447.720736728,0
80037,841977,187,3843,6.09331443704e-05,609.496516357,0
80038,841978,187,3844,0.0,0.0,0
80039,841979,187,3845,0.0,0.0,0
80040,841980,187,3846,0.0,0.0,0
80041,841981,187,3847,0.0,0.0,0
80042,841982,187,3848,0.0,0.0,0
80043,841983,187,3849,0.0,0.0,0
80044,841984,187,3850,0.0,0.0,0
80045,841985,187,3851,0.0,0.0,0
80046,841986,187,3852,0.0,0.0,0
80047,841987,187,3853,0.0,0.0,0
80048,841988,187,3854,3.79268002896e-05,622.901914948,0
80049,841989,187,3855,6.74274853027e-06,577.895467717,0
80050,841990,187,3856,8.52702876152e-06,553.636740029,0
80051,841991,187,3857,9.86638970004e-06,546.889350939,0
80052,841992,187,3858,3.51594215472e-07,865.734286331,0
80053,841993,187,3859,4.70807441418e-05,554.982898563,0
80054,841994,187,3860,4.54482803572e-06,557.028428972,0
80055,841995,187,3861,3.67080466695e-06,540.984599478,0
80056,841996,187,3862,0.0,0.0,0
80057,841997,187,3863,0.0,0.0,0
80058,841998,187,3864,0.0,0.0,0
80059,841999,187,3865,0.0,0.0,0
80060,842000,187,3866,6.38669828577e-05,514.181668707,0
80061,842001,187,3867,0.0,0.0,0
80062,842002,187,3868,0.0,0.0,0
80063,842003,187,3869,0.0,0.0,0
80064,842004,187,3870,0.0,0.0,0
80065,842005,187,3871,0.0,0.0,0
80066,842006,187,3872,0.0,0.0,0
80067,842007,187,3873,0.0,0.0,0
80068,842008,187,3874,0.0,0.0,0
80069,842009,187,3875,0.0,0.0,0
80070,842010,187,3876,0.0,0.0,0
80071,842011,187,3877,0.0,0.0,0
80072,842012,187,3878,0.0,0.0,0
80073,842013,187,3879,0.0,0.0,0
80074,842014,187,3880,0.0,0.0,0
80075,842015,187,3881,0.0,0.0,0
80076,842016,187,3882,0.0,0.0,0
80077,842017,187,3883,0.0,0.0,0
80078,842018,187,3884,0.0,0.0,0
80079,842019,187,3885,0.0,0.0,0
80080,842020,187,3886,0.0,0.0,0
80081,842021,187,3887,0.0,0.0,0
80082,842022,187,3888,0.0,0.0,0
80083,842023,187,3889,1.15642959958e-07,598.057100479,0
80084,842024,187,3890,0.000186631950822,518.780146887,0
80085,842025,187,3891,0.000135373587797,512.229316042,0
80086,842026,187,3892,0.0,0.0,0
80087,842027,187,3893,0.0,0.0,0
80088,842028,187,3894,0.0,0.0,0
80089,842029,187,3895,0.0,0.0,0
80090,842030,187,3896,0.0,0.0,0
80091,842031,187,3897,0.0,0.0,0
80092,842032,187,3898,0.0,0.0,0
80093,842033,187,3899,0.0,0.0,0
80094,842034,187,3900,0.0,0.0,0
80095,842035,187,3901,0.0,0.0,0
80096,842036,187,3902,0.0,0.0,0
80097,842037,187,3903,0.0,0.0,0
80098,842038,187,3904,0.0,0.0,0
80099,842039,187,3905,0.0,0.0,0
80100,842040,187,3906,0.0,0.0,0
80101,842041,187,3907,0.0,0.0,0
80102,842042,187,3908,0.0,0.0,0
80103,842043,187,3909,0.0,0.0,0
80104,842044,187,3910,0.0,0.0,0
80105,842045,187,3911,0.0,0.0,0
80106,842046,187,3912,0.0,0.0,0
80107,842047,187,3913,0.0,0.0,0
80108,842048,187,3914,0.0,0.0,0
80109,842049,187,3915,0.0,0.0,0
80110,842050,187,3916,0.0,0.0,0
80111,842051,187,3917,0.0,0.0,0
80112,842052,187,3918,0.0,0.0,0
80113,842053,187,3919,0.0,0.0,0
80114,842054,187,3920,0.0,0.0,0
80115,842055,187,3921,0.0,0.0,0
80116,842056,187,3922,0.0,0.0,0
80117,842057,187,3923,0.0,0.0,0
80118,842058,187,3924,0.0,0.0,0
80119,842059,187,3925,0.0,0.0,0
80120,842060,187,3926,0.0,0.0,0
80121,842061,187,3927,3.90448743552e-05,215.408372219,0
80122,842062,187,3928,0.000169841506397,39.6806206053,0
80123,842063,187,3929,0.0,0.0,0
80124,842064,187,3930,0.0,0.0,0
80125,842065,187,3931,0.0,0.0,0
80126,842066,187,3932,0.0,0.0,0
80127,842067,187,3933,0.0,0.0,0
80128,842068,187,3934,0.0,0.0,0
80129,842069,187,3935,0.0,0.0,0
80130,842070,187,3936,0.0,0.0,0
80131,842071,187,3937,0.0,0.0,0
80132,842072,187,3938,0.0,0.0,0
80133,842073,187,3939,0.0,0.0,0
80134,842074,187,3940,0.0,0.0,0
80135,842075,187,3941,0.0,0.0,0
80136,842076,187,3942,0.0,0.0,0
80137,842077,187,3943,0.0,0.0,0
80138,842078,187,3944,0.0,0.0,0
80139,842079,187,3945,1.5291447034e-06,282.967562863,0
80140,842080,187,3946,1.69926065459e-05,949.312849337,0
80141,842081,187,3947,3.8101488278e-05,941.594075544,0
80142,842082,187,3948,2.39029769688e-05,944.20830538,0
80143,842083,187,3949,1.85910390746e-05,959.49896097,0
80144,842084,187,3950,8.0566807138e-06,993.746214459,0
80145,842085,187,3951,0.0,0.0,0
80146,842086,187,3952,0.0,0.0,0
80147,842087,187,3953,0.0,0.0,0
80148,842088,187,3954,0.0,0.0,0
80149,842089,187,3955,0.0,0.0,0
80150,842090,187,3956,0.0,0.0,0
80151,842091,187,3957,0.0,0.0,0
80152,842092,187,3958,0.0,0.0,0
80153,842093,187,3959,0.0,0.0,0
80154,842094,187,3960,0.0,0.0,0
80155,842095,187,3961,0.0,0.0,0
80156,842096,187,3962,0.0,0.0,0
80157,842097,187,3963,0.0,0.0,0
80158,842098,187,3964,0.0,0.0,0
80159,842099,187,3965,0.0,0.0,0
80160,842100,187,3966,0.0,0.0,0
80161,842101,187,3967,0.0,0.0,0
80162,842102,187,3968,0.0,0.0,0
80163,842103,187,3969,0.0,0.0,0
80164,842104,187,3970,0.0,0.0,0
80165,842105,187,3971,0.0,0.0,0
80166,842106,187,3972,0.0,0.0,0
80167,842107,187,3973,0.0,0.0,0
80168,842108,187,3974,0.0,0.0,0
80169,842109,187,3975,5.8132871085e-05,475.41880601,0
80170,842110,187,3976,0.0,0.0,0
80171,842111,187,3977,0.0,0.0,0
80172,842112,187,3978,0.0,0.0,0
80173,842113,187,3979,0.0,0.0,0
80174,842114,187,3980,0.0,0.0,0
80175,842115,187,3981,0.0,0.0,0
80176,842116,187,3982,0.0,0.0,0
80177,842117,187,3983,0.0,0.0,0
80178,842118,187,3984,0.0,0.0,0
80179,842119,187,3985,0.0,0.0,0
80180,842120,187,3986,0.0,0.0,0
80181,842121,187,3987,0.0,0.0,0
80182,842122,187,3988,0.0,0.0,0
80183,842123,187,3989,0.0,0.0,0
80184,842124,187,3990,0.0,0.0,0
80185,842125,187,3991,0.0,0.0,0
80186,842126,187,3992,0.0,0.0,0
80187,842127,187,3993,0.0,0.0,0
80188,842128,187,3994,0.0,0.0,0
80189,842129,187,3995,0.0,0.0,0
80190,842130,187,3996,0.0,0.0,0
80191,842131,187,3997,0.0,0.0,0
80192,842132,187,3998,0.0,0.0,0
80193,842133,187,3999,0.0,0.0,0
80194,842134,187,4000,0.0,0.0,0
80195,842135,187,4001,0.0,0.0,0
80196,842136,187,4002,0.0,0.0,0
80197,842137,187,4003,0.0,0.0,0
80198,842138,187,4004,0.0,0.0,0
80199,842139,187,4005,2.1838842277e-06,667.274957126,0
80200,842140,187,4006,0.0,0.0,0
80201,842141,187,4007,0.0,0.0,0
80202,842142,187,4008,0.0,0.0,0
80203,842143,187,4009,0.0,0.0,0
80204,842144,187,4010,0.0,0.0,0
80205,842145,187,4011,0.0,0.0,0
80206,842146,187,4012,0.0,0.0,0
80207,842147,187,4013,0.0,0.0,0
80208,842148,187,4014,0.0,0.0,0
80209,842149,187,4015,0.0,0.0,0
80210,842150,187,4016,0.000707407188911,943.808846227,0
80211,842151,187,4017,0.0,0.0,0
80212,842152,187,4018,0.000188136598776,1108.46294355,0
80213,842153,187,4019,0.0,0.0,0
80214,842154,187,4020,0.0,0.0,0
80215,842155,187,4021,0.0,0.0,0
80216,842156,187,4022,0.0,0.0,0
80217,842157,187,4023,0.0,0.0,0
80218,842158,187,4024,0.0,0.0,0
80219,842159,187,4025,0.0,0.0,0
80220,842160,187,4026,0.0,0.0,0
80221,842161,187,4027,0.0,0.0,0
80222,842162,187,4028,0.0,0.0,0
80223,842163,187,4029,0.000109254622927,54.2225363621,0
80224,842164,187,4030,0.0,0.0,0
80225,842165,187,4031,0.0,0.0,0
80226,842166,187,4032,0.0,0.0,0
80227,842167,187,4033,0.0,0.0,0
80228,842168,187,4034,0.0,0.0,0
80229,842169,187,4035,0.0,0.0,0
80230,842170,187,4036,6.75679602848e-05,363.624167695,0
80231,842171,187,4037,0.0,0.0,0
80232,842172,187,4038,0.0,0.0,0
80233,842173,187,4039,0.0,0.0,0
80234,842174,187,4040,0.0,0.0,0
80235,842175,187,4041,0.0,0.0,0
80236,842176,187,4042,0.0,0.0,0
80237,842177,187,4043,0.0,0.0,0
80238,842178,187,4044,0.0,0.0,0
80239,842179,187,4045,0.0,0.0,0
80240,842180,187,4046,0.0,0.0,0
80241,842181,187,4047,0.0,0.0,0
80242,842182,187,4048,0.0,0.0,0
80243,842183,187,4049,2.41470819827e-05,322.007459848,0
80244,842184,187,4050,2.0625194243e-05,273.761310025,0
80245,842185,187,4051,0.000207194684651,990.528717296,0
80246,842186,187,4052,9.33646477221e-05,105.683324048,0
80247,842187,187,4053,0.0,0.0,0
80248,842188,187,4054,0.0,0.0,0
80249,842189,187,4055,0.0,0.0,0
80250,842190,187,4056,0.0,0.0,0
80251,842191,187,4057,0.0,0.0,0
80252,842192,187,4058,0.0,0.0,0
80253,842193,187,4059,0.0,0.0,0
80254,842194,187,4060,0.0,0.0,0
80255,842195,187,4061,0.0,0.0,0
80256,842196,187,4062,0.0,0.0,0
80257,842197,187,4063,0.0,0.0,0
80258,842198,187,4064,0.0,0.0,0
80259,842199,187,4065,0.0,0.0,0
80260,842200,187,4066,0.0,0.0,0
80261,842201,187,4067,0.0,0.0,0
80262,842202,187,4068,0.0,0.0,0
80263,842203,187,4069,0.0,0.0,0
80264,842204,187,4070,0.0,0.0,0
80265,842205,187,4071,0.0,0.0,0
80266,842206,187,4072,0.0,0.0,0
80267,842207,187,4073,0.0,0.0,0
80268,842208,187,4074,0.0,0.0,0
80269,842209,187,4075,0.0,0.0,0
80270,842210,187,4076,0.0,0.0,0
80271,842211,187,4077,4.71923798398e-05,623.08257014,0
80272,842212,187,4078,0.0,0.0,0
80273,842213,187,4079,0.0,0.0,0
80274,842214,187,4080,0.0,0.0,0
80275,842215,187,4081,0.0,0.0,0
80276,842216,187,4082,0.0,0.0,0
80277,842217,187,4083,0.0,0.0,0
80278,842218,187,4084,0.0,0.0,0
80279,842219,187,4085,0.0,0.0,0
80280,842220,187,4086,0.0,0.0,0
80281,842221,187,4087,0.0,0.0,0
80282,842222,187,4088,0.0,0.0,0
80283,842223,187,4089,0.0,0.0,0
80284,842224,187,4090,0.0,0.0,0
80285,842225,187,4091,0.0,0.0,0
80286,842226,187,4092,0.0,0.0,0
80287,842227,187,4093,0.0,0.0,0
80288,842228,187,4094,0.0,0.0,0
80289,842229,187,4095,0.0,0.0,0
80290,842230,187,4096,0.0,0.0,0
80291,842231,187,4097,0.0,0.0,0
80292,842232,187,4098,0.0,0.0,0
80293,842233,187,4099,0.0,0.0,0
80294,842234,187,4100,0.0,0.0,0
80295,842235,187,4101,0.0,0.0,0
80296,842236,187,4102,0.0,0.0,0
80297,842237,187,4103,0.0,0.0,0
80298,842238,187,4104,0.0,0.0,0
80299,842239,187,4105,0.0,0.0,0
80300,842240,187,4106,0.0,0.0,0
80301,842241,187,4107,2.22692605978e-05,459.573295402,0
80302,842242,187,4108,0.0,0.0,0
80303,842243,187,4109,0.0,0.0,0
80304,842244,187,4110,6.91650995582e-07,797.484242522,0
80305,842245,187,4111,0.0,0.0,0
80306,842246,187,4112,0.0,0.0,0
80307,842247,187,4113,0.0,0.0,0
80308,842248,187,4114,0.0,0.0,0
80309,842249,187,4115,0.0,0.0,0
80310,842250,187,4116,3.33601560387e-06,612.678193187,0
80311,842251,187,4117,1.63095491294e-05,593.554197188,0
80312,842252,187,4118,0.0,0.0,0
80313,842253,187,4119,0.0,0.0,0
80314,842254,187,4120,0.0,0.0,0
80315,842255,187,4121,0.0,0.0,0
80316,842256,187,4122,0.0,0.0,0
80317,842257,187,4123,0.0,0.0,0
80318,842258,187,4124,0.0,0.0,0
80319,842259,187,4125,0.0,0.0,0
80320,842260,187,4126,0.0,0.0,0
80321,842261,187,4127,2.63991012067e-05,200.51125825,0
80322,842262,187,4128,0.0,0.0,0
80323,842263,187,4129,0.0,0.0,0
80324,842264,187,4130,0.0,0.0,0
80325,842265,187,4131,0.0,0.0,0
80326,842266,187,4132,0.0,0.0,0
80327,842267,187,4133,0.0,0.0,0
80328,842268,187,4134,0.0,0.0,0
80329,842269,187,4135,0.0,0.0,0
80330,842270,187,4136,0.0,0.0,0
80331,842271,187,4137,0.0,0.0,0
80332,842272,187,4138,0.0,0.0,0
80333,842273,187,4139,0.0,0.0,0
80334,842274,187,4140,0.0,0.0,0
80335,842275,187,4141,0.0,0.0,0
80336,842276,187,4142,0.0,0.0,0
80337,842277,187,4143,0.0,0.0,0
80338,842278,187,4144,0.0,0.0,0
80339,842279,187,4145,0.0,0.0,0
80340,842280,187,4146,0.0,0.0,0
80341,842281,187,4147,0.0,0.0,0
80342,842282,187,4148,6.16335338867e-07,936.331723447,0
80343,842283,187,4149,1.92692184946e-05,310.903186132,0
80344,842284,187,4150,7.79611782594e-07,669.040138319,0
80345,842285,187,4151,0.0,0.0,0
80346,842286,187,4152,0.0,0.0,0
80347,842287,187,4153,0.0,0.0,0
80348,842288,187,4154,0.0,0.0,0
80349,842289,187,4155,1.95877046033e-06,733.522000647,0
80350,842290,187,4156,5.24916836463e-06,635.122997197,0
80351,842291,187,4157,9.42295750151e-06,579.252592043,0
80352,842292,187,4158,3.52515918687e-06,691.531708966,0
80353,842293,187,4159,3.24143017537e-06,538.355990058,0
80354,842294,187,4160,7.70265100735e-06,363.446611199,0
