d3mIndex,id,start,end,event,size,state
11760,3326.0,0.0,36355.0,0.0,10.0,0
11761,3327.0,0.0,36355.0,0.0,10.0,0
11762,3328.0,0.0,36355.0,0.0,10.0,0
11763,3329.0,0.0,36355.0,0.0,10.0,0
11764,3330.0,0.0,36355.0,0.0,10.0,0
11765,3334.0,0.0,245804.0,0.0,284.0,0
11766,3331.0,0.0,36355.0,0.0,11.0,0
11767,3332.0,0.0,36355.0,0.0,12.0,0
11768,3333.0,0.0,36355.0,0.0,12.0,0
11769,3335.0,0.0,36355.0,0.0,12.0,0
11770,3336.0,0.0,36355.0,0.0,12.0,0
11771,3337.0,0.0,36355.0,0.0,10.0,0
11772,3338.0,0.0,36355.0,0.0,10.0,0
11773,3339.0,0.0,36355.0,0.0,12.0,0
11774,3340.0,0.0,1776772.0,0.0,101.0,0
11775,3342.0,0.0,36355.0,0.0,10.0,0
11776,3343.0,0.0,36355.0,0.0,10.0,0
11777,3344.0,0.0,36355.0,0.0,10.0,0
11778,3345.0,0.0,36355.0,0.0,10.0,0
11779,3346.0,0.0,36355.0,0.0,10.0,0
11780,3347.0,0.0,36355.0,0.0,10.0,0
11781,3348.0,0.0,36355.0,0.0,10.0,0
11782,3349.0,0.0,36355.0,0.0,10.0,0
11783,3350.0,0.0,36355.0,0.0,10.0,0
11784,3351.0,0.0,36355.0,0.0,10.0,0
11785,3352.0,0.0,36355.0,0.0,10.0,0
11786,3353.0,0.0,36355.0,0.0,10.0,0
11787,3354.0,0.0,36355.0,0.0,10.0,0
11788,3355.0,0.0,36355.0,0.0,10.0,0
11789,3356.0,0.0,36355.0,0.0,10.0,0
11790,3357.0,0.0,1843376.0,0.0,10.0,0
11791,3358.0,0.0,1843376.0,0.0,10.0,0
11792,3359.0,0.0,1843376.0,0.0,10.0,0
11793,3360.0,0.0,1843376.0,0.0,10.0,0
11794,3361.0,0.0,1843376.0,0.0,10.0,0
11795,3341.0,0.0,1843376.0,0.0,10.0,0
11796,3362.0,0.0,36355.0,0.0,12.0,0
11797,3363.0,0.0,897970.0,1.0,89.0,0
11798,3363.0,897970.0,1142796.0,0.0,88.0,1
11799,3364.0,0.0,36355.0,0.0,10.0,0
11800,3365.0,0.0,36355.0,0.0,10.0,0
11801,3369.0,0.0,245804.0,0.0,37.0,0
11802,3366.0,0.0,36355.0,0.0,10.0,0
11803,3370.0,0.0,1843376.0,0.0,10.0,0
11804,3371.0,0.0,1843376.0,0.0,10.0,0
11805,3372.0,0.0,1843376.0,0.0,10.0,0
11806,3373.0,0.0,1843376.0,0.0,10.0,0
11807,3374.0,0.0,1843376.0,0.0,10.0,0
11808,3375.0,0.0,1843376.0,0.0,10.0,0
11809,3376.0,0.0,1843376.0,0.0,10.0,0
11810,3377.0,0.0,1843376.0,0.0,10.0,0
11811,3378.0,0.0,244826.0,0.0,37.0,0
11812,3367.0,0.0,33257.0,1.0,194.0,0
11813,3367.0,33257.0,122480.0,0.0,194.0,1
11814,3368.0,0.0,1142796.0,0.0,95.0,0
11815,3379.0,0.0,873775.0,0.0,16.0,0
11816,3380.0,0.0,877312.0,0.0,16.0,0
11817,3381.0,0.0,247865.0,0.0,16.0,0
11818,3382.0,0.0,247865.0,0.0,16.0,0
11819,3383.0,0.0,1859314.0,0.0,74.0,0
11820,3385.0,0.0,36355.0,0.0,10.0,0
11821,3384.0,0.0,177549.0,1.0,130.0,0
11822,3384.0,177549.0,1820686.0,0.0,130.0,1
11823,3386.0,0.0,36355.0,0.0,10.0,0
11824,3387.0,0.0,36355.0,0.0,10.0,0
11825,3388.0,0.0,1931509.0,0.0,202.0,0
11826,3389.0,0.0,36355.0,0.0,10.0,0
11827,3390.0,0.0,780569.0,0.0,37.0,0
11828,3391.0,0.0,163031.0,0.0,12.0,0
11829,3392.0,0.0,163197.0,0.0,20.0,0
11830,3393.0,0.0,1001601.0,1.0,177.0,0
11831,3393.0,1001601.0,1145042.0,0.0,204.0,1
11832,3393.0,1145042.0,1338415.0,0.0,204.0,1
11833,3393.0,1338415.0,1679461.0,1.0,204.0,1
11834,3393.0,1679461.0,1717381.0,1.0,208.0,1
11835,3393.0,1717381.0,1802527.0,1.0,208.0,1
11836,3393.0,1802527.0,1802688.0,0.0,396.0,1
11837,3394.0,0.0,193373.0,0.0,51.0,0
11838,3394.0,193373.0,534419.0,1.0,51.0,0
11839,3394.0,534419.0,572339.0,1.0,51.0,1
11840,3394.0,572339.0,657485.0,1.0,51.0,1
11841,3394.0,657485.0,657646.0,0.0,86.0,1
11842,3395.0,0.0,1143886.0,0.0,55.0,0
11843,3396.0,0.0,152825.0,0.0,16.0,0
11844,3397.0,0.0,193373.0,0.0,40.0,0
11845,3397.0,193373.0,572339.0,1.0,40.0,0
11846,3397.0,572339.0,657485.0,1.0,40.0,1
11847,3397.0,657485.0,657646.0,0.0,63.0,1
11848,3398.0,0.0,1143886.0,0.0,38.0,0
11849,3399.0,0.0,163197.0,0.0,16.0,0
11850,3400.0,0.0,11600.0,0.0,134.0,0
11851,3400.0,11600.0,950905.0,0.0,90.0,0
11852,3401.0,0.0,186898.0,1.0,257.0,0
11853,3401.0,186898.0,306610.0,1.0,313.0,1
11854,3401.0,306610.0,711815.0,1.0,320.0,1
11855,3401.0,711815.0,986303.0,0.0,344.0,1
11856,3401.0,986303.0,1818279.0,1.0,368.0,1
11857,3401.0,1818279.0,1827377.0,0.0,399.0,1
11858,3402.0,0.0,1338416.0,0.0,62.0,0
11859,3402.0,1338416.0,1537794.0,1.0,61.0,0
11860,3402.0,1537794.0,1717381.0,1.0,60.0,1
11861,3402.0,1717381.0,1936311.0,1.0,60.0,1
11862,3402.0,1936311.0,1965724.0,0.0,60.0,1
11863,3403.0,0.0,475147.0,0.0,62.0,0
11864,3404.0,0.0,1338416.0,0.0,62.0,0
11865,3404.0,1338416.0,1537794.0,1.0,61.0,0
11866,3404.0,1537794.0,1717381.0,1.0,60.0,1
11867,3404.0,1717381.0,1936311.0,1.0,60.0,1
11868,3404.0,1936311.0,1965724.0,0.0,60.0,1
11869,3405.0,0.0,475147.0,0.0,62.0,0
11870,3406.0,0.0,1338416.0,0.0,62.0,0
11871,3406.0,1338416.0,1537794.0,1.0,61.0,0
11872,3406.0,1537794.0,1717381.0,1.0,60.0,1
11873,3406.0,1717381.0,1936311.0,1.0,60.0,1
11874,3406.0,1936311.0,1965724.0,0.0,60.0,1
11875,3407.0,0.0,475147.0,0.0,62.0,0
11876,3408.0,0.0,1338416.0,0.0,62.0,0
11877,3408.0,1338416.0,1537794.0,1.0,61.0,0
11878,3408.0,1537794.0,1717381.0,1.0,60.0,1
11879,3408.0,1717381.0,1936311.0,1.0,60.0,1
11880,3408.0,1936311.0,1965724.0,0.0,60.0,1
11881,3409.0,0.0,475147.0,0.0,62.0,0
11882,3251.0,0.0,696722.0,0.0,227.0,0
11883,3251.0,696722.0,1205350.0,0.0,229.0,0
11884,3252.0,0.0,523675.0,0.0,29.0,0
11885,3253.0,0.0,435164.0,1.0,246.0,0
11886,3253.0,435164.0,465227.0,1.0,127.0,1
11887,3253.0,465227.0,709789.0,1.0,128.0,1
11888,3253.0,709789.0,1049355.0,0.0,125.0,1
11889,3253.0,1049355.0,1686277.0,0.0,77.0,1
11890,3254.0,0.0,257994.0,0.0,544.0,0
11891,3255.0,0.0,1739805.0,0.0,49.0,0
11892,3410.0,0.0,82423.0,0.0,157.0,0
11893,3410.0,82423.0,759304.0,1.0,172.0,0
11894,3410.0,759304.0,1742764.0,1.0,175.0,1
11895,3410.0,1742764.0,1807484.0,0.0,166.0,1
11896,3411.0,0.0,694100.0,0.0,175.0,0
11897,3412.0,0.0,694100.0,0.0,15.0,0
11898,3256.0,0.0,982002.0,0.0,14.0,0
11899,3257.0,0.0,982002.0,0.0,14.0,0
11900,3258.0,0.0,982002.0,0.0,58.0,0
11901,3259.0,0.0,982002.0,0.0,26.0,0
11902,3260.0,0.0,163197.0,0.0,17.0,0
11903,3261.0,0.0,1338416.0,0.0,62.0,0
11904,3261.0,1338416.0,1717382.0,1.0,62.0,0
11905,3261.0,1717382.0,1802690.0,0.0,62.0,1
11906,3262.0,0.0,135592.0,0.0,75.0,0
11907,3413.0,0.0,310189.0,0.0,6.0,0
11908,3414.0,0.0,39530.0,1.0,795.0,0
11909,3414.0,39530.0,40021.0,1.0,809.0,1
11910,3414.0,40021.0,74022.0,1.0,805.0,1
11911,3414.0,74022.0,92594.0,1.0,809.0,1
11912,3414.0,92594.0,131266.0,1.0,812.0,1
11913,3414.0,131266.0,195927.0,1.0,779.0,1
11914,3414.0,195927.0,279375.0,0.0,785.0,1
11915,3414.0,279375.0,379201.0,1.0,777.0,1
11916,3414.0,379201.0,403235.0,1.0,778.0,1
11917,3414.0,403235.0,556317.0,1.0,775.0,1
11918,3414.0,556317.0,591235.0,1.0,760.0,1
11919,3414.0,591235.0,685392.0,1.0,767.0,1
11920,3414.0,685392.0,841603.0,1.0,648.0,1
11921,3414.0,841603.0,857002.0,1.0,665.0,1
11922,3414.0,857002.0,868631.0,0.0,627.0,1
11923,3414.0,868631.0,870547.0,1.0,622.0,1
11924,3414.0,870547.0,929138.0,1.0,470.0,1
11925,3414.0,929138.0,1010043.0,1.0,442.0,1
11926,3414.0,1010043.0,1184995.0,1.0,429.0,1
11927,3414.0,1184995.0,1238561.0,1.0,434.0,1
11928,3414.0,1238561.0,1270542.0,1.0,401.0,1
11929,3414.0,1270542.0,1272761.0,1.0,408.0,1
11930,3414.0,1272761.0,1449028.0,1.0,409.0,1
11931,3414.0,1449028.0,1533746.0,1.0,412.0,1
11932,3414.0,1533746.0,1574824.0,1.0,430.0,1
11933,3414.0,1574824.0,1693676.0,1.0,424.0,1
11934,3414.0,1693676.0,1777483.0,1.0,430.0,1
11935,3414.0,1777483.0,1917369.0,0.0,440.0,1
11936,3414.0,1917369.0,1958757.0,0.0,419.0,1
11937,3418.0,0.0,179804.0,1.0,472.0,0
11938,3418.0,179804.0,1623368.0,0.0,465.0,1
11939,3415.0,0.0,8699.0,1.0,2478.0,0
11940,3415.0,8699.0,9190.0,1.0,2484.0,1
11941,3415.0,9190.0,43191.0,1.0,2478.0,1
11942,3415.0,43191.0,44368.0,1.0,2482.0,1
11943,3415.0,44368.0,68274.0,1.0,2481.0,1
11944,3415.0,68274.0,100435.0,1.0,2520.0,1
11945,3415.0,100435.0,119118.0,1.0,2508.0,1
11946,3415.0,119118.0,153941.0,1.0,2555.0,1
11947,3415.0,153941.0,351236.0,1.0,2558.0,1
11948,3415.0,351236.0,390283.0,1.0,2532.0,1
11949,3415.0,390283.0,391574.0,1.0,2560.0,1
11950,3415.0,391574.0,391583.0,1.0,2522.0,1
11951,3415.0,391583.0,408845.0,1.0,2523.0,1
11952,3415.0,408845.0,475274.0,1.0,2553.0,1
11953,3415.0,475274.0,477735.0,1.0,2561.0,1
11954,3415.0,477735.0,525484.0,1.0,2548.0,1
11955,3415.0,525484.0,584516.0,1.0,2515.0,1
11956,3415.0,584516.0,680173.0,1.0,2416.0,1
11957,3415.0,680173.0,683643.0,0.0,2415.0,1
11958,3415.0,683643.0,710986.0,1.0,2415.0,1
11959,3415.0,710986.0,837796.0,0.0,2416.0,1
11960,3415.0,837796.0,839712.0,1.0,2377.0,1
11961,3415.0,839712.0,846442.0,0.0,2372.0,1
11962,3415.0,846442.0,862059.0,1.0,2404.0,1
11963,3415.0,862059.0,869601.0,1.0,2361.0,1
11964,3415.0,869601.0,898301.0,1.0,2384.0,1
11965,3415.0,898301.0,947474.0,1.0,2331.0,1
11966,3415.0,947474.0,979165.0,1.0,2296.0,1
11967,3415.0,979165.0,995796.0,0.0,2263.0,1
11968,3415.0,995796.0,996320.0,1.0,2302.0,1
11969,3415.0,996320.0,1002849.0,1.0,2287.0,1
11970,3415.0,1002849.0,1046918.0,0.0,2296.0,1
11971,3415.0,1046918.0,1066155.0,1.0,2327.0,1
11972,3415.0,1066155.0,1066934.0,1.0,2340.0,1
11973,3415.0,1066934.0,1085140.0,0.0,2333.0,1
11974,3415.0,1085140.0,1189013.0,0.0,2336.0,1
11975,3415.0,1189013.0,1203702.0,1.0,2340.0,1
11976,3415.0,1203702.0,1207718.0,1.0,2353.0,1
11977,3415.0,1207718.0,1210719.0,0.0,2322.0,1
11978,3415.0,1210719.0,1211150.0,1.0,2352.0,1
11979,3415.0,1211150.0,1212111.0,0.0,2322.0,1
11980,3415.0,1212111.0,1233647.0,1.0,2352.0,1
11981,3415.0,1233647.0,1239696.0,1.0,2408.0,1
11982,3415.0,1239696.0,1241915.0,1.0,2418.0,1
11983,3415.0,1241915.0,1243257.0,1.0,2422.0,1
11984,3415.0,1243257.0,1267083.0,1.0,2411.0,1
11985,3415.0,1267083.0,1352075.0,1.0,2412.0,1
11986,3415.0,1352075.0,1372317.0,1.0,2433.0,1
11987,3415.0,1372317.0,1384519.0,1.0,2453.0,1
11988,3415.0,1384519.0,1393986.0,1.0,2464.0,1
11989,3415.0,1393986.0,1418178.0,1.0,2464.0,1
11990,3415.0,1418178.0,1452438.0,1.0,2520.0,1
11991,3415.0,1452438.0,1452439.0,1.0,2525.0,1
11992,3415.0,1452439.0,1494355.0,1.0,2525.0,1
11993,3415.0,1494355.0,1502894.0,1.0,2518.0,1
11994,3415.0,1502894.0,1542934.0,1.0,2536.0,1
11995,3415.0,1542934.0,1573688.0,1.0,2534.0,1
11996,3415.0,1573688.0,1594783.0,1.0,2568.0,1
11997,3415.0,1594783.0,1612514.0,1.0,2534.0,1
11998,3415.0,1612514.0,1661746.0,1.0,2570.0,1
11999,3415.0,1661746.0,1722326.0,1.0,2587.0,1
12000,3415.0,1722326.0,1723354.0,1.0,2589.0,1
12001,3415.0,1723354.0,1886513.0,0.0,2589.0,1
12002,3415.0,1886513.0,1927901.0,0.0,1946.0,1
12003,3416.0,0.0,340998.0,1.0,327.0,0
12004,3416.0,340998.0,371258.0,1.0,339.0,1
12005,3416.0,371258.0,880658.0,1.0,339.0,1
12006,3416.0,880658.0,1746493.0,0.0,448.0,1
12007,3417.0,0.0,865835.0,0.0,69.0,0
12008,3426.0,0.0,2.0,1.0,25.0,0
12009,3426.0,2.0,190603.0,0.0,25.0,1
12010,3419.0,0.0,36037.0,1.0,17.0,0
12011,3419.0,36037.0,1452368.0,0.0,17.0,1
12012,3420.0,0.0,81991.0,0.0,1.0,0
12013,3421.0,0.0,1784412.0,0.0,1.0,0
12014,3422.0,0.0,81991.0,0.0,7.0,0
12015,3423.0,0.0,1784412.0,0.0,7.0,0
12016,3424.0,0.0,840546.0,0.0,22.0,0
12017,3425.0,0.0,60100.0,1.0,22.0,0
12018,3425.0,60100.0,282491.0,0.0,22.0,1
12019,3448.0,0.0,144511.0,1.0,417.0,0
12020,3448.0,144511.0,320984.0,1.0,414.0,1
12021,3448.0,320984.0,744710.0,0.0,413.0,1
12022,3448.0,744710.0,1338414.0,0.0,405.0,1
12023,3448.0,1338414.0,1357826.0,1.0,386.0,1
12024,3448.0,1357826.0,1543825.0,1.0,385.0,1
12025,3448.0,1543825.0,1717379.0,1.0,386.0,1
12026,3448.0,1717379.0,1840449.0,1.0,386.0,1
12027,3448.0,1840449.0,1880933.0,1.0,384.0,1
12028,3448.0,1880933.0,1965722.0,0.0,382.0,1
12029,3449.0,0.0,563453.0,0.0,71.0,0
12030,3450.0,0.0,501090.0,1.0,1365.0,0
12031,3450.0,501090.0,778938.0,0.0,1368.0,1
12032,3450.0,778938.0,955823.0,1.0,1373.0,1
12033,3450.0,955823.0,990880.0,1.0,1408.0,1
12034,3450.0,990880.0,1415859.0,0.0,1408.0,1
12035,3451.0,0.0,835323.0,1.0,537.0,0
12036,3451.0,835323.0,930182.0,1.0,440.0,1
12037,3451.0,930182.0,1908190.0,0.0,492.0,1
12038,3452.0,0.0,13802.0,1.0,2037.0,0
12039,3452.0,13802.0,41778.0,1.0,2160.0,1
12040,3452.0,41778.0,43264.0,0.0,2178.0,1
12041,3452.0,43264.0,53501.0,0.0,2218.0,1
12042,3452.0,53501.0,236066.0,1.0,2390.0,1
12043,3452.0,236066.0,244858.0,1.0,2414.0,1
12044,3452.0,244858.0,315877.0,1.0,2458.0,1
12045,3452.0,315877.0,519758.0,1.0,2546.0,1
12046,3452.0,519758.0,545487.0,0.0,2693.0,1
12047,3452.0,545487.0,619427.0,1.0,2693.0,1
12048,3452.0,619427.0,1190882.0,1.0,2707.0,1
12049,3452.0,1190882.0,1237369.0,1.0,2711.0,1
12050,3452.0,1237369.0,1369348.0,1.0,2755.0,1
12051,3452.0,1369348.0,1493412.0,0.0,2764.0,1
12052,3452.0,1493412.0,1501563.0,1.0,2831.0,1
12053,3452.0,1501563.0,1770971.0,1.0,2804.0,1
12054,3452.0,1770971.0,1883786.0,1.0,2820.0,1
12055,3452.0,1883786.0,1884621.0,1.0,2843.0,1
12056,3452.0,1884621.0,1959996.0,0.0,2836.0,1
12057,3453.0,0.0,576854.0,0.0,625.0,0
12058,3454.0,0.0,107544.0,0.0,134.0,0
12059,3454.0,107544.0,111172.0,1.0,492.0,0
12060,3454.0,111172.0,137662.0,1.0,491.0,1
12061,3454.0,137662.0,139851.0,1.0,517.0,1
12062,3454.0,139851.0,139855.0,1.0,504.0,1
12063,3454.0,139855.0,486507.0,1.0,454.0,1
12064,3454.0,486507.0,497345.0,1.0,454.0,1
12065,3454.0,497345.0,734850.0,0.0,453.0,1
12066,3455.0,0.0,57.0,0.0,797.0,0
12067,3455.0,57.0,146526.0,0.0,797.0,0
12068,3455.0,146526.0,489622.0,1.0,595.0,0
12069,3455.0,489622.0,508205.0,1.0,601.0,1
12070,3455.0,508205.0,913436.0,0.0,609.0,1
12071,3455.0,913436.0,1020677.0,1.0,609.0,1
12072,3455.0,1020677.0,1292401.0,1.0,609.0,1
12073,3455.0,1292401.0,1511331.0,1.0,609.0,1
12074,3455.0,1511331.0,1540744.0,0.0,609.0,1
12075,3456.0,0.0,50170.0,0.0,23.0,0
12076,3457.0,0.0,31373.0,1.0,670.0,0
12077,3457.0,31373.0,51806.0,1.0,685.0,1
12078,3457.0,51806.0,100536.0,0.0,732.0,1
12079,3457.0,100536.0,182564.0,1.0,730.0,1
12080,3457.0,182564.0,503879.0,1.0,712.0,1
12081,3457.0,503879.0,1008208.0,1.0,698.0,1
12082,3457.0,1008208.0,1020281.0,1.0,720.0,1
12083,3457.0,1020281.0,1125507.0,1.0,685.0,1
12084,3457.0,1125507.0,1262130.0,0.0,684.0,1
12085,3457.0,1262130.0,1299889.0,1.0,654.0,1
12086,3457.0,1299889.0,1365887.0,1.0,623.0,1
12087,3457.0,1365887.0,1899052.0,0.0,618.0,1
12088,3458.0,0.0,989437.0,0.0,180.0,0
12089,3460.0,0.0,3663.0,0.0,14.0,0
12090,3461.0,0.0,908545.0,1.0,182.0,0
12091,3461.0,908545.0,1298817.0,0.0,178.0,1
12092,3461.0,1298817.0,1732263.0,0.0,196.0,1
12093,3464.0,0.0,254410.0,1.0,27.0,0
12094,3464.0,254410.0,339095.0,1.0,27.0,1
12095,3464.0,339095.0,724729.0,1.0,27.0,1
12096,3464.0,724729.0,1076350.0,0.0,27.0,1
12097,3462.0,0.0,261818.0,1.0,596.0,0
12098,3462.0,261818.0,262668.0,0.0,606.0,1
12099,3462.0,262668.0,276040.0,0.0,606.0,1
12100,3462.0,276040.0,448007.0,0.0,600.0,1
12101,3462.0,448007.0,1099984.0,1.0,605.0,1
12102,3462.0,1099984.0,1102461.0,1.0,740.0,1
12103,3462.0,1102461.0,1381974.0,1.0,762.0,1
12104,3462.0,1381974.0,1587731.0,1.0,751.0,1
12105,3462.0,1587731.0,1606687.0,1.0,876.0,1
12106,3462.0,1606687.0,1675832.0,1.0,894.0,1
12107,3462.0,1675832.0,1687302.0,1.0,967.0,1
12108,3462.0,1687302.0,1887427.0,0.0,986.0,1
12109,3465.0,0.0,49693.0,0.0,415.0,0
12110,3466.0,0.0,80248.0,0.0,72.0,0
12111,3467.0,0.0,407660.0,0.0,201.0,0
12112,3468.0,0.0,164847.0,0.0,426.0,0
12113,3468.0,164847.0,384413.0,1.0,459.0,0
12114,3468.0,384413.0,916360.0,1.0,567.0,1
12115,3468.0,916360.0,917775.0,1.0,509.0,1
12116,3468.0,917775.0,1033371.0,0.0,538.0,1
12117,3463.0,0.0,814765.0,1.0,1212.0,0
12118,3463.0,814765.0,1129914.0,1.0,1209.0,1
12119,3463.0,1129914.0,1202315.0,1.0,1215.0,1
12120,3463.0,1202315.0,1272654.0,1.0,1229.0,1
12121,3463.0,1272654.0,1438582.0,1.0,1237.0,1
12122,3463.0,1438582.0,1694553.0,1.0,1225.0,1
12123,3463.0,1694553.0,1703525.0,1.0,1322.0,1
12124,3463.0,1703525.0,1716325.0,0.0,1333.0,1
12125,3459.0,0.0,8036.0,1.0,68.0,0
12126,3459.0,8036.0,131483.0,0.0,68.0,1
12127,3427.0,0.0,766911.0,0.0,121.0,0
12128,3427.0,766911.0,927799.0,0.0,127.0,0
12129,3427.0,927799.0,1145876.0,1.0,127.0,0
12130,3427.0,1145876.0,1394220.0,0.0,127.0,1
12131,3428.0,0.0,410529.0,0.0,115.0,0
12132,3428.0,410529.0,420826.0,1.0,115.0,0
12133,3428.0,420826.0,1010182.0,1.0,121.0,1
12134,3428.0,1010182.0,1338414.0,0.0,10.0,1
12135,3428.0,1338414.0,1717380.0,1.0,10.0,1
12136,3428.0,1717380.0,1965724.0,0.0,10.0,1
12137,3429.0,0.0,420827.0,1.0,23.0,0
12138,3429.0,420827.0,475147.0,0.0,25.0,1
12139,3432.0,0.0,410529.0,0.0,145.0,0
12140,3432.0,410529.0,420826.0,1.0,220.0,0
12141,3432.0,420826.0,465248.0,1.0,196.0,1
12142,3432.0,465248.0,1338414.0,0.0,196.0,1
12143,3432.0,1338414.0,1717380.0,1.0,103.0,1
12144,3432.0,1717380.0,1936310.0,1.0,103.0,1
12145,3432.0,1936310.0,1965723.0,0.0,103.0,1
12146,3433.0,0.0,410529.0,0.0,13.0,0
12147,3433.0,410529.0,420826.0,1.0,14.0,0
12148,3433.0,420826.0,475146.0,0.0,16.0,1
12149,3434.0,0.0,420827.0,1.0,32.0,0
12150,3434.0,420827.0,1338416.0,0.0,43.0,1
12151,3434.0,1338416.0,1717382.0,1.0,43.0,1
12152,3434.0,1717382.0,1965726.0,0.0,43.0,1
12153,3435.0,0.0,420827.0,1.0,32.0,0
12154,3435.0,420827.0,475147.0,0.0,43.0,1
12155,3430.0,0.0,420827.0,1.0,2040.0,0
12156,3430.0,420827.0,465249.0,1.0,1996.0,1
12157,3430.0,465249.0,1208997.0,1.0,2017.0,1
12158,3430.0,1208997.0,1338414.0,0.0,1193.0,1
12159,3430.0,1338414.0,1379316.0,1.0,1193.0,1
12160,3430.0,1379316.0,1465697.0,1.0,1193.0,1
12161,3430.0,1465697.0,1717378.0,1.0,1193.0,1
12162,3430.0,1717378.0,1936308.0,1.0,1193.0,1
12163,3430.0,1936308.0,1965721.0,0.0,1193.0,1
12164,3431.0,0.0,420827.0,1.0,62.0,0
12165,3431.0,420827.0,465249.0,1.0,56.0,1
12166,3431.0,465249.0,475146.0,0.0,57.0,1
12167,3436.0,0.0,420827.0,1.0,173.0,0
12168,3436.0,420827.0,1338416.0,0.0,174.0,1
12169,3436.0,1338416.0,1717382.0,1.0,95.0,1
12170,3436.0,1717382.0,1965726.0,0.0,95.0,1
12171,3437.0,0.0,420827.0,1.0,15.0,0
12172,3437.0,420827.0,475147.0,0.0,16.0,1
12173,3438.0,0.0,420827.0,1.0,255.0,0
12174,3438.0,420827.0,1338416.0,0.0,268.0,1
12175,3438.0,1338416.0,1717382.0,1.0,145.0,1
12176,3438.0,1717382.0,1965726.0,0.0,145.0,1
12177,3439.0,0.0,420827.0,1.0,21.0,0
12178,3439.0,420827.0,475147.0,0.0,22.0,1
12179,3440.0,0.0,420827.0,1.0,121.0,0
12180,3440.0,420827.0,1338416.0,0.0,117.0,1
12181,3440.0,1338416.0,1717382.0,1.0,67.0,1
12182,3440.0,1717382.0,1965726.0,0.0,67.0,1
12183,3441.0,0.0,420827.0,1.0,17.0,0
12184,3441.0,420827.0,475147.0,0.0,17.0,1
12185,3442.0,0.0,420827.0,1.0,173.0,0
12186,3442.0,420827.0,1338416.0,0.0,176.0,1
12187,3442.0,1338416.0,1717382.0,1.0,96.0,1
12188,3442.0,1717382.0,1965726.0,0.0,96.0,1
12189,3443.0,0.0,420827.0,1.0,15.0,0
12190,3443.0,420827.0,475147.0,0.0,16.0,1
12191,3444.0,0.0,1338416.0,0.0,594.0,0
12192,3444.0,1338416.0,1717382.0,1.0,314.0,0
12193,3444.0,1717382.0,1965726.0,0.0,314.0,1
12194,3445.0,0.0,475147.0,0.0,8.0,0
12195,3446.0,0.0,102305.0,1.0,1875.0,0
12196,3446.0,102305.0,405691.0,0.0,1861.0,1
12197,3446.0,405691.0,1829122.0,0.0,1929.0,1
12198,3447.0,0.0,1072868.0,0.0,48.0,0
12199,3469.0,0.0,1807485.0,0.0,113.0,0
12200,3470.0,0.0,187639.0,1.0,44.0,0
12201,3470.0,187639.0,858357.0,1.0,44.0,1
12202,3470.0,858357.0,1290846.0,0.0,44.0,1
12203,3471.0,0.0,187639.0,1.0,21.0,0
12204,3471.0,187639.0,858357.0,1.0,21.0,1
12205,3471.0,858357.0,1290846.0,0.0,21.0,1
12206,3472.0,0.0,2052.0,1.0,56.0,0
12207,3472.0,2052.0,80590.0,1.0,56.0,1
12208,3472.0,80590.0,118674.0,1.0,65.0,1
12209,3472.0,118674.0,167551.0,1.0,65.0,1
12210,3472.0,167551.0,214803.0,1.0,69.0,1
12211,3472.0,214803.0,332653.0,1.0,70.0,1
12212,3472.0,332653.0,391687.0,1.0,70.0,1
12213,3472.0,391687.0,430574.0,1.0,63.0,1
12214,3472.0,430574.0,468591.0,1.0,64.0,1
12215,3472.0,468591.0,526791.0,1.0,64.0,1
12216,3472.0,526791.0,574669.0,1.0,64.0,1
12217,3472.0,574669.0,765140.0,0.0,65.0,1
12218,3473.0,0.0,17267.0,1.0,165.0,0
12219,3473.0,17267.0,1139299.0,1.0,177.0,1
12220,3473.0,1139299.0,1513956.0,0.0,192.0,1
12221,3473.0,1513956.0,1652435.0,1.0,210.0,1
12222,3473.0,1652435.0,1959313.0,0.0,211.0,1
12223,3474.0,0.0,12510.0,0.0,117.0,0
12224,3474.0,12510.0,17627.0,0.0,116.0,0
12225,3474.0,17627.0,158921.0,0.0,151.0,0
12226,3475.0,0.0,58048.0,0.0,104.0,0
12227,3475.0,58048.0,123697.0,1.0,104.0,0
12228,3475.0,123697.0,258863.0,1.0,139.0,1
12229,3475.0,258863.0,437013.0,1.0,138.0,1
12230,3475.0,437013.0,685357.0,0.0,138.0,1
12231,3476.0,0.0,58048.0,0.0,32.0,0
12232,3476.0,58048.0,258863.0,1.0,32.0,0
12233,3476.0,258863.0,437013.0,1.0,31.0,1
12234,3476.0,437013.0,685357.0,0.0,31.0,1
12235,3477.0,0.0,55329.0,1.0,23.0,0
12236,3477.0,55329.0,78339.0,1.0,24.0,1
12237,3477.0,78339.0,90195.0,1.0,25.0,1
12238,3477.0,90195.0,90650.0,0.0,26.0,1
12239,3477.0,90650.0,110083.0,1.0,26.0,1
12240,3477.0,110083.0,134769.0,1.0,27.0,1
12241,3477.0,134769.0,141430.0,1.0,28.0,1
12242,3477.0,141430.0,156298.0,1.0,29.0,1
12243,3477.0,156298.0,160362.0,1.0,30.0,1
12244,3477.0,160362.0,207454.0,1.0,31.0,1
12245,3477.0,207454.0,311134.0,1.0,32.0,1
12246,3477.0,311134.0,333202.0,1.0,34.0,1
12247,3477.0,333202.0,385082.0,1.0,34.0,1
12248,3477.0,385082.0,453585.0,0.0,35.0,1
