d3mIndex,Actions_taken,Liberal,Unconstitutional,Precedent_alteration,Unanimous,Year_of_decision,Lower_court_disagreement,Log_exposure
1186,0.0,1.0,0.0,0.0,1.0,1966.0,0.0,2.3
1187,0.0,0.0,0.0,0.0,0.0,1966.0,1.0,2.3
1188,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,2.3
1189,0.0,1.0,1.0,0.0,0.0,1966.0,1.0,2.3
1190,0.0,1.0,0.0,0.0,1.0,1966.0,0.0,2.3
1191,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,2.3
1192,0.0,1.0,0.0,0.0,1.0,1966.0,0.0,2.3
1193,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,2.3
1194,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,2.3
1195,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,2.3
1196,0.0,1.0,0.0,0.0,0.0,1966.0,1.0,2.3
1197,0.0,1.0,0.0,0.0,0.0,1966.0,1.0,2.3
1198,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,2.3
1199,0.0,1.0,0.0,0.0,1.0,1966.0,0.0,2.3
1200,0.0,1.0,0.0,0.0,0.0,1966.0,0.0,2.3
1201,0.0,0.0,0.0,0.0,1.0,1966.0,0.0,2.3
1202,0.0,1.0,0.0,0.0,0.0,1966.0,0.0,2.3
1203,0.0,1.0,0.0,0.0,0.0,1966.0,0.0,2.3
1204,0.0,1.0,0.0,0.0,0.0,1966.0,0.0,2.3
1205,0.0,0.0,0.0,0.0,1.0,1966.0,0.0,2.3
1206,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,2.3
1207,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,2.3
1208,0.0,1.0,0.0,0.0,0.0,1966.0,1.0,2.3
1209,0.0,1.0,1.0,0.0,1.0,1966.0,0.0,2.3
1210,0.0,1.0,0.0,0.0,0.0,1966.0,0.0,2.3
1211,0.0,1.0,0.0,0.0,0.0,1966.0,0.0,2.3
1212,0.0,1.0,0.0,0.0,1.0,1966.0,0.0,2.3
1213,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,2.3
1214,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,2.3
1215,0.0,0.0,0.0,0.0,0.0,1966.0,1.0,2.3
1216,0.0,1.0,0.0,0.0,1.0,1966.0,0.0,2.3
1217,0.0,1.0,0.0,0.0,0.0,1966.0,0.0,2.3
1218,0.0,0.0,0.0,0.0,0.0,1966.0,1.0,2.3
1219,0.0,1.0,0.0,1.0,0.0,1966.0,0.0,2.3
1220,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,2.3
1221,0.0,1.0,0.0,0.0,0.0,1966.0,1.0,2.3
1222,0.0,1.0,0.0,0.0,0.0,1966.0,0.0,2.3
1223,0.0,1.0,0.0,0.0,0.0,1966.0,0.0,2.3
1224,0.0,1.0,0.0,0.0,0.0,1966.0,0.0,2.3
1225,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,2.3
1226,0.0,1.0,0.0,0.0,0.0,1966.0,0.0,2.3
1227,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,2.3
1228,0.0,0.0,0.0,0.0,1.0,1966.0,0.0,2.3
1229,3.0,1.0,0.0,0.0,0.0,1966.0,0.0,1.39
1230,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,2.3
1231,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,2.3
1232,0.0,0.0,0.0,0.0,1.0,1966.0,1.0,2.3
1233,0.0,1.0,0.0,0.0,0.0,1966.0,0.0,2.3
1234,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,2.3
1235,0.0,0.0,0.0,0.0,1.0,1966.0,0.0,2.3
1236,0.0,1.0,0.0,1.0,0.0,1966.0,0.0,2.3
1237,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,2.3
1238,0.0,1.0,0.0,0.0,1.0,1966.0,0.0,2.3
1239,0.0,1.0,0.0,0.0,1.0,1966.0,0.0,2.3
1240,0.0,1.0,1.0,1.0,0.0,1966.0,0.0,2.3
1241,0.0,1.0,0.0,0.0,0.0,1966.0,0.0,2.3
1242,0.0,1.0,0.0,0.0,1.0,1966.0,0.0,2.3
1243,0.0,1.0,0.0,0.0,0.0,1966.0,0.0,2.3
1244,0.0,1.0,0.0,0.0,1.0,1966.0,1.0,2.3
1245,0.0,1.0,0.0,0.0,0.0,1966.0,0.0,2.3
1246,0.0,1.0,0.0,0.0,1.0,1966.0,1.0,2.3
1247,0.0,1.0,0.0,0.0,0.0,1966.0,0.0,2.3
1248,2.0,1.0,0.0,0.0,0.0,1966.0,0.0,2.3
1249,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1250,0.0,1.0,1.0,0.0,1.0,1967.0,0.0,2.3
1251,0.0,1.0,1.0,1.0,0.0,1967.0,0.0,2.3
1252,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1253,0.0,0.0,0.0,0.0,1.0,1967.0,0.0,2.3
1254,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1255,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1256,0.0,0.0,0.0,0.0,1.0,1967.0,0.0,2.3
1257,0.0,1.0,0.0,0.0,0.0,1967.0,1.0,2.3
1258,0.0,1.0,0.0,0.0,0.0,1967.0,1.0,2.3
1259,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1260,0.0,0.0,0.0,0.0,1.0,1967.0,0.0,2.3
1261,0.0,0.0,0.0,0.0,1.0,1967.0,1.0,2.3
1262,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1263,3.0,1.0,0.0,0.0,0.0,1967.0,0.0,0.69
1264,0.0,1.0,1.0,0.0,0.0,1967.0,0.0,2.3
1265,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1266,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1267,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1268,0.0,0.0,0.0,0.0,1.0,1967.0,0.0,2.3
1269,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1270,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1271,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1272,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1273,2.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1274,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1275,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1276,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1277,0.0,1.0,0.0,0.0,0.0,1967.0,1.0,2.3
1278,0.0,1.0,0.0,0.0,0.0,1967.0,1.0,2.3
1279,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1280,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1281,0.0,0.0,0.0,0.0,1.0,1967.0,0.0,2.3
1282,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1283,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1284,0.0,1.0,1.0,1.0,0.0,1967.0,0.0,2.3
1285,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1286,0.0,1.0,0.0,0.0,1.0,1967.0,1.0,2.3
1287,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1288,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1289,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1290,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1291,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1292,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1293,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1294,0.0,1.0,1.0,1.0,0.0,1967.0,0.0,2.3
1295,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1296,0.0,1.0,0.0,0.0,1.0,1967.0,1.0,2.3
1297,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1298,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1299,0.0,1.0,0.0,0.0,0.0,1967.0,1.0,2.3
1300,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1301,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1302,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1303,0.0,0.0,0.0,0.0,1.0,1967.0,0.0,2.3
1304,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1305,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1306,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1307,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1308,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1309,4.0,0.0,0.0,0.0,0.0,1967.0,1.0,2.3
1310,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1311,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1312,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1313,0.0,1.0,0.0,0.0,0.0,1967.0,1.0,2.3
1314,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1315,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1316,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1317,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1318,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1319,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1320,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1321,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1322,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1323,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1324,0.0,1.0,1.0,0.0,1.0,1967.0,0.0,2.3
1325,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1326,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1327,0.0,1.0,0.0,0.0,1.0,1967.0,1.0,2.3
1328,0.0,1.0,1.0,0.0,0.0,1967.0,0.0,2.3
1329,4.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1330,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1331,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1332,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1333,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1334,0.0,1.0,1.0,0.0,0.0,1967.0,1.0,2.3
1335,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1336,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1337,0.0,1.0,0.0,1.0,0.0,1967.0,0.0,2.3
1338,0.0,1.0,1.0,0.0,0.0,1967.0,0.0,2.3
1339,0.0,1.0,0.0,0.0,0.0,1967.0,1.0,2.3
1340,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1341,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1342,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1343,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1344,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1345,0.0,1.0,0.0,0.0,0.0,1967.0,1.0,2.3
1346,0.0,0.0,0.0,1.0,0.0,1967.0,1.0,2.3
1347,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1348,0.0,1.0,0.0,0.0,1.0,1967.0,1.0,2.3
1349,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1350,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1351,0.0,0.0,0.0,0.0,0.0,1967.0,0.0,2.3
1352,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1353,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1354,0.0,0.0,0.0,0.0,1.0,1967.0,1.0,2.3
1355,0.0,0.0,0.0,0.0,1.0,1967.0,0.0,2.3
1356,0.0,1.0,0.0,0.0,0.0,1967.0,1.0,2.3
1357,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1358,0.0,1.0,0.0,0.0,1.0,1967.0,0.0,2.3
1359,0.0,0.0,0.0,0.0,0.0,1967.0,1.0,2.3
1360,0.0,1.0,0.0,0.0,0.0,1967.0,1.0,2.3
1361,0.0,1.0,1.0,0.0,0.0,1967.0,0.0,2.3
1362,0.0,1.0,0.0,1.0,0.0,1967.0,0.0,2.3
1363,0.0,1.0,0.0,0.0,0.0,1967.0,0.0,2.3
1364,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1365,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1366,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1367,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1368,0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
1369,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1370,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1371,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1372,0.0,1.0,0.0,0.0,0.0,1968.0,1.0,2.3
1373,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1374,0.0,1.0,1.0,0.0,0.0,1968.0,0.0,2.3
1375,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1376,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1377,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1378,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1379,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1380,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1381,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1382,0.0,0.0,0.0,0.0,0.0,1968.0,1.0,2.3
1383,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1384,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1385,0.0,1.0,1.0,0.0,0.0,1968.0,0.0,2.3
1386,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1387,0.0,1.0,1.0,0.0,0.0,1968.0,0.0,2.3
1388,0.0,1.0,1.0,0.0,0.0,1968.0,0.0,2.3
1389,0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
1390,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1391,0.0,1.0,1.0,0.0,0.0,1968.0,0.0,2.3
1392,0.0,0.0,0.0,0.0,1.0,1968.0,1.0,2.3
1393,0.0,1.0,0.0,0.0,0.0,1968.0,1.0,2.3
1394,0.0,1.0,0.0,1.0,1.0,1968.0,0.0,2.3
1395,6.0,0.0,0.0,0.0,1.0,1968.0,0.0,1.79
1396,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1397,0.0,1.0,0.0,1.0,0.0,1968.0,0.0,2.3
1398,0.0,1.0,0.0,1.0,1.0,1968.0,0.0,2.3
1399,0.0,1.0,1.0,0.0,0.0,1968.0,0.0,2.3
1400,0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
1401,0.0,1.0,0.0,0.0,0.0,1968.0,1.0,2.3
1402,0.0,1.0,0.0,1.0,0.0,1968.0,0.0,2.3
1403,6.0,0.0,0.0,0.0,1.0,1968.0,0.0,1.79
1404,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1405,0.0,1.0,0.0,0.0,0.0,1968.0,1.0,2.3
1406,0.0,0.0,0.0,0.0,1.0,1968.0,1.0,2.3
1407,0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
1408,0.0,1.0,0.0,0.0,0.0,1968.0,1.0,2.3
1409,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1410,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1411,0.0,1.0,1.0,0.0,0.0,1968.0,0.0,2.3
1412,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1413,6.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1414,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1415,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1416,0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
1417,0.0,1.0,0.0,0.0,0.0,1968.0,1.0,2.3
1418,0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
1419,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1420,0.0,1.0,1.0,0.0,0.0,1968.0,0.0,2.3
1421,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1422,0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
1423,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1424,0.0,0.0,0.0,0.0,0.0,1968.0,1.0,2.3
1425,0.0,0.0,0.0,0.0,0.0,1968.0,1.0,2.3
1426,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1427,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1428,0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
1429,0.0,1.0,0.0,0.0,0.0,1968.0,1.0,2.3
1430,0.0,1.0,0.0,1.0,0.0,1968.0,0.0,2.3
1431,0.0,0.0,0.0,0.0,0.0,1968.0,1.0,2.3
1432,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1433,0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
1434,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1435,6.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1436,0.0,1.0,0.0,0.0,0.0,1968.0,1.0,2.3
1437,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1438,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1439,0.0,1.0,1.0,0.0,1.0,1968.0,1.0,2.3
1440,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1441,0.0,1.0,1.0,0.0,1.0,1968.0,0.0,2.3
1442,0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
1443,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1444,0.0,1.0,0.0,1.0,0.0,1968.0,0.0,2.3
1445,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1446,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1447,0.0,1.0,0.0,0.0,1.0,1968.0,1.0,2.3
1448,3.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
1449,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1450,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1451,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1452,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1453,0.0,1.0,1.0,0.0,0.0,1968.0,0.0,2.3
1454,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1455,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1456,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1457,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1458,0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
1459,0.0,0.0,0.0,0.0,1.0,1968.0,0.0,2.3
1460,0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
1461,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1462,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1463,0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
1464,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1465,0.0,0.0,0.0,0.0,1.0,1968.0,1.0,2.3
1466,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1467,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1468,0.0,1.0,0.0,0.0,1.0,1968.0,1.0,2.3
1469,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1470,0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
1471,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,2.3
1472,0.0,0.0,0.0,0.0,1.0,1968.0,0.0,2.3
1473,0.0,1.0,1.0,1.0,0.0,1968.0,0.0,2.3
1474,0.0,0.0,0.0,0.0,1.0,1968.0,0.0,2.3
1475,0.0,0.0,0.0,0.0,1.0,1968.0,0.0,2.3
1476,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1477,0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
1478,0.0,1.0,0.0,0.0,0.0,1968.0,0.0,2.3
1479,0.0,1.0,0.0,0.0,1.0,1968.0,0.0,2.3
1480,0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
1481,0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
1482,0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
1483,0.0,1.0,0.0,0.0,1.0,1969.0,1.0,2.3
1484,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1485,0.0,1.0,1.0,0.0,0.0,1969.0,1.0,2.3
1486,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
1487,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1488,0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
1489,0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
1490,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1491,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
1492,0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
1493,0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
1494,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
1495,0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
1496,0.0,1.0,1.0,1.0,1.0,1969.0,0.0,2.3
1497,0.0,1.0,0.0,0.0,0.0,1969.0,1.0,2.3
1498,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
1499,0.0,1.0,0.0,0.0,1.0,1969.0,1.0,2.3
1500,0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
1501,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
1502,0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
1503,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
1504,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
1505,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
1506,0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
1507,0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
1508,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1509,0.0,0.0,0.0,0.0,0.0,1969.0,1.0,2.3
1510,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1511,0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
1512,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1513,0.0,1.0,0.0,0.0,0.0,1969.0,1.0,2.3
1514,0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
1515,0.0,1.0,1.0,0.0,0.0,1969.0,1.0,2.3
1516,0.0,1.0,1.0,0.0,0.0,1969.0,0.0,2.3
1517,0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
1518,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1519,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1520,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1521,0.0,1.0,1.0,0.0,1.0,1969.0,0.0,2.3
1522,0.0,1.0,0.0,0.0,1.0,1969.0,1.0,2.3
1523,0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
1524,0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
1525,0.0,1.0,0.0,1.0,0.0,1969.0,0.0,2.3
1526,3.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
1527,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1528,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1529,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
1530,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1531,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
1532,0.0,1.0,0.0,0.0,1.0,1969.0,1.0,2.3
1533,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
1534,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
1535,0.0,1.0,0.0,0.0,0.0,1969.0,1.0,2.3
1536,0.0,1.0,0.0,1.0,0.0,1969.0,0.0,2.3
1537,0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
1538,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1539,0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
1540,0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
1541,0.0,1.0,1.0,0.0,0.0,1969.0,1.0,2.3
1542,0.0,1.0,1.0,1.0,0.0,1969.0,0.0,2.3
1543,0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
1544,0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
1545,0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
1546,0.0,1.0,1.0,0.0,0.0,1969.0,0.0,2.3
1547,0.0,1.0,0.0,0.0,0.0,1969.0,1.0,2.3
1548,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1549,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
1550,0.0,1.0,1.0,0.0,0.0,1969.0,0.0,2.3
1551,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1552,0.0,1.0,1.0,0.0,0.0,1969.0,1.0,2.3
1553,0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
1554,0.0,1.0,1.0,0.0,1.0,1969.0,1.0,2.3
1555,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1556,2.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1557,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1558,0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
1559,0.0,1.0,1.0,0.0,0.0,1969.0,1.0,2.3
1560,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1561,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1562,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1563,0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
1564,0.0,1.0,1.0,0.0,0.0,1969.0,0.0,2.3
1565,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
1566,0.0,1.0,0.0,0.0,1.0,1969.0,0.0,2.3
1567,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1568,0.0,0.0,0.0,0.0,1.0,1969.0,0.0,2.3
1569,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1570,0.0,1.0,0.0,0.0,0.0,1969.0,0.0,2.3
1571,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,2.3
1572,0.0,1.0,1.0,0.0,0.0,1969.0,1.0,2.3
