d3mIndex,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,Class
818,3.82,3598.0,0.46,0.0,v2,v2,6420.0,v1,1.0,v2,0.57,1.0,class1
819,2.08,3099.0,0.26,1.0,v1,v1,3202.0,v1,0.0,v2,1.75,0.0,class4
820,3.96,3488.0,0.28,0.0,v1,v2,5761.0,v2,2.0,v2,0.55,0.0,class2
821,6.45,3475.0,0.43,0.0,v1,v1,6374.0,v1,1.0,v3,1.76,1.0,class3
822,5.3,3385.0,0.13,2.0,v1,v2,7091.0,v2,0.0,v1,0.57,0.0,class5
823,1.59,3504.0,0.13,0.0,v2,v2,7182.0,v1,1.0,v2,1.29,1.0,class3
824,1.67,3101.0,0.24,0.0,v1,v2,6827.0,v1,0.0,v3,0.56,1.0,class3
825,6.59,3480.0,0.4,0.0,v2,v1,7232.0,v1,0.0,v3,0.6,1.0,class2
826,7.85,3120.0,0.13,2.0,v1,v1,4488.0,v1,2.0,v3,1.19,0.0,class5
827,3.04,3148.0,0.48,2.0,v2,v1,7095.0,v1,0.0,v2,0.97,0.0,class1
828,7.12,3502.0,0.14,0.0,v1,v2,5616.0,v2,0.0,v1,1.24,1.0,class1
829,7.83,3107.0,0.13,0.0,v2,v2,3210.0,v1,1.0,v1,1.59,1.0,class1
830,5.17,3076.0,0.13,2.0,v1,v2,6618.0,v1,1.0,v1,0.55,0.0,class5
831,1.52,3166.0,0.53,1.0,v1,v2,4548.0,v1,1.0,v3,2.0,1.0,class5
832,1.78,3530.0,0.46,1.0,v1,v1,7282.0,v1,0.0,v1,0.83,1.0,class5
833,1.67,3570.0,0.49,1.0,v1,v1,3396.0,v1,0.0,v3,0.74,0.0,class4
834,5.84,3465.0,0.59,0.0,v1,v2,4510.0,v1,2.0,v2,0.6,1.0,class4
835,1.5,3473.0,0.53,0.0,v2,v1,7319.0,v1,1.0,v3,1.5,1.0,class5
836,7.9,3127.0,0.13,0.0,v1,v1,6637.0,v1,0.0,v2,1.4,1.0,class5
837,1.64,3607.0,0.48,2.0,v1,v1,3472.0,v1,0.0,v3,0.71,1.0,class5
838,8.04,3071.0,0.5,1.0,v1,v1,4547.0,v1,0.0,v3,1.0,2.0,class2
839,2.37,3202.0,0.18,1.0,v1,v1,4365.0,v1,1.0,v1,1.92,2.0,class2
840,7.13,3201.0,0.57,0.0,v1,v2,4584.0,v1,0.0,v2,1.4,2.0,class2
841,2.03,3098.0,0.25,1.0,v1,v2,6736.0,v1,1.0,v3,1.93,2.0,class3
842,8.14,3093.0,0.31,0.0,v1,v2,6924.0,v1,0.0,v3,0.55,0.0,class3
843,7.59,3473.0,0.28,0.0,v2,v1,7259.0,v1,1.0,v3,1.73,0.0,class2
844,4.93,3559.0,0.24,0.0,v1,v1,5561.0,v1,1.0,v1,1.74,0.0,class5
845,3.21,3489.0,0.14,0.0,v1,v1,6916.0,v1,2.0,v3,1.34,0.0,class3
846,2.42,3074.0,0.39,0.0,v1,v1,6271.0,v1,1.0,v1,1.21,2.0,class5
847,7.73,3282.0,0.4,1.0,v1,v2,3275.0,v3,1.0,v2,1.65,1.0,class4
848,8.34,3566.0,0.42,1.0,v2,v2,6633.0,v2,0.0,v1,0.56,0.0,class4
849,1.68,3073.0,0.13,0.0,v2,v2,4580.0,v1,1.0,v1,0.67,1.0,class1
850,1.46,3617.0,0.27,1.0,v2,v2,7117.0,v1,0.0,v1,1.65,2.0,class4
851,5.44,3483.0,0.14,1.0,v2,v1,4836.0,v1,1.0,v1,1.23,1.0,class5
852,1.71,3472.0,0.14,0.0,v1,v1,7282.0,v2,1.0,v3,1.57,1.0,class5
853,5.46,3135.0,0.39,1.0,v1,v1,5831.0,v1,2.0,v1,2.02,1.0,class3
854,7.0,3515.0,0.13,0.0,v2,v2,7188.0,v2,2.0,v1,1.57,0.0,class2
855,1.57,3072.0,0.39,1.0,v2,v1,6536.0,v1,0.0,v3,1.75,0.0,class3
856,2.16,3081.0,0.5,1.0,v2,v1,3275.0,v1,0.0,v2,0.58,1.0,class4
857,6.03,3265.0,0.13,1.0,v2,v2,4574.0,v1,0.0,v1,0.7,1.0,class3
858,2.13,3076.0,0.48,0.0,v2,v1,4511.0,v1,0.0,v3,1.03,1.0,class2
859,5.44,3570.0,0.44,2.0,v2,v1,7117.0,v1,2.0,v1,1.46,1.0,class5
860,5.57,3489.0,0.14,0.0,v1,v2,4485.0,v2,1.0,v3,1.59,2.0,class5
861,5.52,3579.0,0.48,0.0,v2,v1,6966.0,v1,0.0,v2,1.13,1.0,class4
862,6.58,3287.0,0.39,0.0,v1,v2,5883.0,v1,2.0,v3,1.3,1.0,class4
863,1.94,3079.0,0.16,1.0,v1,v1,3670.0,v1,1.0,v1,0.55,0.0,class5
864,5.52,3586.0,0.28,0.0,v1,v1,7315.0,v2,1.0,v1,0.59,1.0,class3
865,1.59,3070.0,0.42,1.0,v1,v1,4499.0,v2,1.0,v3,1.27,0.0,class5
866,2.19,3572.0,0.13,1.0,v1,v2,7045.0,v1,0.0,v3,1.75,1.0,class3
867,6.55,3528.0,0.48,1.0,v2,v2,3399.0,v1,1.0,v1,1.53,2.0,class3
868,1.61,3481.0,0.14,1.0,v1,v1,7251.0,v1,1.0,v3,1.09,0.0,class5
869,1.46,3090.0,0.66,2.0,v1,v1,7116.0,v1,0.0,v2,0.74,1.0,class5
870,5.49,3105.0,0.13,1.0,v1,v2,6045.0,v1,1.0,v3,0.7,1.0,class5
871,5.67,3129.0,0.41,1.0,v1,v1,7345.0,v1,0.0,v3,0.55,1.0,class2
872,4.89,3522.0,0.17,2.0,v1,v2,3849.0,v1,2.0,v2,1.26,0.0,class5
873,1.75,3486.0,0.39,1.0,v1,v1,3095.0,v1,2.0,v1,1.73,1.0,class5
874,5.44,3625.0,0.52,1.0,v2,v1,5934.0,v1,1.0,v2,0.59,2.0,class4
875,7.89,3318.0,0.2,1.0,v1,v2,3254.0,v1,1.0,v1,1.86,0.0,class2
876,1.72,3473.0,0.24,2.0,v1,v1,3163.0,v1,2.0,v3,1.73,1.0,class1
877,3.62,3484.0,0.2,0.0,v2,v2,7188.0,v1,1.0,v3,1.69,0.0,class4
878,6.8,3086.0,0.47,0.0,v1,v1,7203.0,v1,0.0,v2,0.55,1.0,class1
879,5.44,3091.0,0.52,2.0,v1,v2,5422.0,v1,0.0,v3,0.56,1.0,class5
880,7.31,3089.0,0.38,1.0,v2,v2,3350.0,v1,1.0,v2,1.66,0.0,class4
881,6.94,3353.0,0.16,0.0,v1,v1,4564.0,v1,0.0,v2,0.55,1.0,class4
882,1.85,3071.0,0.67,1.0,v1,v2,7324.0,v1,0.0,v2,0.6,1.0,class5
883,7.06,3244.0,0.13,2.0,v2,v2,7202.0,v1,1.0,v2,1.26,1.0,class5
884,1.64,3470.0,0.37,2.0,v1,v2,4521.0,v1,1.0,v2,1.76,0.0,class4
885,1.46,3464.0,0.52,2.0,v2,v1,3991.0,v1,1.0,v2,1.63,1.0,class2
886,1.51,3252.0,0.43,1.0,v1,v1,4688.0,v1,2.0,v2,0.68,1.0,class5
887,1.44,3311.0,0.13,1.0,v2,v2,4521.0,v1,1.0,v3,1.2,1.0,class2
888,2.25,3234.0,0.13,1.0,v2,v2,3463.0,v1,0.0,v3,1.08,0.0,class4
889,5.58,3480.0,0.63,1.0,v1,v1,4577.0,v1,2.0,v2,1.95,2.0,class4
890,1.89,3249.0,0.14,1.0,v1,v2,6795.0,v2,1.0,v2,1.26,0.0,class4
891,1.59,3540.0,0.13,1.0,v2,v1,4145.0,v1,1.0,v1,1.56,1.0,class2
892,7.67,3070.0,0.55,1.0,v1,v2,6823.0,v1,0.0,v2,2.0,1.0,class5
893,5.97,3072.0,0.49,2.0,v1,v2,7235.0,v1,2.0,v2,1.56,0.0,class1
894,5.98,3146.0,0.46,2.0,v2,v1,3557.0,v1,1.0,v1,1.57,1.0,class5
895,1.58,3071.0,0.26,2.0,v2,v1,4540.0,v1,0.0,v2,1.61,0.0,class4
896,1.58,3352.0,0.5,1.0,v1,v2,7114.0,v1,0.0,v2,0.65,1.0,class5
897,5.57,3108.0,0.53,0.0,v1,v2,7162.0,v1,1.0,v1,1.4,1.0,class2
898,1.5,3138.0,0.43,2.0,v1,v2,7163.0,v1,0.0,v3,1.67,1.0,class3
899,1.52,3128.0,0.13,2.0,v1,v1,4909.0,v1,1.0,v3,0.73,0.0,class4
900,6.05,3137.0,0.32,1.0,v2,v1,3049.0,v2,0.0,v1,1.77,1.0,class3
901,2.73,3096.0,0.61,2.0,v1,v1,7211.0,v1,2.0,v3,1.98,2.0,class5
902,7.59,3339.0,0.13,0.0,v1,v1,7257.0,v1,0.0,v3,1.25,0.0,class5
903,1.6,3277.0,0.13,2.0,v1,v2,3341.0,v1,0.0,v2,1.24,2.0,class5
904,1.72,3127.0,0.18,1.0,v1,v2,4480.0,v1,0.0,v3,0.55,0.0,class2
905,1.46,3142.0,0.49,1.0,v2,v2,4494.0,v1,1.0,v3,1.28,1.0,class5
906,3.9,3073.0,0.53,0.0,v2,v2,7274.0,v1,0.0,v3,0.57,1.0,class5
907,1.6,3465.0,0.56,2.0,v2,v1,5899.0,v1,0.0,v3,1.25,2.0,class4
908,3.78,3453.0,0.5,2.0,v1,v2,6661.0,v1,0.0,v1,1.03,0.0,class5
909,5.5,3588.0,0.13,0.0,v1,v1,4594.0,v1,2.0,v3,1.53,1.0,class2
910,7.82,3140.0,0.46,1.0,v2,v1,7236.0,v1,1.0,v2,0.58,1.0,class5
911,4.27,3167.0,0.13,2.0,v1,v2,3076.0,v1,2.0,v3,1.31,1.0,class2
912,1.57,3096.0,0.47,1.0,v1,v1,7159.0,v1,0.0,v1,0.85,0.0,class3
913,1.63,3143.0,0.4,0.0,v1,v1,6683.0,v1,2.0,v3,0.58,1.0,class3
914,6.7,3411.0,0.13,2.0,v1,v2,6439.0,v1,2.0,v1,0.55,1.0,class5
915,1.55,3497.0,0.49,2.0,v1,v1,4559.0,v1,1.0,v3,1.11,1.0,class2
916,5.47,3149.0,0.49,0.0,v1,v1,7145.0,v1,0.0,v3,0.56,2.0,class1
917,2.19,3468.0,0.43,1.0,v1,v2,3724.0,v1,0.0,v2,0.55,0.0,class5
918,1.42,3087.0,0.53,1.0,v1,v2,5475.0,v1,1.0,v3,1.89,1.0,class1
919,1.85,3134.0,0.51,1.0,v1,v1,4523.0,v2,2.0,v1,1.82,1.0,class2
920,1.86,3208.0,0.62,2.0,v1,v1,6298.0,v1,0.0,v2,0.6,1.0,class4
921,6.88,3096.0,0.49,0.0,v2,v2,7239.0,v1,0.0,v3,0.86,2.0,class5
922,1.51,3073.0,0.13,0.0,v1,v1,6677.0,v1,2.0,v1,0.55,0.0,class5
923,4.38,3275.0,0.53,2.0,v2,v1,7306.0,v1,1.0,v2,1.6,0.0,class5
924,1.65,3145.0,0.14,0.0,v2,v2,3226.0,v1,0.0,v2,0.56,1.0,class3
925,7.77,3123.0,0.16,1.0,v2,v2,6638.0,v2,2.0,v2,0.89,1.0,class5
926,6.96,3138.0,0.49,2.0,v1,v1,6904.0,v1,1.0,v2,1.3,0.0,class5
927,4.61,3476.0,0.13,1.0,v2,v1,7337.0,v1,1.0,v3,1.82,1.0,class5
928,1.42,3107.0,0.46,0.0,v1,v1,7310.0,v1,0.0,v2,0.55,0.0,class5
929,1.48,3132.0,0.29,2.0,v1,v2,5014.0,v1,1.0,v1,1.82,2.0,class4
930,6.62,3108.0,0.52,2.0,v1,v2,4750.0,v1,0.0,v3,0.75,2.0,class4
931,1.54,3073.0,0.27,0.0,v2,v2,7190.0,v1,0.0,v2,0.68,0.0,class5
932,1.54,3141.0,0.49,1.0,v1,v2,6330.0,v1,0.0,v2,0.71,1.0,class4
933,3.52,3377.0,0.52,0.0,v1,v2,4368.0,v1,2.0,v2,1.99,0.0,class3
934,6.8,3480.0,0.41,0.0,v1,v2,6397.0,v1,0.0,v3,0.56,1.0,class3
935,2.6,3146.0,0.5,2.0,v2,v1,7275.0,v1,0.0,v3,0.64,2.0,class5
936,1.53,3517.0,0.41,2.0,v1,v2,3131.0,v1,2.0,v1,2.0,0.0,class4
937,1.62,3070.0,0.54,1.0,v1,v1,3032.0,v1,0.0,v3,1.59,1.0,class3
938,7.35,3431.0,0.33,1.0,v1,v1,4485.0,v1,2.0,v3,0.55,2.0,class5
939,5.61,3486.0,0.64,2.0,v1,v2,4594.0,v1,1.0,v1,0.75,1.0,class4
940,5.62,3245.0,0.48,0.0,v2,v2,4478.0,v1,0.0,v2,0.56,1.0,class2
941,1.68,3500.0,0.39,1.0,v1,v1,5499.0,v1,1.0,v1,0.85,0.0,class5
942,3.63,3102.0,0.5,1.0,v1,v2,5839.0,v1,2.0,v1,1.0,0.0,class4
943,7.2,3603.0,0.14,0.0,v1,v1,3004.0,v1,1.0,v3,1.0,1.0,class5
944,1.67,3088.0,0.62,0.0,v1,v1,3690.0,v1,0.0,v2,1.18,0.0,class2
945,1.64,3485.0,0.13,2.0,v1,v2,4485.0,v1,2.0,v2,0.57,1.0,class4
946,6.08,3089.0,0.23,1.0,v1,v2,7338.0,v3,2.0,v2,1.18,2.0,class1
947,2.19,3568.0,0.58,1.0,v1,v1,7264.0,v1,2.0,v3,0.56,1.0,class5
948,1.49,3498.0,0.56,0.0,v2,v2,3348.0,v1,0.0,v3,1.28,0.0,class3
949,6.88,3095.0,0.14,1.0,v2,v2,5226.0,v1,0.0,v3,1.2,2.0,class4
950,6.84,3482.0,0.13,1.0,v2,v2,3605.0,v1,0.0,v2,1.19,0.0,class5
951,1.44,3479.0,0.13,2.0,v2,v2,4587.0,v1,1.0,v2,1.44,1.0,class4
952,5.45,3464.0,0.57,0.0,v2,v2,7209.0,v1,0.0,v3,1.92,1.0,class2
953,2.58,3413.0,0.48,2.0,v1,v1,4511.0,v1,0.0,v3,0.78,2.0,class2
954,5.79,3208.0,0.45,0.0,v1,v2,3332.0,v1,0.0,v1,0.57,0.0,class2
955,5.43,3119.0,0.65,1.0,v1,v2,6661.0,v1,1.0,v2,1.25,0.0,class4
956,1.47,3548.0,0.4,2.0,v1,v2,6666.0,v1,2.0,v3,1.09,1.0,class3
957,5.61,3101.0,0.29,0.0,v1,v2,3197.0,v1,1.0,v3,2.0,1.0,class5
958,1.42,3605.0,0.46,0.0,v2,v1,6423.0,v1,1.0,v3,1.34,0.0,class3
959,7.31,3071.0,0.51,2.0,v1,v1,7299.0,v1,0.0,v2,1.21,1.0,class5
960,8.1,3594.0,0.24,0.0,v1,v2,3971.0,v1,2.0,v3,1.23,0.0,class5
961,7.48,3100.0,0.5,1.0,v1,v2,7186.0,v1,0.0,v2,0.79,1.0,class5
962,3.18,3112.0,0.14,0.0,v2,v1,4515.0,v1,1.0,v1,1.54,0.0,class3
963,1.59,3100.0,0.67,1.0,v1,v1,4186.0,v1,1.0,v1,0.58,1.0,class2
964,7.09,3131.0,0.5,2.0,v2,v2,6824.0,v1,0.0,v1,0.74,1.0,class4
965,1.56,3529.0,0.17,2.0,v1,v1,3809.0,v1,1.0,v3,2.07,0.0,class5
966,5.51,3166.0,0.13,0.0,v1,v1,3177.0,v1,1.0,v2,1.17,1.0,class4
967,2.88,3552.0,0.28,0.0,v1,v2,4468.0,v1,2.0,v3,0.67,2.0,class5
968,1.78,3486.0,0.27,0.0,v1,v1,4223.0,v2,0.0,v1,1.25,1.0,class5
969,5.51,3585.0,0.23,2.0,v1,v1,4537.0,v1,0.0,v3,0.6,1.0,class5
970,7.78,3151.0,0.14,1.0,v1,v1,3428.0,v1,0.0,v1,1.48,1.0,class5
971,5.55,3073.0,0.4,0.0,v1,v1,5826.0,v1,0.0,v1,1.17,1.0,class5
972,4.19,3521.0,0.63,2.0,v2,v1,5131.0,v2,0.0,v2,1.06,0.0,class4
973,6.28,3570.0,0.43,1.0,v2,v1,5011.0,v2,2.0,v2,1.93,2.0,class3
974,1.61,3469.0,0.6,2.0,v2,v2,3027.0,v1,0.0,v1,1.63,0.0,class4
975,5.51,3187.0,0.14,0.0,v1,v1,4537.0,v1,2.0,v2,1.58,0.0,class2
976,6.65,3117.0,0.52,1.0,v1,v1,3767.0,v1,1.0,v2,1.46,2.0,class4
977,1.59,3207.0,0.44,2.0,v1,v2,3044.0,v1,0.0,v2,0.57,1.0,class1
978,6.62,3291.0,0.14,0.0,v1,v2,4519.0,v1,1.0,v1,1.15,1.0,class4
979,8.07,3074.0,0.13,1.0,v1,v1,3124.0,v1,2.0,v1,1.41,1.0,class5
980,1.63,3467.0,0.44,0.0,v1,v2,7178.0,v1,2.0,v3,1.76,0.0,class5
981,1.52,3325.0,0.41,2.0,v1,v2,3046.0,v1,0.0,v2,0.56,2.0,class4
982,5.49,3488.0,0.57,1.0,v1,v1,3624.0,v1,0.0,v1,1.7,2.0,class5
983,1.58,3102.0,0.5,1.0,v2,v1,5571.0,v1,1.0,v2,0.57,2.0,class5
984,1.9,3464.0,0.51,2.0,v1,v2,4551.0,v2,0.0,v2,0.55,1.0,class4
985,2.04,3531.0,0.48,2.0,v1,v2,6769.0,v1,0.0,v2,0.78,1.0,class5
986,2.03,3272.0,0.14,0.0,v2,v2,5885.0,v1,0.0,v3,0.57,2.0,class5
987,8.22,3487.0,0.57,1.0,v1,v1,3594.0,v1,0.0,v1,2.02,2.0,class3
988,5.88,3069.0,0.48,0.0,v1,v1,5913.0,v2,1.0,v2,1.38,1.0,class4
989,1.5,3478.0,0.51,1.0,v1,v1,6425.0,v3,1.0,v2,1.28,1.0,class4
990,1.43,3384.0,0.53,0.0,v1,v2,5648.0,v1,1.0,v1,1.28,0.0,class5
991,1.67,3482.0,0.4,2.0,v1,v1,7177.0,v3,0.0,v3,1.71,1.0,class2
992,4.14,3365.0,0.48,0.0,v2,v1,3178.0,v3,0.0,v3,0.69,2.0,class3
993,2.26,3582.0,0.14,0.0,v2,v2,7159.0,v1,1.0,v2,1.42,0.0,class2
994,1.53,3614.0,0.49,0.0,v2,v2,6124.0,v1,2.0,v1,0.96,1.0,class5
995,5.14,3486.0,0.53,2.0,v1,v2,3311.0,v1,1.0,v2,1.55,1.0,class3
996,1.46,3102.0,0.51,1.0,v1,v1,6798.0,v1,0.0,v2,0.55,1.0,class1
997,2.8,3480.0,0.59,0.0,v1,v1,7258.0,v1,0.0,v1,1.49,0.0,class5
998,1.45,3467.0,0.13,2.0,v1,v2,7319.0,v1,2.0,v2,0.55,1.0,class5
999,1.65,3139.0,0.14,1.0,v1,v1,3041.0,v1,1.0,v2,1.2,0.0,class4
1000,1.44,3360.0,0.35,0.0,v1,v1,7224.0,v1,1.0,v3,1.97,2.0,class2
1001,5.61,3498.0,0.5,0.0,v1,v1,7325.0,v1,2.0,v2,1.85,1.0,class5
1002,2.47,3173.0,0.35,2.0,v1,v2,3108.0,v1,2.0,v2,0.55,0.0,class4
1003,7.61,3148.0,0.53,2.0,v1,v2,5576.0,v1,1.0,v3,1.48,2.0,class4
1004,1.6,3328.0,0.51,1.0,v2,v1,3024.0,v1,0.0,v3,0.55,1.0,class5
1005,1.46,3201.0,0.47,1.0,v2,v1,7331.0,v1,2.0,v1,0.64,1.0,class5
1006,1.43,3272.0,0.4,0.0,v1,v1,5685.0,v1,0.0,v3,1.16,0.0,class4
1007,1.41,3466.0,0.13,2.0,v1,v2,7199.0,v1,2.0,v2,1.41,2.0,class5
1008,6.96,3074.0,0.47,2.0,v1,v2,7359.0,v1,2.0,v2,1.42,1.0,class5
1009,1.62,3071.0,0.14,0.0,v1,v1,4409.0,v1,2.0,v1,1.3,0.0,class5
1010,2.7,3069.0,0.52,2.0,v1,v2,7293.0,v2,1.0,v2,1.54,1.0,class5
1011,1.54,3352.0,0.49,0.0,v2,v2,3259.0,v1,1.0,v1,0.6,2.0,class1
1012,2.12,3477.0,0.5,0.0,v1,v1,5174.0,v1,0.0,v3,1.07,1.0,class4
1013,1.48,3076.0,0.62,0.0,v2,v1,4665.0,v1,2.0,v1,1.05,0.0,class5
1014,1.42,3590.0,0.35,2.0,v1,v1,3123.0,v1,1.0,v1,1.91,0.0,class5
1015,1.47,3123.0,0.53,2.0,v1,v1,3421.0,v1,2.0,v2,1.66,1.0,class4
1016,3.55,3073.0,0.64,1.0,v1,v1,6526.0,v1,1.0,v2,1.07,1.0,class5
1017,6.76,3421.0,0.45,1.0,v1,v1,5349.0,v1,2.0,v2,1.75,2.0,class2
1018,1.6,3086.0,0.53,2.0,v1,v2,7179.0,v1,1.0,v2,1.36,1.0,class1
1019,5.47,3074.0,0.32,1.0,v1,v1,6862.0,v1,2.0,v2,1.18,2.0,class5
1020,3.04,3480.0,0.39,1.0,v1,v2,4275.0,v1,2.0,v3,0.56,0.0,class5
1021,1.63,3074.0,0.42,1.0,v2,v1,4540.0,v1,2.0,v3,0.62,0.0,class5
1022,1.99,3465.0,0.44,1.0,v1,v2,4041.0,v1,2.0,v2,0.77,1.0,class5
1023,7.57,3268.0,0.28,2.0,v1,v1,3352.0,v1,0.0,v2,0.57,2.0,class4
1024,3.12,3468.0,0.54,2.0,v1,v1,6532.0,v1,0.0,v3,0.83,2.0,class3
1025,2.79,3116.0,0.45,0.0,v1,v2,6119.0,v1,1.0,v3,1.52,0.0,class4
1026,1.62,3571.0,0.66,1.0,v2,v2,3032.0,v1,0.0,v3,1.73,0.0,class5
1027,1.58,3540.0,0.53,1.0,v1,v1,7354.0,v2,1.0,v3,1.96,0.0,class1
1028,1.64,3071.0,0.46,0.0,v2,v2,7312.0,v1,0.0,v3,0.57,1.0,class4
1029,4.78,3473.0,0.13,2.0,v2,v1,4542.0,v1,1.0,v2,1.03,0.0,class4
1030,1.43,3145.0,0.39,2.0,v2,v2,3215.0,v1,1.0,v3,1.15,0.0,class4
1031,5.35,3071.0,0.48,2.0,v1,v2,5766.0,v1,0.0,v2,1.24,0.0,class2
1032,7.31,3075.0,0.42,0.0,v1,v2,6478.0,v1,0.0,v3,1.92,0.0,class3
1033,6.44,3477.0,0.6,1.0,v1,v2,7238.0,v2,0.0,v3,1.74,1.0,class2
1034,7.42,3143.0,0.46,2.0,v2,v2,5342.0,v1,1.0,v2,1.59,1.0,class4
1035,5.51,3135.0,0.13,1.0,v2,v1,6648.0,v1,0.0,v1,0.71,1.0,class5
1036,6.54,3472.0,0.14,1.0,v1,v2,4521.0,v1,1.0,v1,1.17,0.0,class2
1037,6.53,3232.0,0.22,1.0,v2,v2,3075.0,v1,1.0,v2,1.89,1.0,class4
1038,1.43,3072.0,0.53,2.0,v1,v2,7157.0,v1,0.0,v1,1.22,2.0,class5
1039,4.42,3072.0,0.14,2.0,v2,v1,7150.0,v1,0.0,v2,0.55,0.0,class4
1040,5.49,3495.0,0.53,0.0,v1,v2,6780.0,v1,0.0,v2,1.57,1.0,class4
1041,1.49,3467.0,0.49,1.0,v1,v1,4294.0,v1,1.0,v1,1.34,1.0,class5
1042,2.27,3071.0,0.13,1.0,v1,v1,7315.0,v1,1.0,v3,0.58,0.0,class4
1043,1.9,3489.0,0.22,2.0,v1,v1,4594.0,v1,0.0,v2,1.26,1.0,class4
1044,1.65,3127.0,0.47,0.0,v2,v1,4535.0,v1,1.0,v2,1.54,2.0,class2
1045,1.82,3104.0,0.5,0.0,v2,v1,4549.0,v1,0.0,v2,0.61,1.0,class2
1046,8.19,3083.0,0.49,2.0,v1,v1,6889.0,v1,2.0,v2,1.33,2.0,class4
1047,7.76,3146.0,0.14,1.0,v2,v1,6706.0,v1,2.0,v3,1.65,1.0,class3
1048,1.48,3464.0,0.43,1.0,v1,v1,7280.0,v1,2.0,v3,0.78,1.0,class5
1049,1.57,3113.0,0.14,0.0,v1,v1,4005.0,v1,1.0,v2,1.2,1.0,class4
1050,5.26,3409.0,0.43,1.0,v1,v2,4552.0,v1,1.0,v1,1.03,2.0,class4
1051,6.88,3483.0,0.38,1.0,v1,v1,3194.0,v1,0.0,v1,0.6,1.0,class5
1052,5.52,3147.0,0.14,2.0,v2,v2,4560.0,v1,1.0,v3,1.17,2.0,class2
1053,4.31,3164.0,0.46,1.0,v1,v2,4539.0,v2,2.0,v3,0.61,0.0,class2
1054,1.58,3475.0,0.53,0.0,v1,v2,3090.0,v1,1.0,v2,1.57,1.0,class3
1055,1.49,3086.0,0.31,2.0,v2,v2,6347.0,v1,2.0,v2,0.55,1.0,class1
1056,4.95,3131.0,0.61,1.0,v2,v2,6934.0,v1,1.0,v1,1.71,0.0,class4
1057,1.63,3609.0,0.15,1.0,v2,v1,4687.0,v2,2.0,v2,1.26,1.0,class3
1058,7.18,3462.0,0.49,2.0,v1,v2,3187.0,v1,1.0,v1,1.48,1.0,class4
1059,5.44,3118.0,0.5,1.0,v1,v1,4594.0,v1,2.0,v3,1.72,1.0,class5
1060,5.45,3466.0,0.49,0.0,v1,v1,4577.0,v1,0.0,v2,0.98,1.0,class4
1061,5.58,3584.0,0.49,0.0,v1,v2,7316.0,v1,1.0,v1,1.36,1.0,class2
1062,5.52,3131.0,0.13,1.0,v1,v1,6542.0,v1,0.0,v1,1.78,2.0,class5
1063,1.51,3424.0,0.14,0.0,v1,v1,3012.0,v1,2.0,v3,1.3,0.0,class3
1064,1.54,3090.0,0.51,1.0,v1,v1,6353.0,v1,1.0,v3,1.29,0.0,class3
1065,4.05,3072.0,0.55,0.0,v2,v1,6502.0,v2,2.0,v1,0.75,0.0,class2
1066,7.56,3118.0,0.18,2.0,v1,v1,4572.0,v1,0.0,v1,1.83,1.0,class5
1067,1.49,3076.0,0.13,0.0,v1,v1,7219.0,v1,1.0,v3,0.97,0.0,class2
1068,1.48,3071.0,0.38,2.0,v2,v2,4416.0,v3,2.0,v3,0.55,1.0,class5
1069,5.42,3071.0,0.4,2.0,v2,v2,4563.0,v3,1.0,v2,1.17,0.0,class1
1070,5.33,3117.0,0.15,2.0,v1,v1,6766.0,v1,1.0,v2,1.18,0.0,class5
1071,7.99,3079.0,0.5,1.0,v2,v1,6830.0,v1,1.0,v3,0.56,2.0,class3
1072,7.54,3116.0,0.36,2.0,v1,v1,7045.0,v1,1.0,v2,1.62,1.0,class5
1073,2.11,3468.0,0.63,2.0,v1,v1,4547.0,v1,1.0,v2,1.67,2.0,class1
1074,5.61,3083.0,0.49,0.0,v1,v2,3309.0,v1,2.0,v3,0.78,1.0,class3
1075,5.0,3479.0,0.56,0.0,v2,v2,6475.0,v1,0.0,v1,0.56,1.0,class4
1076,1.84,3071.0,0.42,1.0,v1,v1,4574.0,v1,2.0,v3,1.05,0.0,class5
1077,4.16,3092.0,0.48,2.0,v1,v2,5612.0,v1,1.0,v3,1.28,0.0,class1
1078,7.19,3604.0,0.49,1.0,v1,v1,7165.0,v1,0.0,v1,0.89,0.0,class2
1079,2.31,3144.0,0.29,0.0,v1,v2,6654.0,v1,1.0,v1,1.75,0.0,class2
1080,5.43,3394.0,0.59,2.0,v1,v1,6321.0,v1,0.0,v1,0.58,1.0,class3
1081,2.04,3216.0,0.45,1.0,v2,v1,4220.0,v1,1.0,v2,1.82,1.0,class3
1082,1.62,3462.0,0.43,2.0,v2,v2,7307.0,v1,1.0,v2,1.27,0.0,class5
1083,6.86,3469.0,0.25,1.0,v1,v1,5512.0,v1,0.0,v2,1.72,1.0,class3
1084,7.94,3478.0,0.34,1.0,v2,v1,7161.0,v1,1.0,v3,0.55,1.0,class2
1085,5.62,3077.0,0.13,0.0,v1,v1,4595.0,v1,0.0,v2,0.55,1.0,class5
1086,5.74,3102.0,0.36,1.0,v2,v1,4081.0,v1,2.0,v2,0.56,0.0,class4
1087,5.51,3473.0,0.14,0.0,v1,v2,3356.0,v1,0.0,v1,1.23,2.0,class2
1088,1.63,3472.0,0.47,2.0,v1,v2,4545.0,v2,1.0,v1,1.37,1.0,class5
