d3mIndex,V1,V2,V3,V4,V5,V6,V7,Class
7675,4.0,7.0,21.0,13.0,26.0,7.81,29.07,8
7676,5.0,13.0,0.0,12.0,7.0,7.07,29.07,8
7677,6.0,13.0,7.0,10.0,7.0,3.0,29.07,8
7678,0.0,13.0,0.0,7.0,4.0,7.21,27.29,8
7679,1.0,7.0,4.0,0.0,8.0,8.06,27.29,8
7680,2.0,0.0,8.0,0.0,16.0,8.0,27.29,8
7681,3.0,0.0,16.0,7.0,20.0,8.06,27.29,8
7682,4.0,7.0,20.0,13.0,24.0,7.21,27.29,8
7683,5.0,13.0,0.0,13.0,8.0,8.0,27.29,8
7684,6.0,13.0,8.0,9.0,8.0,4.0,27.29,8
7685,0.0,18.0,0.0,1.0,9.0,19.24,40.71,8
7686,1.0,1.0,9.0,0.0,18.0,9.06,40.71,8
7687,2.0,0.0,18.0,1.0,27.0,9.06,40.71,8
7688,3.0,1.0,27.0,18.0,36.0,19.24,40.71,8
7689,4.0,18.0,0.0,19.0,7.0,7.07,40.71,8
7690,5.0,19.0,7.0,16.0,7.0,3.0,40.71,8
7691,0.0,7.0,0.0,0.0,5.0,8.6,17.2,8
7692,1.0,0.0,5.0,0.0,10.0,5.0,17.2,8
7693,2.0,0.0,10.0,7.0,14.0,8.06,17.2,8
7694,3.0,7.0,0.0,8.0,6.0,6.08,17.2,8
7695,4.0,10.0,6.0,4.0,6.0,6.0,17.2,8
7696,0.0,14.0,0.0,7.0,5.0,8.6,31.3,8
7697,1.0,7.0,5.0,0.0,10.0,8.6,31.3,8
7698,2.0,0.0,10.0,0.0,19.0,9.0,31.3,8
7699,3.0,0.0,19.0,7.0,24.0,8.6,31.3,8
7700,4.0,7.0,24.0,14.0,28.0,8.06,31.3,8
7701,5.0,14.0,0.0,14.0,11.0,11.0,31.3,8
7702,6.0,14.0,11.0,10.0,11.0,4.0,31.3,8
7703,0.0,8.0,0.0,0.0,5.0,9.43,16.12,8
7704,1.0,0.0,5.0,0.0,10.0,5.0,16.12,8
7705,2.0,0.0,10.0,8.0,14.0,8.94,16.12,8
7706,3.0,8.0,0.0,8.0,9.0,9.0,16.12,8
7707,4.0,8.0,9.0,4.0,9.0,4.0,16.12,8
7708,0.0,17.0,0.0,3.0,5.0,14.87,32.76,8
7709,1.0,3.0,5.0,0.0,10.0,5.83,32.76,8
7710,2.0,0.0,10.0,0.0,19.0,9.0,32.76,8
7711,3.0,0.0,19.0,3.0,24.0,5.83,32.76,8
7712,4.0,3.0,24.0,17.0,28.0,14.56,32.76,8
7713,5.0,17.0,0.0,16.0,10.0,10.05,32.76,8
7714,6.0,17.0,10.0,14.0,10.0,3.0,32.76,8
7715,0.0,19.0,0.0,0.0,12.0,22.47,41.18,8
7716,1.0,0.0,12.0,0.0,24.0,12.0,41.18,8
7717,2.0,0.0,24.0,19.0,36.0,22.47,41.18,8
7718,3.0,19.0,0.0,19.0,7.0,7.0,41.18,8
7719,4.0,20.0,7.0,14.0,7.0,6.0,41.18,8
7720,0.0,7.0,0.0,3.0,2.0,4.47,16.64,8
7721,1.0,3.0,2.0,0.0,4.0,3.61,16.64,8
7722,2.0,0.0,4.0,0.0,9.0,5.0,16.64,8
7723,3.0,0.0,9.0,3.0,11.0,3.61,16.64,8
7724,4.0,3.0,11.0,7.0,14.0,5.0,16.64,8
7725,5.0,7.0,0.0,7.0,10.0,10.0,16.64,8
7726,6.0,9.0,10.0,3.0,10.0,6.0,16.64,8
7727,0.0,10.0,0.0,4.0,2.0,6.32,16.97,8
7728,1.0,4.0,2.0,0.0,4.0,4.47,16.97,8
7729,2.0,0.0,4.0,0.0,8.0,4.0,16.97,8
7730,3.0,0.0,8.0,4.0,10.0,4.47,16.97,8
7731,4.0,4.0,10.0,10.0,12.0,6.32,16.97,8
7732,5.0,10.0,0.0,10.0,8.0,8.0,16.97,8
7733,6.0,12.0,8.0,6.0,8.0,6.0,16.97,8
7734,0.0,20.0,0.0,8.0,5.0,13.0,36.62,8
7735,1.0,8.0,5.0,0.0,10.0,9.43,36.62,8
7736,2.0,0.0,10.0,0.0,20.0,10.0,36.62,8
7737,3.0,0.0,20.0,8.0,25.0,9.43,36.62,8
7738,4.0,8.0,25.0,20.0,30.0,13.0,36.62,8
7739,5.0,20.0,0.0,20.0,6.0,6.0,36.62,8
7740,6.0,21.0,6.0,17.0,6.0,4.0,36.62,8
7741,0.0,5.0,0.0,0.0,4.0,6.4,13.89,8
7742,1.0,0.0,4.0,0.0,8.0,4.0,13.89,8
7743,2.0,0.0,8.0,5.0,12.0,6.4,13.89,8
7744,3.0,5.0,0.0,4.0,8.0,8.06,13.89,8
7745,4.0,7.0,8.0,2.0,8.0,5.0,13.89,8
7746,0.0,20.0,0.0,10.0,6.0,11.66,34.71,8
7747,1.0,10.0,6.0,0.0,13.0,12.21,34.71,8
7748,2.0,0.0,13.0,10.0,19.0,11.66,34.71,8
7749,3.0,10.0,19.0,20.0,26.0,12.21,34.71,8
7750,4.0,20.0,0.0,21.0,6.0,6.08,34.71,8
7751,5.0,23.0,6.0,18.0,6.0,5.0,34.71,8
7752,0.0,25.0,0.0,4.0,12.0,24.19,56.36,8
7753,1.0,4.0,12.0,0.0,25.0,13.6,56.36,8
7754,2.0,0.0,25.0,4.0,37.0,12.65,56.36,8
7755,3.0,4.0,37.0,25.0,50.0,24.7,56.36,8
7756,4.0,25.0,0.0,24.0,6.0,6.08,56.36,8
7757,5.0,26.0,6.0,20.0,6.0,6.0,56.36,8
7758,0.0,16.0,0.0,2.0,5.0,14.87,36.24,8
7759,1.0,2.0,5.0,0.0,10.0,5.39,36.24,8
7760,2.0,0.0,10.0,0.0,21.0,11.0,36.24,8
7761,3.0,0.0,21.0,2.0,26.0,5.39,36.24,8
7762,4.0,2.0,26.0,16.0,32.0,15.23,36.24,8
7763,5.0,16.0,0.0,14.0,10.0,10.2,36.24,8
7764,6.0,17.0,10.0,11.0,10.0,6.0,36.24,8
7765,0.0,21.0,0.0,9.0,7.0,13.89,36.24,8
7766,1.0,9.0,7.0,0.0,14.0,11.4,36.24,8
7767,2.0,0.0,14.0,9.0,21.0,11.4,36.24,8
7768,3.0,9.0,21.0,21.0,28.0,13.89,36.24,8
7769,4.0,21.0,0.0,22.0,10.0,10.05,36.24,8
7770,5.0,23.0,10.0,18.0,10.0,5.0,36.24,8
7771,0.0,15.0,0.0,0.0,5.0,15.81,24.84,8
7772,1.0,0.0,5.0,0.0,10.0,5.0,24.84,8
7773,2.0,0.0,10.0,15.0,16.0,16.16,24.84,8
7774,3.0,15.0,0.0,17.0,11.0,11.18,24.84,8
7775,4.0,19.0,11.0,13.0,11.0,6.0,24.84,8
7776,0.0,35.0,0.0,14.0,12.0,24.19,62.2,8
7777,1.0,14.0,12.0,0.0,25.0,19.1,62.2,8
7778,2.0,0.0,25.0,14.0,37.0,18.44,62.2,8
7779,3.0,14.0,37.0,35.0,50.0,24.7,62.2,8
7780,4.0,35.0,0.0,33.0,8.0,8.25,62.2,8
7781,5.0,37.0,8.0,31.0,8.0,6.0,62.2,8
7782,0.0,30.0,0.0,0.0,15.0,33.54,53.25,8
7783,1.0,0.0,15.0,0.0,30.0,15.0,53.25,8
7784,2.0,0.0,30.0,30.0,44.0,33.11,53.25,8
7785,3.0,30.0,0.0,30.0,10.0,10.0,53.25,8
7786,4.0,30.0,10.0,27.0,10.0,3.0,53.25,8
7787,0.0,11.0,0.0,7.0,3.0,5.0,20.0,8
7788,1.0,7.0,3.0,0.0,6.0,7.62,20.0,8
7789,2.0,0.0,6.0,0.0,11.0,5.0,20.0,8
7790,3.0,0.0,11.0,7.0,14.0,7.62,20.0,8
7791,4.0,7.0,14.0,11.0,16.0,4.47,20.0,8
7792,5.0,11.0,0.0,12.0,9.0,9.06,20.0,8
7793,6.0,12.0,9.0,7.0,9.0,5.0,20.0,8
7794,0.0,12.0,0.0,6.0,4.0,7.21,27.78,8
7795,1.0,6.0,4.0,0.0,8.0,7.21,27.78,8
7796,2.0,0.0,8.0,0.0,16.0,8.0,27.78,8
7797,3.0,0.0,16.0,6.0,20.0,7.21,27.78,8
7798,4.0,6.0,20.0,12.0,24.0,7.21,27.78,8
7799,5.0,12.0,0.0,14.0,10.0,10.2,27.78,8
7800,6.0,14.0,10.0,9.0,10.0,5.0,27.78,8
7801,0.0,6.0,0.0,2.0,2.0,4.47,15.62,8
7802,1.0,2.0,2.0,0.0,4.0,2.83,15.62,8
7803,2.0,0.0,4.0,0.0,8.0,4.0,15.62,8
7804,3.0,0.0,8.0,2.0,10.0,2.83,15.62,8
7805,4.0,2.0,10.0,6.0,12.0,4.47,15.62,8
7806,5.0,6.0,0.0,8.0,9.0,9.22,15.62,8
7807,6.0,10.0,9.0,3.0,9.0,7.0,15.62,8
7808,0.0,17.0,0.0,0.0,13.0,21.4,42.49,8
7809,1.0,0.0,13.0,0.0,26.0,13.0,42.49,8
7810,2.0,0.0,26.0,17.0,38.0,20.81,42.49,8
7811,3.0,17.0,0.0,18.0,9.0,9.06,42.49,8
7812,4.0,19.0,9.0,13.0,9.0,6.0,42.49,8
7813,0.0,32.0,0.0,11.0,12.0,24.19,56.61,8
7814,1.0,11.0,12.0,0.0,23.0,15.56,56.61,8
7815,2.0,0.0,23.0,11.0,35.0,16.28,56.61,8
7816,3.0,11.0,35.0,32.0,46.0,23.71,56.61,8
7817,4.0,32.0,0.0,30.0,9.0,9.22,56.61,8
7818,5.0,33.0,9.0,29.0,9.0,4.0,56.61,8
7819,0.0,29.0,0.0,4.0,11.0,27.31,53.25,8
7820,1.0,4.0,11.0,0.0,22.0,11.7,53.25,8
7821,2.0,0.0,22.0,4.0,33.0,11.7,53.25,8
7822,3.0,4.0,33.0,29.0,44.0,27.31,53.25,8
7823,4.0,29.0,0.0,29.0,7.0,7.0,53.25,8
7824,5.0,30.0,7.0,26.0,7.0,4.0,53.25,8
7825,0.0,32.0,0.0,24.0,6.0,10.0,46.69,8
7826,1.0,24.0,6.0,0.0,12.0,24.74,46.69,8
7827,2.0,0.0,12.0,0.0,23.0,11.0,46.69,8
7828,3.0,0.0,23.0,24.0,29.0,24.74,46.69,8
7829,4.0,24.0,29.0,32.0,34.0,9.43,46.69,8
7830,5.0,32.0,0.0,32.0,9.0,9.0,46.69,8
7831,6.0,32.0,9.0,29.0,9.0,3.0,46.69,8
7832,0.0,20.0,0.0,0.0,9.0,21.93,34.06,8
7833,1.0,0.0,9.0,0.0,18.0,9.0,34.06,8
7834,2.0,0.0,18.0,20.0,26.0,21.54,34.06,8
7835,3.0,20.0,0.0,20.0,9.0,9.0,34.06,8
7836,4.0,22.0,9.0,15.0,9.0,7.0,34.06,8
7837,0.0,5.0,0.0,0.0,4.0,6.4,13.89,8
7838,1.0,0.0,4.0,0.0,8.0,4.0,13.89,8
7839,2.0,0.0,8.0,5.0,12.0,6.4,13.89,8
7840,3.0,5.0,0.0,5.0,11.0,11.0,13.89,8
7841,4.0,7.0,11.0,0.0,11.0,7.0,13.89,8
7842,0.0,15.0,0.0,0.0,5.0,15.81,24.84,8
7843,1.0,0.0,5.0,0.0,10.0,5.0,24.84,8
7844,2.0,0.0,10.0,15.0,16.0,16.16,24.84,8
7845,3.0,15.0,0.0,17.0,7.0,7.28,24.84,8
7846,4.0,19.0,7.0,12.0,7.0,7.0,24.84,8
7847,0.0,33.0,0.0,8.0,8.0,26.25,59.91,8
7848,1.0,8.0,8.0,0.0,16.0,11.31,59.91,8
7849,2.0,0.0,16.0,0.0,33.0,17.0,59.91,8
7850,3.0,0.0,33.0,8.0,41.0,11.31,59.91,8
7851,4.0,8.0,41.0,33.0,50.0,26.57,59.91,8
7852,5.0,33.0,0.0,32.0,6.0,6.08,59.91,8
7853,6.0,33.0,6.0,28.0,6.0,5.0,59.91,8
7854,0.0,21.0,0.0,11.0,7.0,12.21,47.41,8
7855,1.0,11.0,7.0,0.0,14.0,13.04,47.41,8
7856,2.0,0.0,14.0,0.0,28.0,14.0,47.41,8
7857,3.0,0.0,28.0,11.0,35.0,13.04,47.41,8
7858,4.0,11.0,35.0,21.0,42.0,12.21,47.41,8
7859,5.0,21.0,0.0,21.0,6.0,6.0,47.41,8
7860,6.0,22.0,6.0,17.0,6.0,5.0,47.41,8
7861,0.0,8.0,0.0,2.0,3.0,6.71,17.89,8
7862,1.0,2.0,3.0,0.0,6.0,3.61,17.89,8
7863,2.0,0.0,6.0,0.0,11.0,5.0,17.89,8
7864,3.0,0.0,11.0,2.0,14.0,3.61,17.89,8
7865,4.0,2.0,14.0,8.0,16.0,6.32,17.89,8
7866,5.0,8.0,0.0,8.0,6.0,6.0,17.89,8
7867,6.0,8.0,6.0,5.0,6.0,3.0,17.89,8
7868,0.0,37.0,0.0,0.0,13.0,39.22,55.17,8
7869,1.0,0.0,13.0,0.0,26.0,13.0,55.17,8
7870,2.0,0.0,26.0,37.0,40.0,39.56,55.17,8
7871,3.0,37.0,0.0,36.0,6.0,6.08,55.17,8
7872,4.0,38.0,6.0,32.0,6.0,6.0,55.17,8
7873,0.0,17.0,0.0,0.0,13.0,21.4,42.49,8
7874,1.0,0.0,13.0,0.0,26.0,13.0,42.49,8
7875,2.0,0.0,26.0,17.0,38.0,20.81,42.49,8
7876,3.0,17.0,0.0,15.0,7.0,7.28,42.49,8
7877,4.0,19.0,7.0,14.0,7.0,5.0,42.49,8
7878,0.0,29.0,0.0,0.0,13.0,31.78,50.0,8
7879,1.0,0.0,13.0,0.0,26.0,13.0,50.0,8
7880,2.0,0.0,26.0,29.0,40.0,32.2,50.0,8
7881,3.0,29.0,0.0,28.0,8.0,8.06,50.0,8
7882,4.0,30.0,8.0,25.0,8.0,5.0,50.0,8
7883,0.0,17.0,0.0,0.0,8.0,18.79,30.61,8
7884,1.0,0.0,8.0,0.0,16.0,8.0,30.61,8
7885,2.0,0.0,16.0,17.0,24.0,18.79,30.61,8
7886,3.0,17.0,0.0,17.0,8.0,8.0,30.61,8
7887,4.0,19.0,8.0,12.0,8.0,7.0,30.61,8
7888,0.0,11.0,0.0,0.0,5.0,12.08,17.8,8
7889,1.0,0.0,5.0,0.0,10.0,5.0,17.8,8
7890,2.0,0.0,10.0,11.0,14.0,11.7,17.8,8
7891,3.0,11.0,0.0,9.0,8.0,8.25,17.8,8
7892,4.0,11.0,8.0,7.0,8.0,4.0,17.8,8
7893,0.0,11.0,0.0,1.0,6.0,11.66,25.06,8
7894,1.0,1.0,6.0,0.0,11.0,5.1,25.06,8
7895,2.0,0.0,11.0,1.0,17.0,6.08,25.06,8
7896,3.0,1.0,17.0,11.0,22.0,11.18,25.06,8
7897,4.0,11.0,0.0,11.0,6.0,6.0,25.06,8
7898,5.0,12.0,6.0,8.0,6.0,4.0,25.06,8
7899,0.0,11.0,0.0,1.0,6.0,11.66,25.55,8
7900,1.0,1.0,6.0,0.0,11.0,5.1,25.55,8
7901,2.0,0.0,11.0,1.0,17.0,6.08,25.55,8
7902,3.0,1.0,17.0,11.0,22.0,11.18,25.55,8
7903,4.0,11.0,0.0,9.0,9.0,9.22,25.55,8
7904,5.0,13.0,9.0,6.0,9.0,7.0,25.55,8
7905,0.0,19.0,0.0,0.0,9.0,21.02,34.41,8
7906,1.0,0.0,9.0,0.0,18.0,9.0,34.41,8
7907,2.0,0.0,18.0,19.0,28.0,21.47,34.41,8
7908,3.0,19.0,0.0,18.0,10.0,10.05,34.41,8
7909,4.0,20.0,10.0,14.0,10.0,6.0,34.41,8
7910,0.0,18.0,0.0,8.0,6.0,11.66,32.2,8
7911,1.0,8.0,6.0,0.0,13.0,10.63,32.2,8
7912,2.0,0.0,13.0,8.0,19.0,10.0,32.2,8
7913,3.0,8.0,19.0,18.0,26.0,12.21,32.2,8
7914,4.0,18.0,0.0,17.0,10.0,10.05,32.2,8
7915,5.0,19.0,10.0,14.0,10.0,5.0,32.2,8
7916,0.0,30.0,0.0,0.0,12.0,32.31,46.86,8
7917,1.0,0.0,12.0,0.0,24.0,12.0,46.86,8
7918,2.0,0.0,24.0,30.0,36.0,32.31,46.86,8
7919,3.0,30.0,0.0,30.0,11.0,11.0,46.86,8
7920,4.0,30.0,11.0,26.0,11.0,4.0,46.86,8
7921,0.0,8.0,0.0,0.0,6.0,10.0,21.1,8
7922,1.0,0.0,6.0,0.0,12.0,6.0,21.1,8
7923,2.0,0.0,12.0,8.0,18.0,10.0,21.1,8
7924,3.0,8.0,0.0,9.0,11.0,11.05,21.1,8
7925,4.0,11.0,11.0,4.0,11.0,7.0,21.1,8
7926,0.0,22.0,0.0,8.0,8.0,16.12,39.7,8
7927,1.0,8.0,8.0,0.0,15.0,10.63,39.7,8
7928,2.0,0.0,15.0,8.0,23.0,11.31,39.7,8
7929,3.0,8.0,23.0,22.0,30.0,15.65,39.7,8
7930,4.0,22.0,0.0,24.0,6.0,6.32,39.7,8
7931,5.0,26.0,6.0,19.0,6.0,7.0,39.7,8
7932,0.0,39.0,0.0,25.0,8.0,16.12,65.3,8
7933,1.0,25.0,8.0,0.0,16.0,26.25,65.3,8
7934,2.0,0.0,16.0,0.0,33.0,17.0,65.3,8
7935,3.0,0.0,33.0,25.0,41.0,26.25,65.3,8
7936,4.0,25.0,41.0,39.0,50.0,16.64,65.3,8
7937,5.0,39.0,0.0,40.0,11.0,11.05,65.3,8
7938,6.0,42.0,11.0,35.0,11.0,7.0,65.3,8
7939,0.0,7.0,0.0,1.0,2.0,6.32,16.64,8
7940,1.0,1.0,2.0,0.0,4.0,2.24,16.64,8
7941,2.0,0.0,4.0,0.0,9.0,5.0,16.64,8
7942,3.0,0.0,9.0,1.0,11.0,2.24,16.64,8
7943,4.0,1.0,11.0,7.0,14.0,6.71,16.64,8
7944,5.0,7.0,0.0,8.0,6.0,6.08,16.64,8
7945,6.0,9.0,6.0,5.0,6.0,4.0,16.64,8
7946,0.0,17.0,0.0,0.0,13.0,21.4,42.49,8
7947,1.0,0.0,13.0,0.0,26.0,13.0,42.49,8
7948,2.0,0.0,26.0,17.0,38.0,20.81,42.49,8
7949,3.0,17.0,0.0,17.0,11.0,11.0,42.49,8
7950,4.0,19.0,11.0,14.0,11.0,5.0,42.49,8
7951,0.0,21.0,0.0,0.0,7.0,22.14,32.56,8
7952,1.0,0.0,7.0,0.0,14.0,7.0,32.56,8
7953,2.0,0.0,14.0,21.0,22.0,22.47,32.56,8
7954,3.0,21.0,0.0,23.0,7.0,7.28,32.56,8
7955,4.0,24.0,7.0,20.0,7.0,4.0,32.56,8
7956,0.0,11.0,0.0,5.0,4.0,7.21,24.6,8
7957,1.0,5.0,4.0,0.0,8.0,6.4,24.6,8
7958,2.0,0.0,8.0,0.0,15.0,7.0,24.6,8
7959,3.0,0.0,15.0,5.0,19.0,6.4,24.6,8
7960,4.0,5.0,19.0,11.0,22.0,6.71,24.6,8
7961,5.0,11.0,0.0,10.0,10.0,10.05,24.6,8
7962,6.0,11.0,10.0,6.0,10.0,5.0,24.6,8
7963,0.0,13.0,0.0,7.0,4.0,7.21,29.53,8
7964,1.0,7.0,4.0,0.0,8.0,8.06,29.53,8
7965,2.0,0.0,8.0,0.0,17.0,9.0,29.53,8
7966,3.0,0.0,17.0,7.0,21.0,8.06,29.53,8
7967,4.0,7.0,21.0,13.0,26.0,7.81,29.53,8
7968,5.0,13.0,0.0,13.0,9.0,9.0,29.53,8
7969,6.0,14.0,9.0,10.0,9.0,4.0,29.53,8
7970,0.0,22.0,0.0,3.0,11.0,21.95,50.12,8
7971,1.0,3.0,11.0,0.0,22.0,11.4,50.12,8
7972,2.0,0.0,22.0,3.0,33.0,11.4,50.12,8
7973,3.0,3.0,33.0,22.0,44.0,21.95,50.12,8
7974,4.0,22.0,0.0,22.0,6.0,6.0,50.12,8
7975,5.0,24.0,6.0,19.0,6.0,5.0,50.12,8
7976,0.0,25.0,0.0,3.0,6.0,22.8,37.48,8
7977,1.0,3.0,6.0,0.0,13.0,7.62,37.48,8
7978,2.0,0.0,13.0,3.0,19.0,6.71,37.48,8
7979,3.0,3.0,19.0,25.0,26.0,23.09,37.48,8
7980,4.0,25.0,0.0,26.0,6.0,6.08,37.48,8
7981,5.0,27.0,6.0,22.0,6.0,5.0,37.48,8
7982,0.0,15.0,0.0,6.0,5.0,10.3,35.51,8
7983,1.0,6.0,5.0,0.0,10.0,7.81,35.51,8
7984,2.0,0.0,10.0,0.0,20.0,10.0,35.51,8
7985,3.0,0.0,20.0,6.0,25.0,7.81,35.51,8
7986,4.0,6.0,25.0,15.0,30.0,10.3,35.51,8
7987,5.0,15.0,0.0,17.0,11.0,11.18,35.51,8
7988,6.0,19.0,11.0,12.0,11.0,7.0,35.51,8
7989,0.0,9.0,0.0,1.0,4.0,8.94,17.8,8
7990,1.0,1.0,4.0,0.0,7.0,3.16,17.8,8
7991,2.0,0.0,7.0,1.0,11.0,4.12,17.8,8
7992,3.0,1.0,11.0,9.0,14.0,8.54,17.8,8
7993,4.0,9.0,0.0,10.0,7.0,7.07,17.8,8
7994,5.0,11.0,7.0,6.0,7.0,5.0,17.8,8
7995,0.0,24.0,0.0,7.0,5.0,17.72,39.7,8
7996,1.0,7.0,5.0,0.0,10.0,8.6,39.7,8
7997,2.0,0.0,10.0,0.0,20.0,10.0,39.7,8
7998,3.0,0.0,20.0,7.0,25.0,8.6,39.7,8
7999,4.0,7.0,25.0,24.0,30.0,17.72,39.7,8
8000,5.0,24.0,0.0,24.0,7.0,7.0,39.7,8
8001,6.0,26.0,7.0,19.0,7.0,7.0,39.7,8
8002,0.0,42.0,0.0,0.0,15.0,44.6,60.83,8
8003,1.0,0.0,15.0,0.0,30.0,15.0,60.83,8
8004,2.0,0.0,30.0,42.0,44.0,44.27,60.83,8
8005,3.0,42.0,0.0,41.0,7.0,7.07,60.83,8
8006,4.0,42.0,7.0,37.0,7.0,5.0,60.83,8
8007,0.0,19.0,0.0,2.0,10.0,19.72,43.91,8
8008,1.0,2.0,10.0,0.0,19.0,9.22,43.91,8
8009,2.0,0.0,19.0,2.0,29.0,10.2,43.91,8
8010,3.0,2.0,29.0,19.0,38.0,19.24,43.91,8
8011,4.0,19.0,0.0,21.0,8.0,8.25,43.91,8
8012,5.0,22.0,8.0,18.0,8.0,4.0,43.91,8
8013,0.0,30.0,0.0,0.0,13.0,32.7,49.04,8
8014,1.0,0.0,13.0,0.0,26.0,13.0,49.04,8
8015,2.0,0.0,26.0,30.0,38.0,32.31,49.04,8
8016,3.0,30.0,0.0,30.0,7.0,7.0,49.04,8
8017,4.0,31.0,7.0,26.0,7.0,5.0,49.04,8
8018,0.0,14.0,0.0,2.0,7.0,13.89,33.29,8
8019,1.0,2.0,7.0,0.0,14.0,7.28,33.29,8
8020,2.0,0.0,14.0,2.0,21.0,7.28,33.29,8
8021,3.0,2.0,21.0,14.0,28.0,13.89,33.29,8
8022,4.0,14.0,0.0,16.0,10.0,10.2,33.29,8
8023,5.0,18.0,10.0,12.0,10.0,6.0,33.29,8
8024,0.0,10.0,0.0,7.0,2.0,3.61,16.28,8
8025,1.0,7.0,2.0,0.0,4.0,7.28,16.28,8
8026,2.0,0.0,4.0,0.0,8.0,4.0,16.28,8
8027,3.0,0.0,8.0,7.0,10.0,7.28,16.28,8
8028,4.0,7.0,10.0,10.0,12.0,3.61,16.28,8
8029,5.0,10.0,0.0,8.0,11.0,11.18,16.28,8
8030,6.0,11.0,11.0,7.0,11.0,4.0,16.28,8
8031,0.0,14.0,0.0,7.0,5.0,8.6,31.3,8
8032,1.0,7.0,5.0,0.0,10.0,8.6,31.3,8
8033,2.0,0.0,10.0,0.0,19.0,9.0,31.3,8
8034,3.0,0.0,19.0,7.0,24.0,8.6,31.3,8
8035,4.0,7.0,24.0,14.0,28.0,8.06,31.3,8
8036,5.0,14.0,0.0,14.0,11.0,11.0,31.3,8
8037,6.0,14.0,11.0,9.0,11.0,5.0,31.3,8
8038,0.0,16.0,0.0,6.0,6.0,11.66,31.62,8
8039,1.0,6.0,6.0,0.0,13.0,9.22,31.62,8
8040,2.0,0.0,13.0,6.0,19.0,8.49,31.62,8
8041,3.0,6.0,19.0,16.0,26.0,12.21,31.62,8
8042,4.0,16.0,0.0,18.0,8.0,8.25,31.62,8
8043,5.0,18.0,8.0,15.0,8.0,3.0,31.62,8
8044,0.0,17.0,0.0,0.0,7.0,18.38,27.59,8
8045,1.0,0.0,7.0,0.0,14.0,7.0,27.59,8
8046,2.0,0.0,14.0,17.0,20.0,18.03,27.59,8
8047,3.0,17.0,0.0,15.0,8.0,8.25,27.59,8
8048,4.0,19.0,8.0,13.0,8.0,6.0,27.59,8
8049,0.0,22.0,0.0,3.0,11.0,21.95,50.61,8
8050,1.0,3.0,11.0,0.0,22.0,11.4,50.61,8
8051,2.0,0.0,22.0,3.0,33.0,11.4,50.61,8
8052,3.0,3.0,33.0,22.0,44.0,21.95,50.61,8
8053,4.0,22.0,0.0,23.0,8.0,8.06,50.61,8
8054,5.0,25.0,8.0,20.0,8.0,5.0,50.61,8
8055,0.0,7.0,0.0,0.0,5.0,8.6,18.36,8
8056,1.0,0.0,5.0,0.0,10.0,5.0,18.36,8
8057,2.0,0.0,10.0,7.0,16.0,9.22,18.36,8
8058,3.0,7.0,0.0,7.0,8.0,8.0,18.36,8
8059,4.0,9.0,8.0,2.0,8.0,7.0,18.36,8
8060,0.0,9.0,0.0,1.0,3.0,8.54,20.59,8
8061,1.0,1.0,3.0,0.0,6.0,3.16,20.59,8
8062,2.0,0.0,6.0,0.0,12.0,6.0,20.59,8
8063,3.0,0.0,12.0,1.0,15.0,3.16,20.59,8
8064,4.0,1.0,15.0,9.0,18.0,8.54,20.59,8
8065,5.0,9.0,0.0,9.0,8.0,8.0,20.59,8
8066,6.0,10.0,8.0,6.0,8.0,4.0,20.59,8
8067,0.0,19.0,0.0,0.0,15.0,24.21,48.33,8
8068,1.0,0.0,15.0,0.0,30.0,15.0,48.33,8
8069,2.0,0.0,30.0,19.0,44.0,23.6,48.33,8
8070,3.0,19.0,0.0,18.0,9.0,9.06,48.33,8
8071,4.0,20.0,9.0,14.0,9.0,6.0,48.33,8
8072,0.0,25.0,0.0,2.0,8.0,24.35,56.82,8
8073,1.0,2.0,8.0,0.0,16.0,8.25,56.82,8
8074,2.0,0.0,16.0,0.0,33.0,17.0,56.82,8
8075,3.0,0.0,33.0,2.0,41.0,8.25,56.82,8
8076,4.0,2.0,41.0,25.0,50.0,24.7,56.82,8
8077,5.0,25.0,0.0,24.0,8.0,8.06,56.82,8
8078,6.0,27.0,8.0,22.0,8.0,5.0,56.82,8
8079,0.0,12.0,0.0,6.0,4.0,7.21,25.06,8
8080,1.0,6.0,4.0,0.0,8.0,7.21,25.06,8
8081,2.0,0.0,8.0,0.0,15.0,7.0,25.06,8
8082,3.0,0.0,15.0,6.0,19.0,7.21,25.06,8
8083,4.0,6.0,19.0,12.0,22.0,6.71,25.06,8
8084,5.0,12.0,0.0,12.0,8.0,8.0,25.06,8
8085,6.0,12.0,8.0,8.0,8.0,4.0,25.06,8
8086,0.0,15.0,0.0,5.0,6.0,11.66,26.63,8
8087,1.0,5.0,6.0,0.0,11.0,7.07,26.63,8
8088,2.0,0.0,11.0,5.0,17.0,7.81,26.63,8
8089,3.0,5.0,17.0,15.0,22.0,11.18,26.63,8
8090,4.0,15.0,0.0,15.0,7.0,7.0,26.63,8
8091,5.0,15.0,7.0,10.0,7.0,5.0,26.63,8
8092,0.0,29.0,0.0,0.0,15.0,32.65,55.0,8
8093,1.0,0.0,15.0,0.0,30.0,15.0,55.0,8
8094,2.0,0.0,30.0,29.0,44.0,32.2,55.0,8
8095,3.0,29.0,0.0,31.0,7.0,7.28,55.0,8
8096,4.0,33.0,7.0,26.0,7.0,7.0,55.0,8
8097,0.0,19.0,0.0,2.0,10.0,19.72,44.42,8
