d3mIndex,V1,V2,Class
3301,1.206,0.601,1
3302,1.186,0.608,1
3303,1.167,0.614,1
3304,1.147,0.621,1
3305,1.131,0.627,1
3306,1.111,0.633,1
3307,1.091,0.64,1
3308,1.072,0.646,1
3309,1.052,0.653,1
3310,1.03,0.659,1
3311,1.011,0.663,1
3312,0.991,0.67,1
3313,0.972,0.682,1
3314,0.952,0.686,1
3315,0.933,0.693,1
3316,0.914,0.7,1
3317,0.895,0.707,2
3318,0.876,0.714,2
3319,0.857,0.721,2
3320,0.838,0.728,2
3321,0.819,0.735,2
3322,0.801,0.742,2
3323,0.785,0.747,2
3324,0.776,0.748,2
3325,0.777,0.746,2
3326,0.78,0.744,2
3327,0.78,0.744,2
3328,0.78,0.744,2
3329,0.779,0.744,2
3330,0.779,0.744,2
3331,0.779,0.743,2
3332,0.779,0.743,2
3333,0.778,0.743,2
3334,0.778,0.743,2
3335,0.778,0.743,2
3336,0.778,0.742,2
3337,0.778,0.742,2
3338,0.78,0.741,2
3339,0.779,0.744,2
3340,0.774,0.743,2
3341,0.773,0.748,2
3342,0.772,0.743,2
3343,0.771,0.738,2
3344,0.77,0.737,2
3345,0.769,0.737,2
3346,0.768,0.739,2
3347,0.767,0.739,2
3348,0.766,0.743,2
3349,0.766,0.749,2
3350,0.771,1.151,2
3351,0.875,0.746,2
3352,0.818,0.789,2
3353,0.768,0.784,2
3354,0.767,0.783,2
3355,0.767,0.784,2
3356,0.77,0.81,2
3357,0.773,0.769,2
3358,0.786,0.763,2
3359,0.797,0.756,2
3360,1.543,0.753,1
3361,1.544,0.749,1
3362,0.78,0.746,2
3363,1.544,0.743,1
3364,1.543,0.745,1
3365,1.541,0.741,1
3366,1.54,0.741,1
3367,1.539,0.741,1
3368,1.538,0.74,1
3369,1.534,0.739,1
3370,1.527,0.737,1
3371,1.518,0.733,1
3372,1.506,0.729,1
3373,1.492,0.724,1
3374,1.478,0.718,1
3375,1.463,0.712,1
3376,1.446,0.709,1
3377,1.43,0.702,1
3378,1.415,0.696,1
3379,1.397,0.692,1
3380,1.375,0.686,1
3381,1.356,0.676,1
3382,1.337,0.67,1
3383,1.322,0.667,1
3384,1.3,0.657,1
3385,1.281,0.651,1
3386,1.265,0.644,1
3387,1.246,0.638,1
3388,1.226,0.632,1
3389,1.206,0.625,1
3390,1.184,0.619,1
3391,1.164,0.611,1
3392,1.144,0.604,1
3393,1.124,0.598,1
3394,1.108,0.59,1
3395,1.085,0.584,1
3396,1.066,0.58,1
3397,1.048,0.577,1
3398,1.029,0.567,1
3399,1.01,0.561,1
3400,0.755,0.555,2
3401,0.712,0.551,2
3402,0.684,0.542,2
3403,0.669,0.536,2
3404,0.658,0.529,2
3405,0.655,0.52,2
3406,0.886,0.515,2
3407,0.88,0.506,2
3408,0.57,0.504,2
3409,0.568,0.504,2
3410,0.565,0.505,2
3411,0.887,0.505,2
3412,0.886,0.504,2
3413,0.565,0.503,2
3414,0.886,0.502,2
3415,0.889,0.501,2
3416,0.889,0.501,2
3417,0.889,0.5,2
3418,0.888,0.5,2
3419,0.889,0.499,2
3420,0.889,0.498,2
3421,0.889,0.497,2
3422,0.889,0.495,2
3423,0.89,0.494,2
3424,0.89,0.493,2
3425,0.891,0.491,2
3426,0.891,0.49,2
3427,0.888,0.489,2
3428,0.584,0.486,2
3429,0.891,0.484,2
3430,0.893,0.482,2
3431,0.892,0.48,2
3432,0.892,0.479,2
3433,0.893,0.477,2
3434,0.892,0.475,2
3435,0.892,0.473,2
3436,0.892,0.472,2
3437,0.893,0.47,2
3438,0.895,0.467,2
3439,0.887,0.464,2
3440,0.89,0.461,2
3441,0.889,0.459,2
3442,0.888,0.457,2
3443,0.887,0.455,2
3444,0.887,0.453,2
3445,0.886,0.451,2
3446,0.889,0.45,2
3447,0.882,0.452,2
3448,0.887,0.463,2
3449,0.877,0.451,2
3450,0.88,0.447,2
3451,0.879,0.446,2
3452,0.878,0.446,2
3453,0.876,0.445,2
3454,0.876,0.448,2
3455,0.878,0.475,2
3456,0.877,0.504,2
3457,0.879,0.553,2
3458,0.887,0.453,2
3459,0.899,0.457,2
3460,0.877,0.545,2
3461,0.873,0.539,2
3462,0.876,1.053,2
3463,0.882,0.47,2
3464,0.892,0.469,2
3465,3.287,0.474,4
3466,3.284,0.481,4
3467,3.284,0.858,1
3468,3.285,0.855,1
3469,3.285,0.851,1
3470,3.288,0.851,1
3471,3.291,0.851,1
3472,3.285,0.851,1
3473,3.278,0.848,1
3474,3.266,0.845,1
3475,3.256,0.843,1
3476,3.244,0.835,1
3477,3.23,0.832,1
3478,3.215,0.822,1
3479,3.202,0.817,1
3480,3.187,0.593,1
3481,3.163,0.8,1
3482,3.144,0.792,1
3483,3.126,0.788,1
3484,1.022,0.777,1
3485,3.09,0.769,1
3486,3.067,0.765,1
3487,3.051,0.758,1
3488,3.031,0.75,1
3489,0.949,0.74,1
3490,0.929,0.732,1
3491,0.91,0.728,1
3492,2.954,0.718,1
3493,2.935,0.714,1
3494,2.916,0.723,1
3495,2.898,0.714,1
3496,2.88,0.704,1
3497,2.862,0.697,1
3498,2.844,0.689,1
3499,2.826,0.683,1
3500,2.808,0.675,1
3501,2.79,0.686,1
3502,2.771,0.666,1
3503,2.752,0.663,1
3504,2.733,0.673,1
3505,2.714,0.649,1
3506,2.696,0.643,1
3507,2.678,0.636,1
3508,2.659,0.63,1
3509,2.641,0.622,1
3510,2.622,0.613,1
3511,2.601,0.609,1
3512,2.582,0.599,1
3513,2.566,0.596,1
3514,2.547,0.587,1
3515,2.526,0.58,1
3516,2.507,0.574,1
3517,2.488,0.567,1
3518,2.47,0.561,1
3519,2.452,0.557,1
3520,2.434,0.551,1
3521,2.415,0.543,1
3522,2.397,0.537,1
3523,2.378,0.527,1
3524,2.36,0.523,1
3525,2.342,0.535,1
3526,2.323,0.524,1
3527,2.305,0.506,1
3528,2.287,0.503,1
3529,1.923,0.492,4
3530,1.9,0.487,4
3531,1.887,0.483,4
3532,2.211,0.48,4
3533,2.193,0.478,4
3534,2.176,0.479,4
3535,2.159,0.497,1
3536,2.143,0.486,4
3537,2.127,0.503,1
3538,2.112,0.514,1
3539,2.098,0.492,4
3540,2.084,0.479,4
3541,2.071,0.483,4
3542,1.813,0.63,1
3543,1.796,0.482,4
3544,1.789,0.621,1
3545,1.782,0.625,1
3546,1.77,0.597,1
3547,2.001,0.601,1
3548,1.788,0.605,1
3549,1.771,0.571,1
3550,1.964,0.544,1
3551,1.952,0.579,1
3552,1.941,0.522,1
3553,1.927,0.53,1
3554,1.91,0.516,1
3555,1.893,1.428,3
3556,1.876,1.419,3
3557,1.859,1.413,3
3558,1.84,1.405,3
3559,1.82,1.4,3
3560,1.801,1.398,3
3561,1.782,1.394,3
3562,1.763,1.389,3
3563,1.745,1.386,3
3564,1.727,1.381,3
3565,1.633,1.38,3
3566,1.693,1.384,3
3567,1.678,1.412,3
3568,1.663,1.378,3
3569,1.649,1.372,3
3570,1.569,1.369,3
3571,1.559,1.367,3
3572,1.578,1.364,3
3573,1.547,1.361,3
3574,1.555,1.358,3
3575,1.45,1.362,3
3576,1.369,2.692,3
3577,1.358,2.689,3
3578,1.342,2.686,3
3579,1.332,0.753,1
3580,1.347,0.761,1
3581,1.333,0.772,1
3582,1.307,0.775,1
3583,1.3,0.785,1
3584,1.292,0.856,1
3585,1.284,0.935,3
3586,1.276,2.253,3
3587,1.265,1.319,3
3588,1.254,1.324,3
3589,1.245,1.336,3
3590,1.234,2.293,3
3591,1.226,0.832,1
3592,1.211,0.834,1
3593,1.197,0.839,1
3594,1.182,0.843,1
3595,1.163,0.847,1
3596,1.147,0.854,1
3597,1.131,0.86,1
3598,1.115,2.358,3
3599,1.098,2.365,3
3600,1.081,2.372,3
3601,1.064,0.875,1
3602,1.047,0.883,1
3603,1.031,0.891,1
3604,1.014,2.401,3
3605,0.997,2.407,3
3606,0.98,0.895,1
3607,0.966,0.897,1
3608,0.948,0.903,3
3609,0.932,0.908,3
3610,0.915,0.913,3
3611,0.899,0.916,2
3612,0.883,0.922,2
3613,0.867,0.927,2
3614,0.851,0.932,2
3615,0.836,0.938,2
3616,0.822,0.917,2
3617,0.816,0.903,2
3618,0.817,0.897,2
3619,0.817,0.891,2
3620,0.822,0.89,2
3621,0.822,0.894,2
3622,0.822,0.89,2
3623,0.818,0.89,2
3624,0.817,0.89,2
3625,0.816,0.889,2
3626,0.816,0.888,2
3627,0.814,0.887,2
3628,0.814,0.886,2
3629,0.813,0.885,2
3630,0.812,0.884,2
3631,0.815,0.889,2
3632,0.815,0.978,2
3633,0.815,0.898,2
3634,0.813,0.97,2
3635,0.812,0.881,2
3636,0.807,0.877,2
3637,0.806,0.877,2
3638,0.805,0.901,2
3639,0.804,0.963,2
3640,0.803,0.871,2
3641,0.805,0.954,2
3642,0.805,0.887,2
3643,0.807,0.837,2
3644,0.823,0.834,2
3645,0.874,0.83,2
3646,0.806,0.822,2
3647,0.802,0.819,2
3648,0.804,0.818,2
3649,0.807,0.814,2
3650,0.813,0.826,2
3651,0.881,0.798,2
3652,0.892,0.792,2
3653,0.893,0.788,2
3654,0.895,0.785,2
3655,1.265,0.782,1
3656,1.269,0.779,1
3657,1.27,0.786,1
3658,1.27,0.774,1
3659,1.268,0.769,1
3660,1.265,0.776,1
3661,1.259,0.789,1
3662,1.251,0.776,1
3663,1.241,0.77,1
3664,1.229,0.766,1
3665,1.215,0.754,1
3666,1.2,0.752,1
3667,1.076,0.747,1
3668,1.057,0.741,1
3669,1.041,0.739,1
3670,1.025,0.727,1
3671,1.11,0.725,1
3672,1.004,0.719,1
3673,1.071,0.713,1
3674,1.051,0.71,1
3675,1.031,0.708,1
3676,1.012,0.692,1
3677,0.992,0.689,1
3678,0.972,0.687,1
3679,0.95,0.674,1
3680,0.934,0.671,1
3681,0.915,0.665,1
3682,0.893,0.66,2
3683,0.874,0.654,2
3684,0.856,0.648,2
3685,0.837,0.645,2
3686,0.818,0.632,2
3687,0.801,0.634,2
3688,0.786,0.619,2
3689,0.778,0.608,2
3690,0.779,0.603,2
3691,0.782,0.602,2
3692,0.784,0.602,2
3693,0.784,0.603,2
3694,0.784,0.602,2
3695,0.784,0.602,2
3696,0.783,0.601,2
3697,0.783,0.596,2
3698,0.783,0.595,2
3699,0.784,0.594,2
3700,0.784,0.592,2
3701,0.784,0.59,2
3702,0.785,0.589,2
3703,0.786,0.588,2
3704,0.786,0.587,2
3705,0.785,0.59,2
3706,0.784,0.584,2
3707,0.784,0.578,2
3708,0.783,0.576,2
3709,0.783,0.574,2
3710,0.783,0.572,2
3711,0.783,0.57,2
3712,0.782,0.572,2
3713,0.781,0.577,2
3714,0.78,0.568,2
3715,0.779,0.562,2
3716,0.778,0.557,2
3717,0.777,0.555,2
3718,0.776,0.553,2
3719,0.779,0.555,2
3720,0.779,0.553,2
3721,0.773,0.552,2
3722,0.771,0.564,2
3723,0.769,0.552,2
3724,0.767,0.551,2
3725,0.765,0.551,2
3726,0.763,0.55,2
3727,0.762,0.578,2
3728,0.761,0.588,2
3729,0.763,0.798,2
3730,0.766,0.686,2
3731,0.779,0.586,2
3732,0.765,0.681,2
3733,0.761,0.663,2
3734,0.76,0.775,2
3735,0.763,0.813,2
3736,0.766,0.567,2
3737,0.776,0.572,2
3738,0.794,0.577,2
3739,1.65,0.75,1
3740,1.665,0.743,1
3741,1.664,0.741,1
3742,1.664,0.738,1
3743,0.934,0.736,1
3744,0.925,0.736,1
3745,0.917,0.734,1
3746,0.873,0.731,2
3747,0.91,0.727,1
3748,0.892,0.722,2
3749,0.887,0.716,2
3750,0.871,0.71,2
3751,0.856,0.703,2
3752,1.556,0.697,1
3753,1.547,0.692,1
3754,1.536,0.691,1
3755,1.533,0.687,1
3756,1.533,0.686,1
3757,1.531,0.686,1
3758,1.529,0.685,1
3759,1.527,0.685,1
3760,1.524,0.684,1
3761,1.523,0.683,1
3762,1.522,0.682,1
3763,0.904,0.682,1
3764,0.9,0.68,2
3765,0.892,0.676,2
3766,1.492,0.672,1
3767,1.479,0.668,1
3768,0.851,0.666,2
3769,0.844,0.661,2
3770,1.439,0.657,1
3771,0.88,0.655,2
3772,1.415,0.651,1
3773,1.407,0.643,1
3774,1.396,0.636,1
3775,1.385,0.632,1
3776,1.374,0.629,1
3777,1.36,0.622,1
3778,1.348,0.618,1
3779,0.885,0.613,2
3780,1.315,0.608,1
3781,1.302,0.604,1
3782,1.287,0.598,1
3783,1.269,0.593,1
3784,1.252,0.588,1
3785,1.235,0.583,1
3786,1.219,0.579,1
3787,1.203,0.575,1
3788,1.187,0.57,1
3789,0.867,0.565,2
3790,1.154,0.561,1
3791,1.14,0.556,1
3792,1.123,0.552,1
3793,1.106,0.547,1
3794,1.09,0.543,1
3795,1.074,0.539,1
3796,1.06,0.535,1
3797,1.049,0.532,1
3798,1.037,0.528,1
3799,1.021,0.521,1
3800,1.006,0.518,1
3801,0.986,0.516,1
3802,0.967,0.513,1
3803,0.826,0.51,2
3804,0.93,0.508,1
3805,0.855,0.506,2
3806,0.898,0.503,2
3807,0.879,0.501,2
3808,0.863,0.499,2
3809,0.848,0.496,2
3810,0.834,0.494,2
3811,0.824,0.493,2
3812,0.821,0.49,2
3813,0.827,0.49,2
3814,0.828,0.49,2
3815,0.829,0.49,2
3816,0.829,0.49,2
3817,0.828,0.489,2
3818,0.828,0.489,2
3819,0.828,0.488,2
3820,0.831,0.487,2
3821,0.828,0.486,2
3822,0.832,0.485,2
3823,0.831,0.484,2
3824,0.834,0.483,2
3825,1.447,0.482,4
3826,1.101,0.481,4
3827,1.101,0.48,4
3828,1.1,0.479,4
3829,1.1,0.479,4
3830,1.096,0.48,4
3831,1.095,0.479,4
3832,1.098,0.48,4
3833,1.095,0.479,4
3834,1.092,0.48,4
3835,1.086,0.48,4
3836,1.077,0.48,4
3837,0.823,0.481,2
3838,1.473,0.481,4
3839,1.464,0.482,4
3840,1.455,0.483,4
3841,1.446,0.484,4
3842,1.438,0.484,4
3843,1.428,0.485,4
3844,1.421,0.486,4
3845,1.414,0.487,4
3846,1.41,0.488,4
3847,1.403,0.49,4
3848,1.395,0.491,4
3849,1.387,0.493,4
3850,1.379,0.494,4
3851,1.371,0.496,1
3852,1.366,0.497,1
3853,1.355,0.499,1
3854,1.279,0.502,1
3855,1.274,0.504,1
3856,1.33,0.508,1
3857,1.32,0.512,1
3858,1.31,0.517,1
3859,1.298,0.522,1
3860,1.286,0.528,1
3861,1.275,0.534,1
3862,1.264,0.54,1
3863,1.246,0.547,1
3864,1.228,0.554,1
3865,1.21,0.561,1
3866,1.191,0.568,1
3867,1.172,0.575,1
3868,1.156,0.582,1
3869,1.101,0.589,1
3870,1.082,0.596,1
3871,1.06,0.603,1
3872,1.04,0.61,1
3873,1.021,0.618,1
3874,1.002,0.625,1
3875,0.982,0.632,1
3876,0.963,0.64,1
3877,0.945,0.647,1
3878,0.926,0.651,1
3879,0.907,0.655,1
3880,0.889,0.669,2
3881,0.871,0.671,2
3882,0.853,0.676,2
3883,0.835,0.674,2
3884,0.821,0.675,2
3885,1.085,0.68,1
3886,1.469,0.68,1
3887,1.467,0.678,1
3888,1.471,0.676,1
3889,1.471,0.676,1
3890,1.47,0.677,1
3891,1.468,0.678,1
3892,1.463,0.68,1
3893,1.456,0.682,1
3894,1.065,0.685,1
3895,1.056,0.69,1
3896,1.049,0.695,1
3897,1.038,0.701,1
3898,1.029,0.707,1
3899,0.714,0.715,2
3900,0.695,0.723,2
3901,0.672,0.734,2
3902,0.653,0.742,2
3903,0.639,0.75,2
3904,0.625,0.757,2
3905,0.612,0.764,2
3906,0.601,0.767,2
3907,0.595,0.766,2
3908,0.595,0.765,2
3909,0.596,0.761,2
3910,0.597,0.76,2
3911,0.6,0.76,2
3912,0.6,0.759,2
3913,0.603,0.758,2
3914,1.056,0.757,1
3915,1.062,0.756,1
3916,1.062,0.755,1
3917,1.424,0.754,1
3918,1.422,0.754,1
3919,1.421,0.755,1
3920,1.597,0.757,1
3921,1.054,0.758,1
3922,1.595,0.76,1
3923,1.586,0.763,1
3924,1.066,0.767,1
3925,1.219,0.772,1
3926,1.205,0.779,1
3927,0.993,0.782,1
3928,0.976,0.782,1
3929,0.96,0.781,1
3930,0.941,0.781,1
3931,0.925,0.775,1
3932,0.909,0.776,1
3933,0.889,0.777,2
3934,0.872,0.779,2
3935,0.856,0.781,2
3936,0.839,0.784,2
3937,0.822,0.791,2
3938,0.806,0.901,2
3939,0.792,0.902,2
3940,0.779,0.901,2
3941,0.771,0.805,2
3942,0.769,0.8,2
3943,0.77,0.799,2
3944,0.77,0.798,2
3945,0.77,0.794,2
3946,0.77,0.793,2
3947,0.769,0.792,2
3948,0.769,0.791,2
3949,0.769,0.791,2
3950,0.769,0.79,2
3951,0.769,0.789,2
3952,0.768,0.789,2
3953,0.768,0.789,2
3954,0.768,0.788,2
3955,0.768,0.787,2
3956,0.768,0.405,2
3957,0.768,0.397,2
3958,0.77,0.393,2
3959,0.77,0.392,2
3960,0.776,0.39,2
3961,0.784,0.389,2
3962,0.773,0.384,2
3963,0.769,0.386,2
3964,0.768,0.411,2
3965,0.768,0.782,2
3966,0.77,0.43,2
3967,0.774,0.808,2
3968,0.784,0.379,2
3969,1.772,0.372,4
3970,1.768,0.369,4
3971,0.915,0.367,4
3972,0.917,0.747,1
3973,0.912,0.745,1
3974,0.912,0.745,1
3975,0.908,0.746,1
3976,0.908,0.746,1
3977,0.911,0.746,1
3978,0.912,0.745,1
3979,0.905,0.743,1
3980,0.899,0.74,2
3981,0.888,0.736,2
3982,0.879,0.732,2
3983,0.871,0.726,2
3984,0.856,0.393,2
3985,0.849,0.379,2
3986,1.673,0.382,4
3987,1.669,0.386,4
3988,2.672,0.392,4
3989,2.672,0.701,1
3990,2.075,0.404,4
3991,1.671,0.398,4
3992,2.075,0.402,4
3993,2.67,0.43,4
3994,2.666,0.428,4
3995,2.662,0.697,1
3996,2.655,0.695,1
3997,2.648,0.689,1
3998,2.64,0.685,1
3999,2.63,0.682,1
4000,2.62,0.678,1
4001,2.403,0.675,1
4002,2.389,0.481,4
4003,2.585,0.667,1
4004,2.569,0.663,1
4005,2.549,0.659,1
4006,2.325,0.555,1
4007,1.5,0.65,1
4008,1.479,0.536,1
4009,1.458,0.642,1
4010,1.44,0.638,1
4011,1.421,0.633,1
4012,1.412,0.628,1
4013,2.395,0.624,1
4014,1.367,0.619,1
4015,1.348,0.615,1
4016,1.326,0.61,1
4017,1.309,0.606,1
4018,1.286,0.601,1
4019,1.27,0.597,1
4020,1.264,0.592,1
4021,1.248,0.587,1
4022,1.214,0.582,1
4023,1.989,0.578,1
4024,1.97,0.571,1
4025,2.159,0.567,1
4026,1.933,0.565,1
4027,1.917,0.561,1
4028,1.895,0.557,1
4029,1.105,0.553,1
4030,1.088,0.549,1
4031,2.044,0.545,1
4032,2.024,0.541,1
4033,2.004,0.537,1
4034,1.984,0.533,1
4035,1.964,0.529,1
4036,1.943,0.525,1
4037,1.924,0.521,1
4038,1.904,0.517,1
4039,1.885,0.513,1
4040,0.575,0.51,2
4041,0.575,0.506,2
4042,1.828,0.502,1
4043,0.574,0.498,2
4044,1.79,0.494,4
4045,1.773,0.491,4
4046,0.803,0.488,2
4047,0.787,0.485,2
4048,0.776,0.482,2
4049,0.765,0.48,2
4050,0.763,0.478,2
4051,0.766,0.479,2
4052,0.766,0.478,2
4053,0.766,0.478,2
4054,0.766,0.477,2
4055,0.765,0.477,2
4056,0.765,0.473,2
4057,0.767,0.476,2
4058,0.767,0.475,2
4059,0.767,0.474,2
4060,0.779,0.473,2
4061,1.512,0.472,4
4062,1.505,0.471,4
4063,1.514,0.47,4
4064,1.726,0.468,4
4065,1.725,0.468,4
4066,1.724,0.469,4
4067,1.724,0.469,4
4068,1.724,0.469,4
4069,1.724,0.469,4
4070,1.724,0.469,4
4071,1.724,0.469,4
4072,1.723,0.469,4
4073,1.723,0.469,4
4074,1.723,0.468,4
4075,1.723,0.468,4
4076,1.723,0.469,4
4077,1.723,0.468,4
4078,1.722,0.468,4
4079,1.72,0.468,4
4080,0.569,0.468,2
4081,1.711,0.467,4
4082,1.704,0.466,4
4083,1.696,0.466,4
4084,0.57,0.465,2
4085,1.68,0.464,4
4086,1.672,0.463,4
4087,1.663,0.463,4
4088,1.655,0.462,4
4089,1.647,0.461,4
4090,1.639,0.461,4
4091,1.426,0.461,4
4092,1.415,0.462,4
4093,1.413,0.462,4
4094,1.603,0.463,4
4095,1.593,0.464,4
4096,1.38,0.465,4
4097,1.371,0.466,4
4098,1.363,0.467,4
4099,1.355,0.469,4
4100,1.347,0.471,4
4101,1.34,0.472,4
4102,1.332,0.474,4
4103,1.515,0.476,4
4104,1.505,0.478,4
4105,1.494,0.479,4
4106,1.484,0.481,4
4107,1.473,0.482,4
4108,1.464,0.484,4
4109,1.454,0.486,4
4110,1.444,0.488,4
4111,1.434,0.49,4
4112,1.424,0.492,4
4113,1.415,0.494,4
4114,1.406,0.497,1
4115,1.397,0.499,1
4116,1.387,0.502,1
4117,1.377,0.505,1
4118,1.366,0.508,1
4119,1.354,0.512,1
4120,1.34,0.517,1
4121,1.326,0.523,1
4122,1.311,0.528,1
4123,1.298,0.534,1
4124,1.279,0.541,1
4125,1.262,0.549,1
4126,1.245,0.556,1
4127,1.227,0.565,1
4128,1.209,0.571,1
4129,1.192,0.579,1
4130,1.174,0.587,1
4131,1.156,0.595,1
4132,1.141,0.603,1
4133,1.122,0.611,1
4134,1.103,0.619,1
4135,1.084,0.627,1
4136,1.065,0.636,1
4137,1.043,0.645,1
4138,1.024,0.651,1
4139,1.006,0.662,1
4140,0.988,0.67,1
4141,0.97,0.678,1
4142,0.952,0.687,1
4143,0.933,0.696,1
4144,0.915,0.705,1
4145,0.897,0.714,2
4146,0.878,0.722,2
4147,0.86,0.73,2
4148,0.843,0.738,2
4149,0.825,0.746,2
4150,0.809,0.753,2
4151,0.794,0.759,2
4152,0.785,0.762,2
4153,0.784,0.76,2
4154,0.787,0.759,2
4155,0.788,0.758,2
4156,0.789,0.758,2
4157,0.788,0.758,2
4158,0.788,0.758,2
4159,0.791,0.758,2
4160,0.791,0.757,2
4161,0.789,0.757,2
4162,0.785,0.759,2
4163,0.784,0.758,2
4164,0.783,0.766,2
4165,0.783,0.76,2
4166,0.782,0.759,2
4167,0.782,0.759,2
4168,0.781,0.755,2
4169,0.78,0.755,2
4170,0.779,0.754,2
4171,0.777,0.754,2
4172,0.776,0.754,2
4173,0.775,0.757,2
4174,0.774,0.757,2
4175,0.774,0.76,2
4176,0.773,0.764,2
4177,0.776,0.794,2
4178,0.778,0.803,2
4179,0.783,0.763,2
4180,0.826,0.795,2
4181,0.776,0.792,2
4182,0.775,0.769,2
4183,0.775,0.789,2
4184,0.778,0.805,2
4185,0.778,0.775,2
4186,0.784,0.768,2
4187,0.805,0.765,2
4188,1.529,0.762,1
4189,1.531,0.758,1
4190,0.791,0.756,2
4191,1.532,0.753,1
4192,1.53,0.752,1
4193,1.529,0.751,1
4194,1.528,0.751,1
4195,1.528,0.751,1
4196,1.527,0.75,1
4197,1.527,0.75,1
4198,1.525,0.75,1
4199,1.521,0.748,1
4200,1.514,0.745,1
4201,1.504,0.742,1
4202,1.493,0.738,1
4203,1.48,0.732,1
4204,1.465,0.726,1
4205,1.45,0.72,1
4206,1.433,0.714,1
4207,1.416,0.706,1
4208,1.397,0.7,1
4209,1.379,0.693,1
4210,1.361,0.686,1
4211,1.342,0.679,1
4212,1.323,0.673,1
4213,1.304,0.666,1
4214,1.285,0.658,1
4215,1.267,0.652,1
4216,1.248,0.645,1
4217,1.229,0.638,1
4218,1.209,0.631,1
4219,1.19,0.624,1
4220,1.17,0.617,1
4221,1.151,0.609,1
4222,1.132,0.602,1
4223,1.114,0.595,1
4224,1.096,0.587,1
4225,1.078,0.58,1
4226,1.06,0.573,1
4227,1.042,0.566,1
4228,1.024,0.559,1
4229,1.006,0.551,1
4230,0.987,0.544,1
4231,0.969,0.536,1
4232,0.715,0.529,2
4233,0.677,0.522,2
4234,0.651,0.514,2
4235,0.628,0.506,2
4236,0.606,0.498,2
4237,0.591,0.49,2
4238,0.585,0.484,2
4239,0.573,0.478,2
4240,0.835,0.479,2
4241,0.837,0.483,2
4242,0.839,0.482,2
4243,0.839,0.481,2
4244,0.839,0.479,2
4245,0.837,0.476,2
4246,0.831,0.475,2
4247,0.834,0.47,2
4248,0.834,0.47,2
4249,0.831,0.469,2
4250,0.831,0.468,2
4251,0.527,0.466,2
4252,0.832,0.464,2
4253,0.836,0.462,2
4254,0.839,0.46,2
4255,0.842,0.455,2
4256,0.843,0.456,2
4257,0.843,0.454,2
4258,0.841,0.453,2
4259,0.838,0.451,2
4260,0.838,0.449,2
4261,0.838,0.447,2
4262,0.834,0.445,2
4263,0.837,0.443,2
4264,0.845,0.441,2
4265,0.846,0.439,2
4266,0.845,0.437,2
4267,0.845,0.435,2
4268,0.846,0.433,2
4269,0.847,0.431,2
4270,0.836,0.428,2
4271,0.835,0.425,2
4272,0.834,0.423,2
4273,0.834,0.42,2
4274,0.842,0.417,2
4275,0.841,0.415,2
4276,0.841,0.414,2
4277,0.844,0.412,2
4278,0.843,0.411,2
4279,0.831,0.413,2
4280,0.827,0.414,2
4281,0.826,0.413,2
4282,0.825,0.408,2
4283,0.826,0.408,2
4284,0.828,0.408,2
4285,0.83,0.411,2
4286,0.829,0.423,2
4287,0.828,0.441,2
4288,0.83,0.467,2
4289,0.836,0.418,2
4290,0.84,0.419,2
4291,5.0,0.427,4
4292,0.828,0.484,2
4293,0.827,0.999,2
4294,0.83,0.431,2
4295,0.832,0.433,2
4296,0.835,0.434,2
4297,0.835,0.43,2
4298,0.835,0.43,2
4299,0.835,0.43,2
4300,0.839,0.428,2
4301,0.852,0.431,2
4302,0.856,0.432,2
4303,3.332,0.433,4
4304,3.333,0.437,4
4305,3.334,0.442,4
4306,3.334,0.453,4
4307,3.335,0.817,1
4308,3.334,0.818,1
4309,3.334,0.801,1
4310,3.333,0.818,1
4311,3.332,0.814,1
4312,3.329,0.817,1
4313,3.323,0.81,1
4314,3.314,0.803,1
4315,3.302,0.799,1
4316,3.288,0.79,1
4317,3.271,0.783,1
4318,3.256,0.78,1
4319,3.242,0.77,1
4320,3.224,0.762,1
4321,3.203,0.754,1
4322,3.188,0.591,1
4323,3.168,0.741,1
4324,3.149,0.632,1
4325,3.129,0.654,1
4326,3.11,0.715,1
4327,0.881,0.707,2
4328,3.071,0.699,1
4329,3.051,0.691,1
4330,3.031,0.683,1
4331,3.012,0.675,1
4332,2.994,0.668,1
4333,2.973,0.661,1
4334,2.957,0.654,1
4335,2.94,0.648,1
4336,0.811,0.641,2
4337,0.795,0.638,2
4338,0.778,0.648,2
4339,0.781,0.636,2
4340,2.859,0.629,1
4341,0.749,0.62,2
4342,2.835,0.612,1
4343,2.829,0.608,1
4344,2.828,0.607,1
4345,2.828,0.604,1
4346,2.827,0.607,1
4347,2.826,0.608,1
4348,2.825,0.607,1
4349,2.823,0.607,1
4350,2.821,0.606,1
4351,2.819,0.606,1
4352,2.817,0.606,1
4353,2.815,0.605,1
4354,2.813,0.605,1
4355,2.809,0.6,1
4356,2.801,0.599,1
4357,2.791,0.6,1
4358,2.78,0.597,1
4359,2.767,0.592,1
4360,2.752,0.589,1
4361,2.736,0.587,1
4362,2.719,0.58,1
4363,2.702,0.575,1
4364,2.684,0.565,1
4365,2.665,0.562,1
4366,2.647,0.558,1
4367,2.628,0.558,1
4368,2.609,0.575,1
4369,2.589,0.538,1
4370,2.569,0.529,1
4371,2.55,0.523,1
4372,2.53,0.512,1
4373,2.51,0.512,1
4374,2.491,0.503,1
4375,2.471,0.496,1
