d3mIndex,V1,V2,Class
3034,-1.45,-0.0697,2
3035,-1.5,-0.39,2
3036,-1.1,-1.24,1
3037,-0.921,0.894,2
3038,-0.0633,-0.699,1
3039,0.31,0.57,2
3040,1.12,-0.422,1
3041,-1.08,0.989,1
3042,0.686,1.2,1
3043,-0.135,-1.12,1
3044,-0.243,1.76,2
3045,0.812,-0.751,2
3046,0.477,0.791,1
3047,-0.838,0.644,2
3048,-0.711,-1.13,1
3049,-0.269,-1.47,1
3050,1.18,-0.917,2
3051,1.03,-0.209,1
3052,-0.599,-0.521,2
3053,1.26,-1.57,2
3054,-1.2,0.92,1
3055,0.0538,-1.01,1
3056,0.247,-1.28,1
3057,-1.37,0.15,2
3058,1.21,0.197,1
3059,-0.431,-0.346,2
3060,1.93,0.165,1
3061,0.883,0.106,2
3062,-0.206,-0.0207,2
3063,1.24,0.608,1
3064,0.262,-1.16,1
3065,1.02,0.72,1
3066,-0.384,-0.397,2
3067,-0.803,-1.21,1
3068,0.677,0.964,1
3069,-0.148,-1.37,1
3070,0.355,2.08,1
3071,-0.811,-1.21,1
3072,1.16,0.598,1
3073,-1.05,-0.832,2
3074,-0.326,0.168,2
3075,-0.372,-1.38,1
3076,1.13,1.38,2
3077,0.331,0.185,2
3078,1.67,-1.77,2
3079,-0.00621,1.56,1
3080,0.166,-0.33,2
3081,0.847,-0.61,2
3082,0.68,0.739,1
3083,-0.411,-1.41,1
3084,-0.917,-1.08,1
3085,0.956,0.558,2
3086,-2.11,-1.51,2
3087,-0.0791,-1.38,1
3088,0.329,1.11,1
3089,0.0545,2.0,1
3090,0.451,-1.23,1
3091,-1.44,-0.775,2
3092,0.841,-0.0776,2
3093,0.829,1.56,1
3094,-1.64,-0.121,2
3095,0.0291,-1.12,1
3096,0.823,1.04,1
3097,-1.55,-0.744,2
3098,0.196,-0.779,1
3099,1.16,0.654,1
3100,0.35,1.22,1
3101,0.487,1.45,1
3102,0.811,-1.65,2
3103,-1.53,-0.665,2
3104,-1.39,-0.118,2
3105,-2.13,0.678,1
3106,-1.8,-1.62,2
3107,-0.182,-1.54,1
3108,0.569,0.481,2
3109,-0.463,-1.01,1
3110,0.311,1.68,1
3111,0.923,-1.02,2
3112,0.388,1.72,1
3113,1.52,0.356,1
3114,-1.03,1.31,1
3115,0.637,1.55,2
3116,-0.122,-1.14,1
3117,0.258,-0.85,1
3118,-0.581,1.36,1
3119,-1.78,-0.582,2
3120,1.09,0.6,1
3121,1.17,0.426,1
3122,-0.419,1.4,1
3123,0.932,0.501,1
3124,-0.132,0.954,1
3125,-2.04,-0.584,2
3126,0.218,1.32,1
3127,0.747,-1.05,2
3128,1.32,-0.311,2
3129,-0.72,-1.39,1
3130,1.44,-0.0447,1
3131,2.03,1.32,2
3132,-0.654,-1.02,1
3133,-1.66,0.835,1
3134,-0.515,0.976,1
3135,-0.851,0.405,2
3136,-0.231,-0.75,1
3137,0.271,-1.28,1
3138,-0.335,-0.81,1
3139,0.981,0.26,2
3140,-1.25,-0.576,2
3141,-0.849,-0.187,2
3142,-0.483,1.16,1
3143,0.472,0.0979,2
3144,0.247,-0.9,1
3145,-0.651,-0.159,2
3146,-0.278,-1.32,1
3147,1.43,0.57,1
3148,-0.473,0.085,2
3149,0.251,0.171,2
3150,-1.77,0.457,1
3151,1.03,0.252,2
3152,-0.552,-1.18,1
3153,0.91,0.665,1
3154,-0.431,1.21,1
3155,1.41,0.258,1
3156,-0.579,0.79,1
3157,-0.383,-1.04,1
3158,-0.833,-1.23,1
3159,-2.13,-0.347,2
3160,-0.975,0.725,1
3161,0.139,-0.762,1
3162,-0.847,-0.213,2
3163,-0.106,-1.14,1
3164,1.22,-0.106,1
3165,-0.555,-1.02,1
3166,-0.851,0.681,1
3167,-0.401,-1.17,1
3168,-0.11,-0.372,2
3169,-0.425,0.996,2
3170,1.22,-0.607,2
3171,0.707,0.948,1
3172,0.101,1.93,2
3173,-0.316,0.177,2
3174,-1.06,0.665,1
3175,-0.896,0.207,2
3176,-0.381,1.41,1
3177,0.915,-1.27,2
3178,1.24,0.31,1
3179,2.44,1.37,2
3180,-0.0819,1.64,1
3181,-1.48,0.74,1
3182,0.4,1.68,2
3183,1.25,1.2,2
3184,-0.957,1.0,1
3185,-0.153,-1.15,1
3186,-1.98,0.345,1
3187,-0.675,1.18,1
3188,-1.39,-0.474,2
3189,-1.07,0.256,2
3190,-0.357,-0.944,1
3191,-0.35,-1.49,1
3192,-0.747,-0.72,1
3193,0.84,-0.176,2
3194,-1.5,-1.22,2
3195,-0.294,-1.54,1
3196,1.22,-1.58,2
3197,2.25,1.21,2
3198,0.75,1.92,2
3199,-0.472,-0.0198,2
3200,0.833,-0.593,2
3201,0.423,1.74,2
3202,-1.49,0.738,1
3203,-0.855,-1.33,1
3204,0.325,-0.0325,2
3205,0.0526,1.42,1
3206,1.72,-0.793,1
3207,-1.43,-0.546,2
3208,0.427,1.99,1
3209,-1.48,-1.23,2
3210,-1.19,-0.638,2
3211,-1.07,0.00513,2
3212,1.98,0.417,1
3213,-0.264,0.0571,2
3214,-0.0143,1.55,1
3215,0.408,0.0179,2
3216,-0.952,0.000432,2
3217,0.667,1.92,2
3218,-0.945,-0.639,2
3219,-0.387,0.104,2
3220,-0.633,-0.698,2
3221,-0.583,-1.35,1
3222,-0.692,0.759,2
3223,-0.935,0.321,2
3224,0.544,1.22,1
3225,0.0745,1.78,1
3226,0.465,0.283,2
3227,-0.987,-0.814,2
3228,1.24,0.79,1
3229,-0.427,-0.485,2
3230,0.708,0.961,1
3231,-0.502,1.84,2
3232,1.32,-0.331,2
3233,0.454,1.48,2
3234,0.321,0.299,2
3235,-1.92,-1.5,2
3236,-1.33,0.719,1
3237,-0.803,1.25,1
3238,-0.265,1.28,1
3239,-1.59,0.913,1
3240,-1.23,-0.703,2
3241,-1.46,1.2,1
3242,1.44,0.358,1
3243,1.07,0.441,1
3244,-0.139,-1.26,1
3245,-0.632,1.35,1
3246,-0.949,1.0,1
3247,2.34,1.16,2
3248,-0.0753,0.267,2
3249,-0.179,-0.0492,2
3250,1.8,1.32,2
3251,-0.142,0.231,2
3252,1.19,-0.278,1
3253,-0.924,-0.102,2
3254,1.35,0.472,1
3255,0.151,0.322,2
3256,-0.616,0.413,2
3257,-0.779,-1.04,1
3258,0.347,0.414,2
3259,0.745,0.366,1
3260,-0.0187,-1.55,1
3261,0.168,-1.06,1
3262,-2.6,0.217,1
3263,-0.228,-1.06,1
3264,-1.06,-0.881,1
3265,0.325,0.213,2
3266,0.926,-1.17,2
3267,0.479,1.48,1
3268,0.0109,-0.378,2
3269,-0.445,-1.24,1
3270,0.89,0.864,1
3271,-0.115,-0.719,1
3272,1.05,-0.96,2
3273,1.21,0.227,1
3274,0.105,-0.208,2
3275,0.514,1.52,1
3276,-0.644,-0.78,1
3277,0.63,-1.23,1
3278,0.558,-1.06,2
3279,-1.57,0.679,1
3280,0.962,0.851,1
3281,-0.588,-1.35,1
3282,1.08,0.378,1
3283,1.96,1.31,2
3284,-0.0685,0.931,1
3285,-0.0253,0.0742,2
3286,0.552,-0.244,2
3287,0.95,-0.0297,2
3288,-0.298,0.158,2
3289,-0.279,-1.25,1
3290,1.05,-0.23,1
3291,1.27,-0.573,2
3292,-0.292,-0.224,2
3293,-0.174,-0.478,2
3294,1.72,-0.471,1
3295,-0.862,1.01,1
3296,-0.383,-1.26,1
3297,-0.953,1.06,1
3298,-1.24,1.14,1
3299,-1.11,1.1,1
3300,-1.58,0.272,1
3301,-1.66,0.75,1
3302,-0.364,1.7,2
3303,-1.4,-0.107,2
3304,0.171,2.11,2
3305,-1.75,0.318,1
3306,-0.99,0.231,2
3307,1.2,-0.778,2
3308,0.57,1.42,1
3309,0.802,1.21,1
3310,1.25,-0.202,1
3311,0.941,1.16,1
3312,-0.163,-0.759,1
3313,1.36,0.86,1
3314,1.25,0.555,1
3315,1.18,0.204,1
3316,-0.459,-1.11,1
3317,1.66,0.239,1
3318,-1.05,0.966,1
3319,-0.334,1.63,1
3320,-0.593,-1.58,1
3321,-0.974,1.05,1
3322,-1.96,0.445,1
3323,0.361,0.931,1
3324,1.35,-0.461,1
3325,0.0727,-1.46,1
3326,-0.956,-1.61,1
3327,2.34,1.64,2
3328,-1.45,-0.167,2
3329,-1.83,-0.746,2
3330,-0.971,-0.906,2
3331,-0.813,-1.23,1
3332,0.482,-0.653,2
3333,-0.14,-0.694,2
3334,0.56,-1.02,1
3335,-0.693,1.28,1
3336,0.358,-0.887,2
3337,1.8,1.36,2
3338,-0.666,-1.1,1
3339,-0.239,-1.42,1
3340,1.14,-0.286,2
3341,-0.315,-1.3,1
3342,-0.153,1.97,2
3343,0.589,0.714,1
3344,2.47,1.12,2
3345,0.605,1.28,1
3346,-1.21,1.19,1
3347,-0.704,1.46,1
3348,-0.724,-0.973,1
3349,-1.67,0.672,1
3350,-0.0939,1.68,1
3351,0.097,-0.593,2
3352,-1.8,-1.71,2
3353,-1.49,0.415,1
3354,-0.722,1.19,1
3355,0.407,-0.94,1
3356,0.463,-1.28,1
3357,0.185,0.261,2
3358,1.97,1.41,2
3359,-0.246,-0.739,1
3360,-0.889,-0.417,2
3361,1.19,0.554,1
3362,-1.8,0.676,1
3363,0.291,1.34,1
3364,-0.267,-0.896,1
3365,-0.59,-0.328,2
3366,0.0885,-1.22,1
3367,-1.42,0.624,1
3368,0.66,0.835,1
3369,2.43,1.31,2
3370,0.217,-0.961,1
3371,-0.877,0.263,2
3372,-0.899,0.0621,2
3373,-0.141,-0.797,1
3374,-0.784,1.81,1
3375,0.104,-1.04,1
3376,-0.973,-0.126,2
3377,-0.278,-1.09,1
3378,-0.914,-0.522,2
3379,0.238,1.74,1
3380,-1.84,0.0932,1
3381,1.64,1.53,2
3382,-0.19,-1.42,1
3383,-0.508,-1.7,1
3384,0.187,-1.02,1
3385,0.16,0.189,2
3386,-1.71,-0.319,2
3387,0.793,0.836,1
3388,0.383,-0.824,2
3389,-0.0697,1.56,1
3390,-1.64,-1.05,2
3391,-0.739,-0.066,2
3392,1.22,-1.46,2
3393,1.48,1.01,2
3394,-0.876,0.232,2
3395,1.75,0.016,1
3396,-0.048,-1.06,1
3397,0.316,-0.601,2
3398,-1.87,-1.0,2
3399,-0.769,-1.46,1
3400,-1.53,0.656,1
3401,1.29,0.337,1
3402,0.403,0.0297,2
3403,-1.31,-1.11,2
3404,1.31,-1.81,2
3405,0.617,-0.585,2
3406,0.713,0.948,1
3407,0.994,0.0734,1
3408,-0.345,0.376,2
3409,-0.84,-1.16,1
3410,0.515,2.21,1
3411,1.37,-0.8,2
3412,-0.197,0.544,2
3413,0.913,-0.374,2
3414,1.18,-0.277,1
3415,0.834,-0.177,2
3416,-0.874,0.719,2
3417,1.09,-0.384,2
3418,-0.972,-1.08,2
3419,-0.85,0.963,1
3420,1.21,0.306,1
3421,0.933,0.716,1
3422,1.66,0.243,1
3423,1.75,1.33,2
3424,1.58,0.206,1
3425,0.415,0.986,1
3426,0.0128,1.29,1
3427,-1.45,-0.0461,2
3428,0.928,-0.102,2
3429,0.834,0.925,1
3430,0.824,-0.673,2
3431,-0.0275,-0.582,2
3432,1.19,-1.67,2
3433,1.34,0.32,1
3434,-0.0839,1.0,2
3435,2.42,1.5,2
3436,0.39,1.27,1
3437,-0.341,0.0621,2
3438,0.265,-1.06,1
3439,-1.78,-0.572,2
3440,0.2,-0.609,2
3441,-1.51,0.348,2
3442,0.0311,-0.978,1
3443,0.586,0.402,1
3444,-0.0264,-0.952,1
3445,-1.19,1.23,1
3446,-1.19,-1.32,1
3447,-0.534,1.15,1
3448,0.418,0.616,2
3449,0.0194,-1.13,1
3450,0.83,-0.939,2
3451,-1.37,-0.213,2
3452,-0.652,-1.54,1
3453,-0.453,-0.0737,2
3454,-0.835,0.671,1
3455,-3.09,-0.832,1
3456,-0.598,-1.38,1
3457,-0.0215,0.704,2
3458,-0.00124,-0.938,2
3459,-0.145,0.471,2
3460,0.633,0.901,1
3461,-0.77,0.637,1
3462,-0.756,-0.943,1
3463,-1.02,0.968,1
3464,-0.637,0.942,2
3465,-0.0254,-0.79,2
3466,-0.494,-1.22,1
3467,1.09,-0.643,2
3468,0.366,0.164,2
3469,0.595,0.677,1
3470,-0.132,1.68,2
3471,1.32,0.376,1
3472,1.09,0.614,1
3473,-0.26,1.36,1
3474,-0.467,-0.945,1
3475,-1.6,-0.0414,2
3476,1.23,-2.2,2
3477,1.93,1.41,2
3478,1.87,1.13,2
3479,0.785,-0.601,2
3480,1.8,0.757,1
3481,-0.369,-1.14,1
3482,-0.376,1.33,1
3483,-1.43,0.245,1
3484,-0.96,1.34,1
3485,1.22,0.423,1
3486,0.0951,-1.39,1
3487,0.439,-1.09,1
3488,0.886,-0.292,2
3489,1.22,0.834,1
3490,1.12,-1.72,2
3491,-1.3,1.16,1
3492,0.675,0.667,1
3493,0.456,0.278,2
3494,-0.815,1.18,1
3495,1.72,-0.259,1
3496,-0.497,-1.29,1
3497,-1.17,0.564,2
3498,0.0786,1.63,1
3499,-0.64,-0.939,1
3500,0.264,-0.605,2
3501,-0.222,0.156,2
3502,0.000725,-0.0366,2
3503,1.1,1.38,2
3504,-0.865,-1.1,1
3505,1.32,-1.48,2
3506,-1.51,0.481,1
3507,0.518,1.7,1
3508,-0.845,-0.00258,2
3509,0.00273,-0.973,1
3510,0.635,0.559,2
3511,1.27,-0.685,1
3512,1.03,0.28,1
3513,-0.964,0.108,2
3514,-0.132,-1.37,1
3515,-0.186,-0.0925,2
3516,0.0585,-0.378,2
3517,-0.0876,0.255,2
3518,-0.56,-1.12,1
3519,1.47,-2.05,2
3520,0.113,0.462,2
3521,-0.0189,-1.28,1
3522,0.378,0.987,1
3523,-1.32,0.516,2
3524,-1.07,-0.306,2
3525,1.49,-0.886,1
3526,-0.138,-1.37,1
3527,-1.7,-1.16,2
3528,0.598,0.133,2
3529,1.74,0.577,1
3530,1.71,0.569,1
3531,-0.973,0.107,2
3532,-1.48,-0.297,2
3533,1.19,0.812,1
3534,-0.607,-0.894,1
3535,-1.02,-1.29,1
3536,-1.31,-0.627,2
3537,-1.02,0.521,2
3538,0.752,1.58,1
3539,-0.0666,0.0656,2
3540,0.615,0.375,1
3541,-0.142,1.65,1
3542,0.335,1.95,1
3543,1.22,0.247,1
3544,-0.245,-1.18,1
3545,0.409,-1.51,1
3546,-1.3,-1.08,2
3547,0.505,1.45,1
3548,-1.19,-0.976,1
3549,0.388,0.484,2
3550,1.06,-0.453,2
3551,-0.911,-0.908,1
3552,1.11,0.428,1
3553,0.903,-0.339,2
3554,-0.815,0.334,2
3555,1.35,-0.387,2
3556,0.185,0.617,1
3557,-1.96,-0.942,2
3558,-1.08,-0.952,1
3559,-1.67,-0.266,2
3560,-0.856,-0.235,2
3561,-0.918,1.44,1
3562,1.24,1.45,2
3563,1.41,-0.447,1
3564,0.177,0.731,2
3565,0.0886,-0.844,1
3566,0.604,0.555,1
3567,-0.394,-0.253,2
3568,0.319,1.61,2
3569,-0.808,-1.5,1
3570,-0.44,0.298,2
3571,-0.634,1.08,1
3572,0.0116,-1.09,1
3573,-0.651,-0.103,2
3574,0.0605,2.06,2
3575,-1.04,0.937,1
3576,2.62,1.12,2
3577,-0.499,-0.241,2
3578,-1.46,-0.108,2
3579,1.01,0.677,1
3580,0.627,0.234,1
3581,-0.436,1.45,1
3582,0.0165,-0.639,2
3583,1.42,-0.656,1
3584,-1.23,-1.3,2
3585,1.35,-0.177,1
3586,1.77,1.59,2
3587,-1.79,-0.0728,2
3588,-0.26,-1.23,1
3589,-0.259,1.52,1
3590,1.27,-0.747,1
3591,-2.07,-0.521,2
3592,0.477,1.83,1
3593,-0.195,1.31,1
3594,1.22,1.04,1
3595,-1.44,0.0919,2
3596,-0.784,-0.00647,2
3597,-1.55,0.121,2
3598,-0.236,1.44,1
3599,1.24,-0.687,2
3600,-2.84,-0.177,1
3601,-0.767,-1.3,1
3602,1.14,0.376,1
3603,1.05,-0.723,2
3604,0.814,0.817,1
3605,-1.26,-0.119,2
3606,1.41,1.63,2
3607,0.933,-1.24,2
3608,-1.14,0.0337,2
3609,0.85,0.726,1
3610,0.624,0.621,1
3611,1.59,-0.0963,1
3612,-1.8,-1.25,2
3613,0.00356,1.87,1
3614,0.178,-1.24,1
3615,1.18,0.334,1
3616,0.91,0.864,1
3617,0.145,-0.415,2
3618,1.26,-0.553,2
3619,-0.187,-0.267,2
3620,0.769,0.855,1
3621,-1.31,-1.16,2
3622,1.08,0.148,2
3623,-1.25,0.857,1
3624,-0.0656,1.24,1
3625,-1.82,-0.705,2
3626,1.53,-1.81,2
3627,-0.177,-1.12,1
3628,-1.03,-0.357,2
3629,-1.68,0.398,1
3630,0.389,-0.804,2
3631,0.272,-1.12,1
3632,0.846,1.87,1
3633,-0.0686,1.72,1
3634,-0.102,-1.31,1
3635,0.168,1.97,2
3636,0.538,-1.25,1
3637,0.677,0.108,2
3638,1.23,-0.146,2
3639,0.73,-0.99,2
3640,1.7,-0.0336,1
3641,-0.968,0.348,2
3642,2.51,0.901,2
3643,0.643,-0.403,2
3644,-0.877,-1.08,1
3645,-0.975,-0.273,2
3646,0.321,0.393,2
3647,-1.24,-0.0104,2
3648,-0.509,-0.824,1
3649,0.0817,0.418,2
3650,1.95,0.902,2
3651,1.68,-0.32,1
3652,-0.67,-0.55,2
3653,-0.33,0.301,2
3654,-0.736,0.683,2
3655,0.235,-1.06,1
3656,-0.59,-1.23,1
3657,1.08,0.72,1
3658,0.527,-1.13,1
3659,0.71,1.7,2
3660,0.0243,-0.719,1
3661,0.207,0.65,2
3662,1.57,0.483,1
3663,1.02,-0.351,2
3664,-0.21,0.171,2
3665,0.88,-0.241,1
3666,-1.08,-0.868,2
3667,-1.52,0.246,2
3668,-0.834,-1.19,1
3669,1.29,0.23,1
3670,1.02,0.976,1
3671,-0.241,0.774,2
3672,-0.451,1.7,1
3673,-0.506,-1.2,1
3674,1.35,0.657,1
3675,-1.93,-0.315,2
3676,1.21,-0.774,2
3677,0.82,1.83,1
3678,-2.05,-1.93,2
3679,1.3,0.739,1
3680,0.832,1.33,1
3681,-0.959,0.41,2
3682,0.432,0.749,1
3683,2.12,0.978,2
3684,1.54,-0.193,1
3685,-0.0454,1.75,1
3686,-1.86,-1.3,2
3687,0.464,-0.792,2
3688,-0.539,-1.39,1
3689,1.21,-0.873,2
3690,1.56,-0.177,1
3691,0.292,-0.159,2
3692,0.445,-1.38,1
3693,2.68,1.17,2
3694,-0.463,0.0231,2
3695,-0.951,1.39,1
3696,0.572,-0.812,2
3697,-0.114,-0.147,2
3698,0.477,-1.24,1
3699,-0.254,-1.27,1
3700,-0.449,1.04,1
3701,-0.311,-1.07,1
3702,0.566,-0.977,2
3703,1.47,0.486,1
3704,1.37,1.45,2
3705,-0.543,7.6e-05,2
3706,-1.4,0.261,2
3707,-1.53,-0.466,2
3708,0.26,-0.54,2
3709,1.96,1.28,2
3710,-0.707,-1.43,1
3711,-2.1,-0.604,2
3712,0.721,0.731,1
3713,-0.234,-0.974,1
3714,1.26,0.462,1
3715,-0.527,0.887,1
3716,1.03,0.805,1
3717,0.276,-0.218,2
3718,-1.07,-0.039,2
3719,1.35,-1.51,2
3720,0.507,1.02,1
3721,0.306,-1.13,1
3722,-1.21,-0.392,2
3723,-0.793,0.905,2
3724,0.204,-1.29,1
3725,1.39,-0.631,2
3726,-0.218,-1.63,1
3727,-1.34,0.626,1
3728,-0.35,2.07,1
3729,0.021,-0.905,1
3730,-0.614,-1.22,1
3731,0.753,0.781,1
3732,1.23,0.0999,2
3733,0.445,0.0484,2
3734,-0.959,1.07,1
3735,-0.204,-0.181,2
3736,-2.18,-1.88,2
3737,-0.474,0.264,2
3738,0.904,1.15,1
3739,-0.876,0.92,1
3740,1.1,-0.313,2
3741,1.26,-1.03,2
3742,0.961,-1.33,2
3743,-0.224,-1.02,1
3744,-0.558,-1.73,1
3745,-0.18,-0.639,1
3746,0.326,0.00626,2
3747,0.279,0.149,2
3748,-1.43,0.0281,2
3749,0.449,-0.0489,2
3750,0.465,0.842,1
3751,-0.49,1.25,1
3752,0.368,-0.856,1
3753,-0.0242,-1.28,1
3754,0.42,2.1,1
3755,-1.09,-0.463,2
3756,-0.391,-0.547,2
3757,0.703,-0.583,2
3758,-1.3,0.469,1
3759,-1.44,-0.505,2
3760,1.01,0.865,1
3761,1.55,-0.649,1
3762,0.447,-1.18,1
3763,-0.0433,0.605,2
3764,-1.56,-0.329,2
3765,-1.37,0.808,1
3766,-0.448,-0.354,2
3767,1.53,0.368,1
3768,-0.672,1.35,1
3769,0.883,0.598,1
3770,0.491,0.194,2
3771,-0.11,-1.21,1
3772,-0.436,1.86,1
3773,0.924,0.701,1
3774,1.24,0.908,1
3775,-0.058,-0.904,1
3776,0.195,-1.27,1
3777,2.0,1.28,2
3778,0.562,0.172,2
3779,0.278,0.383,2
3780,-0.711,0.465,2
3781,-0.605,-1.52,1
3782,1.39,0.155,1
3783,0.38,-1.35,1
3784,-1.07,-0.709,2
3785,-0.958,0.812,1
3786,-0.296,0.538,2
3787,0.952,0.836,1
3788,0.917,0.231,1
3789,-1.72,0.142,2
3790,-1.52,-0.368,2
3791,-1.53,0.257,1
3792,1.38,-0.645,2
3793,0.102,-1.36,1
3794,1.45,-1.25,2
3795,-1.12,0.589,2
3796,0.613,-0.0651,2
3797,2.44,-0.448,1
3798,1.33,-1.71,2
3799,0.289,1.01,1
3800,-1.05,0.219,2
3801,-0.405,-1.09,1
3802,0.819,0.546,1
3803,1.58,-0.468,1
3804,1.07,1.53,1
3805,0.434,0.295,2
3806,-0.385,-0.734,2
3807,0.85,-0.829,2
3808,-0.901,-1.68,1
3809,-0.0677,1.74,1
3810,0.244,1.84,2
3811,-1.84,-0.958,2
3812,1.21,0.00827,1
3813,-1.13,-1.06,1
3814,0.0114,1.66,1
3815,1.89,-0.633,1
3816,0.367,-0.451,2
3817,0.344,0.908,1
3818,-0.416,0.246,2
3819,-0.716,-1.19,1
3820,-1.07,-0.552,2
3821,-1.94,0.832,1
3822,0.21,2.18,1
3823,-0.932,-1.15,1
3824,0.23,-1.15,1
3825,1.55,1.1,2
3826,0.497,1.27,1
3827,-0.599,1.44,1
3828,0.928,1.45,2
3829,1.38,1.25,2
3830,-0.866,-0.197,2
3831,-0.817,-0.783,1
3832,0.221,0.147,2
3833,-0.314,-0.919,1
3834,0.802,0.852,1
3835,1.25,-1.38,2
3836,0.991,-1.1,2
3837,-0.927,-0.595,2
3838,0.517,1.71,1
3839,0.952,-0.782,2
3840,-0.215,-0.217,2
3841,-0.207,-1.37,1
3842,-0.223,1.65,2
3843,-0.882,-0.726,1
3844,-0.747,-0.509,2
3845,1.27,-0.519,1
3846,0.009,0.928,2
3847,-1.17,0.586,1
3848,0.521,0.56,2
3849,-1.01,0.768,1
3850,0.605,0.378,2
3851,-0.582,-0.587,2
3852,0.125,-1.24,1
3853,-0.471,-0.919,1
3854,1.4,0.541,1
3855,1.49,-1.53,2
3856,0.459,1.69,2
3857,0.183,-1.16,1
3858,-0.104,0.48,2
3859,-0.0541,-1.31,1
3860,0.728,0.752,1
3861,-1.13,0.654,1
3862,-0.265,1.71,1
3863,-1.96,-0.442,2
3864,0.675,0.886,1
3865,-1.76,-1.33,2
3866,-1.92,-1.17,2
3867,-1.42,-1.4,1
3868,-0.39,-1.01,1
3869,-0.634,1.21,1
3870,-0.218,-1.05,1
3871,0.332,-0.527,2
3872,0.171,-0.502,2
3873,-2.13,-1.85,2
3874,0.0273,-0.683,1
3875,-0.0897,-0.115,2
3876,0.603,1.8,2
3877,-0.0232,-1.24,1
3878,-1.48,0.944,1
3879,-0.0127,-1.12,1
3880,-0.587,1.01,1
3881,0.163,-1.13,1
3882,0.93,0.65,1
3883,1.5,-0.0608,1
3884,-0.0911,-0.0844,2
3885,1.64,-0.308,1
3886,0.404,-1.1,1
3887,1.37,1.24,2
3888,-1.22,-0.107,2
3889,-0.642,-1.35,1
3890,-0.181,-1.1,1
3891,-0.218,-0.882,1
3892,-0.683,0.139,2
3893,-0.305,1.18,1
3894,-1.19,0.814,1
3895,-0.758,0.794,1
3896,0.811,1.07,1
3897,1.45,-1.03,2
3898,-0.169,-0.601,2
3899,0.462,1.89,1
3900,-1.89,-1.16,2
3901,-0.0199,-1.32,1
3902,-0.396,-1.45,1
3903,-1.08,0.89,1
3904,0.624,-0.285,2
3905,-0.177,1.51,1
3906,-0.437,-0.789,1
3907,1.22,1.48,2
3908,-0.961,0.755,1
3909,-1.64,0.572,1
3910,1.34,0.274,1
3911,1.16,-0.254,1
3912,-0.38,-1.34,1
3913,0.918,1.72,2
3914,-1.14,-0.927,2
3915,-0.516,1.46,1
3916,0.188,1.59,2
3917,-1.51,-0.27,2
3918,1.21,0.151,1
3919,1.05,-1.11,2
3920,0.385,-1.07,2
3921,-0.139,-0.363,2
3922,0.953,-1.3,2
3923,0.725,1.33,1
3924,0.0966,-1.06,1
3925,-0.347,-1.15,1
3926,-0.0605,1.65,1
3927,-1.88,-1.26,2
3928,0.484,-0.427,2
3929,-0.618,-0.506,2
3930,-0.121,-1.05,1
3931,-0.169,-0.135,2
3932,-1.28,-0.542,2
3933,1.62,-0.131,1
3934,-0.446,-1.53,1
3935,1.16,-0.357,2
3936,0.298,-0.878,1
3937,-1.46,1.11,1
3938,-0.764,0.218,2
3939,0.901,-0.952,2
3940,0.955,0.142,2
3941,-1.12,-1.17,1
3942,-0.0845,1.15,1
3943,-0.844,0.371,2
3944,-1.43,0.0911,2
3945,-0.978,-1.05,2
3946,-0.899,-1.38,1
3947,0.942,1.83,2
3948,1.35,0.677,1
3949,-0.678,1.6,1
3950,-0.145,1.65,1
3951,1.35,-0.518,1
3952,-1.54,-0.598,2
3953,1.12,1.14,1
3954,-0.715,-1.49,1
3955,-1.0,-0.885,1
3956,-0.357,1.51,1
3957,-0.859,1.26,1
3958,0.8,1.56,1
3959,-1.53,0.795,1
3960,0.707,-0.778,2
3961,-1.62,0.213,1
3962,-0.836,-1.36,1
3963,-1.84,-0.284,2
3964,-0.685,0.727,2
3965,0.875,-1.47,2
3966,-0.079,0.227,2
3967,0.731,1.74,2
3968,-1.15,-0.659,2
3969,-1.6,0.788,1
3970,-0.114,0.846,2
3971,-1.14,1.08,1
3972,0.143,0.845,1
3973,0.678,0.961,1
3974,-0.397,0.563,2
3975,-0.872,0.663,1
3976,-0.262,1.71,2
3977,-1.2,-1.4,1
3978,1.08,0.088,1
3979,0.523,-1.38,1
3980,1.23,-0.0874,1
3981,1.13,-1.75,2
3982,-0.466,-0.851,1
3983,-0.336,0.182,2
3984,1.04,0.0909,2
3985,0.553,-0.172,2
3986,0.134,-1.06,1
3987,-0.882,-0.608,2
3988,1.24,0.441,1
3989,-0.714,-1.65,1
3990,0.547,1.15,1
3991,-1.47,0.96,1
3992,0.437,2.35,1
3993,-0.539,0.292,2
3994,0.543,0.913,1
3995,-1.34,-1.05,2
3996,-0.326,0.0769,2
3997,0.843,0.634,1
3998,0.452,-0.204,2
3999,0.974,0.877,1
4000,1.97,0.041,1
4001,0.554,-0.454,2
4002,-1.29,-0.264,2
4003,-1.18,-0.898,2
4004,1.08,1.37,2
4005,-1.04,-1.07,1
4006,-0.325,0.969,2
4007,0.72,0.677,1
4008,0.803,0.349,1
4009,-1.58,-0.798,2
4010,1.3,-0.346,1
4011,0.332,-0.69,2
4012,-0.0128,-1.27,1
4013,-1.83,0.379,1
4014,-1.21,1.0,1
4015,-0.76,-1.26,1
4016,-0.665,1.61,1
4017,1.12,-0.447,2
4018,-0.23,2.0,2
4019,-0.176,-0.207,2
4020,-1.75,-1.92,2
4021,-0.599,1.25,1
4022,0.101,0.881,2
