d3mIndex,att1,att2,att3,att4,att5,att6,binaryClass
1298,1.0,1.0,1.0,131.596861,1.338682,3078.477817,N
1299,1.0,2.0,2.0,159.598861,1.608955,5502.827209,N
1300,1.0,1.0,1.0,130.702861,1.383729,3153.25485,N
1301,1.0,1.0,1.0,134.210861,1.3063,3064.863624,N
1302,1.0,1.0,1.0,155.008861,1.653914,5159.228493,N
1303,1.0,1.0,1.0,139.038861,1.390192,3757.750943,N
1304,1.0,1.0,1.0,160.004861,1.708443,5346.433307,N
1305,1.0,1.0,1.0,138.700861,1.477798,3694.513743,N
1306,1.0,1.0,1.0,134.970861,1.428913,3370.497447,N
1307,1.0,1.0,1.0,146.002861,1.667599,4613.043155,N
1308,1.0,1.0,1.0,138.502861,1.444103,3744.579494,N
1309,1.0,1.0,1.0,135.044861,1.483988,3865.489708,N
1310,1.0,1.0,1.0,151.742861,1.603092,5137.84819,N
1311,1.0,1.0,1.0,136.938861,1.45077,3536.37416,N
1312,1.0,1.0,1.0,140.594861,1.548505,3612.776887,N
1313,1.0,1.0,1.0,147.193861,1.46439,3982.201795,N
1314,1.0,1.0,1.0,142.372861,1.539036,4074.165662,N
1315,1.0,1.0,1.0,131.554861,1.400662,3258.891919,N
1316,1.0,1.0,1.0,133.780861,1.445097,3121.224259,N
1317,1.0,1.0,1.0,162.286861,1.573958,5573.324353,N
1318,1.0,1.0,1.0,127.080861,1.325012,2986.684377,N
1319,1.0,1.0,1.0,133.862861,1.420187,3675.347469,N
1320,1.0,1.0,1.0,141.950861,1.529987,4273.277504,N
1321,1.0,1.0,1.0,137.616861,1.411906,3772.102425,N
1322,1.0,1.0,1.0,136.988861,1.412959,3650.416823,N
1323,1.0,1.0,1.0,157.770861,1.501162,5613.315099,N
1324,1.0,1.0,1.0,131.886861,1.367668,3046.965225,N
1325,1.0,1.0,1.0,134.838861,1.442839,3505.648025,N
1326,1.0,1.0,1.0,136.740861,1.369799,3674.613336,N
1327,1.0,1.0,1.0,138.650861,1.451608,3776.501007,N
1328,1.0,1.0,1.0,131.290861,1.241465,2419.457886,N
1329,1.0,1.0,1.0,139.386861,1.457308,3729.174202,N
1330,1.0,1.0,1.0,126.510861,1.441427,3470.609932,N
1331,1.0,1.0,1.0,144.564861,1.368521,4335.968751,N
1332,1.0,1.0,1.0,144.712861,1.469243,4203.445812,N
1333,1.0,1.0,1.0,135.524861,1.434779,3419.240362,N
1334,1.0,1.0,1.0,151.890861,1.556296,4766.838427,N
1335,1.0,1.0,1.0,166.546861,1.848482,6782.349521,N
1336,1.0,1.0,1.0,145.880861,1.631792,4727.127674,N
1337,1.0,1.0,1.0,148.698861,1.583194,4722.321164,N
1338,0.0,2.0,0.0,138.732861,1.397708,3486.447016,N
1339,1.0,1.0,1.0,169.530861,1.628884,6107.114766,N
1340,1.0,1.0,1.0,140.214861,1.389782,3632.041577,N
1341,1.0,1.0,1.0,131.960861,1.498641,3091.3223,N
1342,1.0,1.0,1.0,131.910861,1.340135,2746.513927,N
1343,1.0,1.0,1.0,140.072861,1.389232,3528.483327,N
1344,1.0,1.0,1.0,135.838861,1.380937,3486.654776,N
1345,1.0,1.0,1.0,130.852861,1.430346,3260.08949,N
1346,1.0,1.0,1.0,138.460861,1.411262,3502.29951,N
1347,1.0,1.0,1.0,139.618861,1.385586,3607.862021,N
1348,1.0,1.0,1.0,154.222861,1.54201,4594.759907,N
1349,1.0,1.0,1.0,145.482861,1.596269,4437.112998,N
1350,1.0,1.0,1.0,141.982861,1.501036,3979.9499,N
1351,1.0,1.0,1.0,161.500861,1.573794,5848.755866,N
1352,1.0,1.0,1.0,155.670861,1.470347,5679.536968,N
1353,1.0,1.0,1.0,134.052861,1.364553,3101.21277,N
1354,1.0,1.0,1.0,142.520861,1.321912,3435.96684,N
1355,1.0,1.0,1.0,145.662861,1.514625,3993.685699,N
1356,1.0,1.0,1.0,148.162861,1.623221,4515.299677,N
1357,1.0,1.0,1.0,133.564861,1.429206,3456.270609,N
1358,1.0,1.0,1.0,134.796861,1.340223,3433.305405,N
1359,0.0,3.0,1.0,182.069861,1.91811,9708.534719,N
1360,1.0,1.0,1.0,144.142861,1.510147,4200.747655,N
1361,1.0,1.0,1.0,150.874861,1.702441,4716.158306,N
1362,1.0,1.0,1.0,152.404861,1.620345,5243.267754,N
1363,1.0,1.0,1.0,131.348861,1.492901,3110.505475,N
1364,1.0,1.0,1.0,134.498861,1.447556,3773.011581,N
1365,1.0,1.0,1.0,144.108861,1.482439,4300.67317,N
1366,1.0,1.0,1.0,141.810861,1.490865,3927.745016,N
1367,1.0,1.0,1.0,133.216861,1.508025,3542.638111,N
1368,1.0,1.0,1.0,134.632861,1.509539,3598.942779,N
1369,1.0,1.0,1.0,140.386861,1.548576,3944.362536,N
1370,1.0,1.0,1.0,137.012861,1.431504,3631.859403,N
1371,1.0,1.0,1.0,136.872861,1.418415,3703.130347,N
1372,1.0,1.0,1.0,146.490861,1.441351,3786.027658,N
1373,1.0,1.0,1.0,142.041861,1.518822,4052.288104,N
1374,1.0,1.0,1.0,135.186861,1.35766,3049.169759,N
1375,1.0,1.0,1.0,133.126861,1.336972,2968.131873,N
1376,1.0,1.0,1.0,139.312861,1.426479,3833.659194,N
1377,1.0,1.0,1.0,140.214861,1.448171,3921.898227,N
1378,1.0,1.0,1.0,132.432861,1.47328,3333.168392,N
1379,1.0,1.0,1.0,131.556861,1.430543,3499.257465,N
1380,1.0,1.0,1.0,131.894861,1.529192,3291.400747,N
1381,1.0,1.0,1.0,141.164861,1.452154,3939.097143,N
1382,1.0,1.0,1.0,144.994861,1.582557,4458.557371,N
1383,1.0,1.0,1.0,130.380861,1.486734,3279.727211,N
1384,1.0,1.0,1.0,167.182861,1.642946,5841.681693,N
1385,1.0,1.0,1.0,131.604861,1.500691,3172.705144,N
1386,1.0,1.0,1.0,139.214861,1.615425,4018.886646,N
1387,1.0,1.0,1.0,133.622861,1.33688,3103.297143,N
1388,1.0,1.0,1.0,137.930861,1.353019,3194.798349,N
1389,1.0,1.0,1.0,139.188861,1.36125,3415.757077,N
1390,1.0,1.0,1.0,135.260861,1.495467,3592.353529,N
1391,1.0,1.0,1.0,157.680861,1.496903,5409.010126,N
1392,1.0,1.0,1.0,135.168861,1.438116,3426.276997,N
1393,1.0,1.0,1.0,162.552861,1.710115,5769.388313,N
1394,1.0,1.0,1.0,135.722861,1.48025,3505.5015,N
1395,1.0,1.0,1.0,138.774861,1.481761,3734.586274,N
1396,1.0,1.0,1.0,129.826861,1.352719,2943.229821,N
1397,1.0,1.0,1.0,152.288861,1.626056,5557.811709,N
1398,1.0,1.0,1.0,147.854861,1.423925,3669.320722,N
1399,1.0,1.0,1.0,134.152861,1.506539,3872.733546,N
1400,0.0,2.0,0.0,138.784861,1.625635,4338.716587,N
1401,0.0,2.0,0.0,144.398861,1.685592,5173.811508,N
1402,0.0,2.0,0.0,182.978861,1.851763,8128.646826,N
1403,0.0,2.0,0.0,158.018861,1.694537,6276.701355,N
1404,0.0,2.0,0.0,153.702861,1.754108,5498.001636,N
1405,0.0,2.0,0.0,175.700861,1.893754,7733.443267,N
1406,0.0,2.0,0.0,142.744861,1.590474,4396.193842,N
1407,0.0,2.0,0.0,171.086861,1.882908,7781.404533,N
1408,0.0,2.0,0.0,152.742861,1.693963,5537.45145,N
1409,0.0,3.0,1.0,162.716861,1.743657,5910.438166,N
1410,0.0,2.0,0.0,168.282861,1.784096,6781.212295,N
1411,0.0,2.0,0.0,155.786861,1.652784,5409.070897,N
1412,0.0,2.0,0.0,160.186861,1.689931,5803.083754,N
1413,0.0,2.0,0.0,154.314861,1.793681,6255.514276,N
1414,0.0,2.0,0.0,164.386861,1.865383,6616.864859,N
1415,0.0,2.0,0.0,156.414861,1.872952,6110.753781,N
1416,0.0,2.0,0.0,146.730861,1.670446,5143.934668,N
1417,0.0,3.0,1.0,151.196861,1.767976,5503.03986,N
1418,0.0,2.0,0.0,165.314861,1.872885,6989.193932,N
1419,0.0,2.0,0.0,172.814861,1.838648,7520.915095,N
1420,0.0,2.0,0.0,151.948861,1.70369,5481.279909,N
1421,0.0,2.0,0.0,148.640861,1.637123,4923.796397,N
1422,0.0,2.0,0.0,148.458861,1.708299,5631.359601,N
1423,0.0,3.0,1.0,154.100861,1.760091,5673.020915,N
1424,0.0,2.0,0.0,149.070861,1.691584,5162.241482,N
1425,0.0,2.0,0.0,170.870861,1.895008,7771.979905,N
1426,0.0,2.0,0.0,150.244861,1.83239,5601.368331,N
1427,0.0,2.0,0.0,162.898861,1.849995,6739.807393,N
1428,0.0,2.0,0.0,155.670861,1.679091,5771.403754,N
1429,0.0,2.0,0.0,167.190861,1.78902,7505.717974,N
1430,0.0,3.0,1.0,151.386861,1.755183,5791.839752,N
1431,0.0,2.0,0.0,154.264861,1.700362,5804.513685,N
1432,0.0,3.0,1.0,169.258861,1.769623,7795.440367,N
1433,0.0,2.0,0.0,147.474861,1.665408,5107.881513,N
1434,0.0,2.0,0.0,147.632861,1.621086,5048.215818,N
1435,0.0,3.0,1.0,173.674861,1.815793,7754.129402,N
1436,0.0,2.0,0.0,143.156861,1.64048,4602.78002,N
1437,0.0,2.0,0.0,163.964861,1.922235,6905.209731,N
1438,0.0,3.0,1.0,161.550861,1.81135,7658.608567,N
1439,0.0,2.0,0.0,168.646861,1.781675,6602.766567,N
1440,0.0,2.0,0.0,142.090861,1.63912,4859.757671,N
1441,0.0,2.0,0.0,165.982861,1.778655,6568.861082,N
1442,0.0,2.0,0.0,148.276861,1.832524,5463.703246,N
1443,0.0,2.0,0.0,149.682861,1.642353,5062.765658,N
1444,0.0,2.0,0.0,164.320861,1.828026,7234.665223,N
1445,0.0,2.0,0.0,150.038861,1.666552,5114.151769,N
1446,0.0,2.0,0.0,136.212861,1.566084,3804.180776,N
1447,0.0,2.0,0.0,139.510861,1.622985,4802.081171,N
1448,0.0,3.0,1.0,149.352861,1.746414,5238.074186,N
1449,0.0,2.0,0.0,181.216861,1.969082,8213.626702,N
1450,0.0,2.0,0.0,154.016861,1.648052,5139.937308,N
1451,0.0,2.0,0.0,150.344861,1.676462,5191.939089,N
1452,0.0,2.0,0.0,152.180861,1.873594,6067.469846,N
1453,0.0,2.0,0.0,150.558861,1.768127,5307.033963,N
1454,0.0,2.0,0.0,141.908861,1.630219,4761.696756,N
1455,0.0,2.0,0.0,152.122861,1.605981,5428.167873,N
1456,0.0,2.0,0.0,145.928861,1.564888,4618.575608,N
1457,0.0,2.0,0.0,170.292861,1.927728,7822.51754,N
1458,0.0,2.0,0.0,153.842861,1.817754,5702.682759,N
1459,0.0,2.0,0.0,156.216861,1.80661,5682.88196,N
1460,0.0,2.0,0.0,173.450861,2.029941,8111.686893,N
1461,0.0,2.0,0.0,145.448861,1.654504,5280.832954,N
1462,0.0,2.0,0.0,155.810861,1.765212,5783.671312,N
1463,0.0,2.0,0.0,151.600861,1.777287,5366.174052,N
1464,0.0,2.0,0.0,149.732861,1.622174,4621.767825,N
1465,0.0,2.0,0.0,165.818861,1.749347,7206.800154,N
1466,0.0,2.0,0.0,151.692861,1.739733,5907.466223,N
1467,0.0,2.0,0.0,149.520861,1.897725,7289.736604,N
1468,0.0,2.0,0.0,145.166861,1.694557,5025.357106,N
1469,0.0,2.0,0.0,157.456861,1.785301,6707.976019,N
1470,0.0,2.0,0.0,157.786861,1.774764,5487.846081,N
1471,0.0,2.0,0.0,145.076861,1.561402,4603.182278,N
1472,0.0,2.0,0.0,152.742861,1.62625,5287.995946,N
1473,0.0,2.0,0.0,151.684861,1.631335,5022.429939,N
1474,0.0,2.0,0.0,154.744861,1.817286,6011.443644,N
1475,0.0,2.0,0.0,151.072861,1.711535,5379.308241,N
1476,0.0,2.0,0.0,171.490861,1.965168,7399.497323,N
1477,0.0,2.0,0.0,148.996861,1.478654,4450.292723,N
1478,0.0,2.0,0.0,161.186861,1.879952,6490.322959,N
1479,0.0,2.0,0.0,151.204861,1.634509,5107.93271,N
1480,0.0,2.0,0.0,158.738861,1.737778,6341.384316,N
1481,0.0,2.0,0.0,144.538861,1.648178,4699.553636,N
1482,0.0,2.0,0.0,153.876861,1.639492,5399.077699,N
1483,0.0,2.0,0.0,152.370861,1.6447,5102.279936,N
1484,0.0,2.0,0.0,175.890861,1.964391,7440.402551,N
1485,0.0,2.0,0.0,160.798861,1.733136,6475.968172,N
1486,0.0,2.0,0.0,167.670861,1.790296,6451.14901,N
1487,0.0,2.0,0.0,169.258861,1.934808,7679.001231,N
1488,0.0,2.0,0.0,151.700861,1.72422,5305.917686,N
1489,0.0,2.0,0.0,156.224861,1.724601,5599.429706,N
1490,0.0,2.0,0.0,164.692861,1.790863,7149.216992,N
1491,0.0,2.0,0.0,171.358861,1.796521,7385.297999,N
1492,0.0,2.0,0.0,144.654861,1.652202,5119.477231,N
1493,0.0,3.0,1.0,163.626861,1.807698,7304.594738,N
1494,0.0,2.0,0.0,150.964861,1.711692,5378.153104,N
1495,0.0,2.0,0.0,154.818861,1.687258,5429.365208,N
1496,0.0,2.0,0.0,153.950861,1.815847,5858.313683,N
1497,0.0,2.0,0.0,156.414861,1.856303,5837.602998,N
1498,0.0,2.0,0.0,165.056861,1.815163,7636.315451,N
1499,0.0,3.0,1.0,152.378861,1.769676,5600.139191,N
1500,0.0,2.0,0.0,148.756861,1.708887,5074.981024,N
1501,0.0,3.0,1.0,166.504861,1.748048,7388.362408,N
1502,0.0,2.0,0.0,176.800861,1.837155,7854.619245,N
1503,0.0,3.0,1.0,161.518861,1.764231,6808.958115,N
1504,0.0,2.0,0.0,154.818861,1.702574,5592.53361,N
1505,0.0,2.0,0.0,149.740861,1.66067,5272.361447,N
1506,0.0,2.0,0.0,146.796861,1.680806,5290.632432,N
1507,0.0,2.0,0.0,151.386861,1.733361,5417.69733,N
1508,0.0,3.0,1.0,153.710861,1.741421,5741.904542,N
1509,0.0,2.0,0.0,167.802861,1.908784,6848.912428,N
1510,0.0,3.0,1.0,150.800861,1.613639,5583.441335,N
1511,0.0,2.0,0.0,146.184861,1.628803,4934.952439,N
1512,0.0,2.0,0.0,148.988861,1.727381,5284.601928,N
1513,0.0,2.0,0.0,158.036861,1.679032,6097.384825,N
1514,0.0,2.0,0.0,155.596861,1.675845,5590.624059,N
1515,0.0,2.0,0.0,151.204861,1.748648,5467.945396,N
1516,0.0,2.0,0.0,164.288861,1.759233,7185.352359,N
1517,0.0,2.0,0.0,153.056861,1.799023,6496.403962,N
1518,0.0,2.0,0.0,164.552861,1.753241,6549.033872,N
1519,0.0,2.0,0.0,167.090861,1.885418,7108.826104,N
1520,0.0,2.0,0.0,158.242861,1.690841,6450.001211,N
1521,0.0,3.0,1.0,149.352861,1.746414,5238.074186,N
1522,0.0,3.0,1.0,163.560861,1.790566,6611.494089,N
1523,0.0,2.0,0.0,151.626861,1.667471,5034.63378,N
1524,0.0,2.0,0.0,169.588861,1.803043,7834.897663,N
1525,0.0,2.0,0.0,151.634861,1.634364,5188.516297,N
1526,0.0,2.0,0.0,159.540861,1.776231,7222.245272,N
1527,0.0,2.0,0.0,172.102861,1.879837,7773.638677,N
1528,0.0,2.0,0.0,163.354861,1.956053,6661.612236,N
1529,0.0,3.0,0.0,151.138861,1.776479,5758.678756,N
1530,0.0,2.0,0.0,157.158861,1.670889,5314.059776,N
1531,0.0,2.0,0.0,173.442861,1.874899,7663.136511,N
1532,0.0,2.0,0.0,154.786861,1.724647,5859.667364,N
1533,0.0,2.0,0.0,171.788861,1.968583,7881.51558,N
1534,0.0,2.0,0.0,176.684861,1.993675,8019.092088,N
1535,0.0,2.0,0.0,149.566861,1.647322,5125.744353,N
1536,0.0,2.0,0.0,153.404861,1.728226,5576.294043,N
1537,0.0,2.0,0.0,164.668861,1.786624,6406.445856,N
1538,0.0,2.0,0.0,147.788861,1.619124,4827.525901,N
1539,0.0,2.0,0.0,149.252861,1.618167,5040.41472,N
1540,0.0,3.0,1.0,169.332861,1.932483,7978.350447,N
1541,0.0,2.0,0.0,164.990861,1.839776,7325.332902,N
1542,0.0,2.0,0.0,160.102861,1.708266,5459.909319,N
1543,0.0,2.0,0.0,164.255861,1.729234,5534.869802,N
1544,0.0,2.0,0.0,147.268861,1.62698,4890.223053,N
1545,0.0,2.0,0.0,163.956861,1.749388,7541.671635,N
1546,0.0,2.0,0.0,165.900861,1.776495,7074.891389,N
1547,0.0,2.0,0.0,145.704861,1.556871,4794.74799,N
1548,0.0,2.0,0.0,148.880861,1.716013,5248.51333,N
1549,0.0,3.0,1.0,164.982861,1.9392,8268.120006,N
1550,0.0,2.0,0.0,158.400861,1.675783,5618.883059,N
1551,0.0,2.0,0.0,153.528861,1.698746,5613.870729,N
1552,0.0,2.0,0.0,150.700861,1.666174,5275.072765,N
1553,0.0,3.0,1.0,158.374861,1.772942,6822.504922,N
1554,0.0,2.0,0.0,154.992861,1.728291,5654.590735,N
1555,0.0,2.0,0.0,148.028861,1.650637,5120.638273,N
1556,0.0,2.0,0.0,150.534861,1.603885,5077.808816,N
1557,0.0,2.0,0.0,184.598861,1.9221,7624.827763,N
1558,0.0,2.0,0.0,166.214861,1.749858,7366.939967,N
1559,0.0,3.0,1.0,161.814861,1.791807,7290.581565,N
1560,0.0,2.0,0.0,149.352861,1.584524,4844.883902,N
1561,0.0,2.0,0.0,154.090861,1.686894,5242.932566,N
1562,0.0,2.0,0.0,167.918861,1.819197,7143.929038,N
1563,0.0,2.0,0.0,147.284861,1.71781,5360.558664,N
1564,0.0,2.0,0.0,163.328861,1.844445,6493.591741,N
1565,0.0,2.0,0.0,164.014861,1.71362,6765.264567,N
1566,0.0,2.0,0.0,154.578861,1.735923,5632.260445,N
1567,0.0,2.0,0.0,151.998861,1.621798,5346.720564,N
1568,0.0,2.0,0.0,151.270861,1.617505,4878.17347,N
1569,0.0,2.0,0.0,167.488861,1.897515,7774.274672,N
1570,0.0,2.0,0.0,159.168861,1.804712,6686.468148,N
1571,0.0,2.0,0.0,153.834861,1.788102,5658.90103,N
1572,0.0,2.0,0.0,158.482861,1.72848,6313.478862,N
1573,0.0,3.0,1.0,170.978861,1.846908,7395.695911,N
1574,0.0,2.0,0.0,153.652861,1.662192,5307.170667,N
1575,0.0,2.0,0.0,149.270861,1.600726,5011.899493,N
1576,0.0,3.0,1.0,177.644861,2.059619,8540.495366,N
1577,0.0,2.0,0.0,165.494861,1.882531,7756.242588,N
1578,0.0,2.0,0.0,179.256861,1.969827,8722.854512,N
1579,0.0,2.0,0.0,149.054861,1.675216,5008.420685,N
1580,0.0,2.0,0.0,184.722861,2.028354,8516.526479,N
1581,0.0,2.0,0.0,149.376861,1.600707,5019.134661,N
1582,0.0,2.0,0.0,155.050861,1.709026,5522.524233,N
1583,0.0,2.0,0.0,171.416861,1.804623,7635.354659,N
1584,0.0,2.0,0.0,159.012861,1.717652,5416.057025,N
1585,0.0,2.0,0.0,148.202861,1.680375,5132.458296,N
1586,0.0,2.0,0.0,158.796861,1.720371,5638.379721,N
1587,0.0,2.0,0.0,156.820861,1.780969,5914.955645,N
1588,0.0,2.0,0.0,150.782861,1.749659,5262.351145,N
1589,0.0,3.0,1.0,162.741861,1.7816,6573.338199,N
1590,0.0,3.0,1.0,157.266861,1.824898,6479.274489,N
1591,0.0,3.0,1.0,153.834861,1.624055,5670.608973,N
1592,0.0,2.0,0.0,154.942861,1.703938,5473.071078,N
1593,0.0,3.0,1.0,150.038861,1.743979,6081.528557,N
1594,0.0,2.0,0.0,156.150861,1.815022,5879.715664,N
1595,0.0,2.0,0.0,159.962861,1.872088,6483.969784,N
1596,0.0,2.0,0.0,147.912861,1.654522,4736.962853,N
1597,0.0,2.0,0.0,157.216861,1.7083,5667.700234,N
1598,0.0,2.0,0.0,171.276861,1.892213,7905.111696,N
1599,0.0,3.0,1.0,148.872861,1.637185,5111.118269,N
1600,2.0,0.0,2.0,134.564861,1.263231,1841.434062,N
1601,1.0,1.0,1.0,122.978861,1.14313,1721.758291,N
1602,2.0,0.0,2.0,137.938861,1.252616,2444.598327,N
1603,2.0,0.0,2.0,137.426861,1.339198,2618.793923,N
1604,2.0,0.0,2.0,141.064861,1.350685,2055.06725,N
1605,2.0,0.0,2.0,136.732861,1.286436,2217.582095,N
1606,2.0,0.0,2.0,126.642861,1.268642,2121.958963,N
1607,2.0,0.0,2.0,135.524861,1.258384,1997.329911,N
1608,2.0,0.0,2.0,126.063861,1.279903,1997.840212,N
1609,2.0,0.0,2.0,121.424861,1.238431,1917.771659,N
1610,2.0,0.0,2.0,131.892861,1.280693,1846.363407,N
1611,2.0,0.0,2.0,135.292861,1.265867,1992.687702,N
1612,1.0,1.0,1.0,134.324861,1.28541,2131.003237,N
1613,2.0,0.0,2.0,130.578861,1.223107,1619.730951,N
1614,2.0,0.0,2.0,128.973861,1.339271,1957.849352,N
1615,2.0,0.0,2.0,134.539861,1.24186,2050.496219,N
1616,1.0,1.0,1.0,190.942861,1.977409,8075.116096,N
1617,2.0,0.0,2.0,133.556861,1.265026,1872.546277,N
1618,2.0,0.0,2.0,143.967861,1.431406,2188.281562,N
1619,2.0,0.0,2.0,134.258861,1.30989,1879.321131,N
1620,2.0,0.0,2.0,132.216861,1.362828,1843.309384,N
1621,2.0,0.0,2.0,132.199861,1.264347,2081.769746,N
1622,2.0,0.0,2.0,135.590861,1.267958,2172.984231,N
1623,2.0,0.0,2.0,129.520861,1.207222,2127.84117,N
1624,2.0,0.0,2.0,127.378861,1.27682,1909.905917,N
1625,2.0,0.0,2.0,138.212861,1.334181,2691.372088,N
1626,2.0,0.0,2.0,139.130861,1.339128,2498.09638,N
1627,2.0,0.0,2.0,129.438861,1.280603,1817.131759,N
1628,2.0,0.0,2.0,137.318861,1.275733,1898.09921,N
1629,2.0,0.0,2.0,136.896861,1.380973,2133.624807,N
1630,2.0,0.0,2.0,134.804861,1.256472,1864.701871,N
1631,2.0,0.0,2.0,131.372861,1.229189,1777.64522,N
1632,2.0,0.0,2.0,125.534861,1.271243,1763.870384,N
1633,2.0,0.0,2.0,132.951861,1.355997,2153.698582,N
1634,2.0,0.0,2.0,136.706861,1.298527,2043.126189,N
1635,2.0,0.0,2.0,130.884861,1.362814,2055.450086,N
1636,2.0,0.0,2.0,132.075861,1.343555,1913.776024,N
1637,2.0,0.0,2.0,137.152861,1.38179,2300.605046,N
1638,2.0,0.0,2.0,133.878861,1.263102,2044.167616,N
1639,2.0,0.0,2.0,128.338861,1.336304,2415.063802,N
1640,2.0,0.0,2.0,132.827861,1.367301,2099.973355,N
1641,2.0,0.0,2.0,125.392861,1.223389,1671.228645,N
1642,1.0,1.0,1.0,190.538861,1.877032,8102.434476,N
1643,2.0,0.0,2.0,133.208861,1.340346,2283.56162,N
1644,2.0,0.0,2.0,134.861861,1.255633,2222.223344,N
1645,2.0,0.0,2.0,126.650861,1.301121,1923.825353,N
1646,2.0,0.0,2.0,133.084861,1.329825,1885.387383,N
1647,2.0,0.0,2.0,134.366861,1.306265,1958.665971,N
1648,2.0,0.0,2.0,134.350861,1.334959,1932.024219,N
1649,2.0,0.0,2.0,139.700861,1.315092,2066.564689,N
1650,2.0,0.0,2.0,132.886861,1.296504,2076.596079,N
1651,2.0,0.0,2.0,140.552861,1.313638,2327.407319,N
1652,2.0,0.0,2.0,131.670861,1.373808,1992.527073,N
1653,2.0,0.0,2.0,135.582861,1.355637,2055.996931,N
1654,2.0,0.0,2.0,132.720861,1.266422,1747.685781,N
1655,2.0,0.0,2.0,132.944861,1.300966,1951.218327,N
1656,2.0,0.0,2.0,139.046861,1.392899,2362.858659,N
1657,2.0,0.0,2.0,128.924861,1.329784,1922.10832,N
1658,2.0,0.0,2.0,128.370861,1.327624,1816.484394,N
1659,2.0,0.0,2.0,128.775861,1.320327,1830.49453,N
1660,2.0,0.0,2.0,136.954861,1.29357,2256.301916,N
1661,2.0,0.0,2.0,135.862861,1.340864,2162.956277,N
1662,2.0,0.0,2.0,140.569861,1.402859,2524.030891,N
1663,2.0,0.0,2.0,134.224861,1.402375,2234.114623,N
1664,2.0,0.0,2.0,125.600861,1.225419,1749.440546,N
1665,2.0,0.0,2.0,135.283861,1.406702,2188.462527,N
1666,2.0,0.0,2.0,130.892861,1.334125,1668.25292,N
1667,2.0,0.0,2.0,120.126861,1.408302,2450.887635,N
1668,2.0,0.0,2.0,135.094861,1.351607,2031.048631,N
1669,2.0,0.0,2.0,142.478861,1.445625,2618.490293,N
1670,2.0,0.0,2.0,135.516861,1.322164,1963.822806,N
1671,2.0,0.0,2.0,135.912861,1.276593,2114.62544,N
1672,2.0,0.0,2.0,135.772861,1.322291,2157.832651,N
1673,2.0,0.0,2.0,137.054861,1.366071,2099.035964,N
1674,2.0,0.0,2.0,130.726861,1.236132,1855.233811,N
1675,2.0,0.0,2.0,136.102861,1.279797,1938.760646,N
1676,2.0,0.0,2.0,139.013861,1.425297,2520.049956,N
1677,2.0,0.0,2.0,130.430861,1.268754,1916.95008,N
1678,2.0,0.0,2.0,126.980861,1.280943,1651.017993,N
1679,2.0,0.0,2.0,130.966861,1.328822,1835.493177,N
1680,2.0,0.0,2.0,131.330861,1.350095,2183.603608,N
1681,2.0,0.0,2.0,127.254861,1.283707,2108.481483,N
1682,2.0,0.0,2.0,123.937861,1.239982,1710.51752,N
1683,2.0,0.0,2.0,133.250861,1.35025,2140.450321,N
1684,2.0,0.0,2.0,128.784861,1.201674,1649.756224,N
1685,2.0,0.0,2.0,130.198861,1.238115,1786.454317,N
1686,2.0,0.0,2.0,131.877861,1.367575,2079.67875,N
1687,2.0,0.0,2.0,149.782861,1.438308,3298.129044,N
1688,2.0,0.0,2.0,131.148861,1.345546,2211.306863,N
1689,2.0,0.0,2.0,132.422861,1.284319,1909.576262,N
1690,2.0,0.0,2.0,130.578861,1.308071,1888.410905,N
1691,1.0,1.0,1.0,204.348861,2.035542,8672.428438,N
1692,2.0,0.0,2.0,133.125861,1.348984,2289.727102,N
1693,2.0,0.0,2.0,129.594861,1.34572,1765.41119,N
1694,2.0,0.0,2.0,136.102861,1.323928,1866.865532,N
1695,2.0,0.0,2.0,132.009861,1.338539,2065.702851,N
1696,2.0,0.0,2.0,126.858861,1.400423,2670.501968,N
1697,2.0,0.0,2.0,137.930861,1.400386,2457.486553,N
1698,2.0,0.0,2.0,137.632861,1.44095,2371.636337,N
1699,2.0,0.0,2.0,139.336861,1.325765,2369.105419,N
1700,2.0,0.0,2.0,132.009861,1.319083,1899.841952,N
1701,2.0,0.0,2.0,134.432861,1.31316,2298.117079,N
1702,1.0,1.0,1.0,180.796861,1.930449,8700.297025,N
1703,2.0,0.0,2.0,141.097861,1.384923,2532.448181,N
1704,2.0,0.0,2.0,129.983861,1.340706,2249.368104,N
1705,2.0,0.0,2.0,125.592861,1.280105,2104.69712,N
1706,2.0,0.0,2.0,135.052861,1.265014,2251.761894,N
1707,2.0,0.0,2.0,136.830861,1.318526,1918.847286,N
1708,2.0,0.0,2.0,136.202861,1.331247,2239.219527,N
1709,2.0,0.0,2.0,131.496861,1.311491,2063.889277,N
1710,2.0,0.0,2.0,131.472861,1.239017,1861.615988,N
1711,2.0,0.0,2.0,123.938861,1.280927,1828.756603,N
1712,2.0,0.0,2.0,131.778861,1.272818,2035.183902,N
1713,2.0,0.0,2.0,134.424861,1.247495,2128.876791,N
1714,2.0,0.0,2.0,125.774861,1.279457,1791.271365,N
1715,2.0,0.0,2.0,131.306861,1.264558,1984.421895,N
1716,2.0,0.0,2.0,129.032861,1.339884,1740.098977,N
1717,2.0,0.0,2.0,130.066861,1.250432,1909.789703,N
1718,2.0,0.0,2.0,135.532861,1.288838,1940.111926,N
1719,2.0,0.0,2.0,128.792861,1.350261,1961.917926,N
1720,2.0,0.0,2.0,128.626861,1.343888,1933.915092,N
